user_index,sample_index,snr_db,l_value,grid_channel_nmse_db,source_alpha_channel_nmse_db,source_alpha_gain_vs_grid_db,bounded_refine_channel_nmse_db,bounded_gain_vs_grid_db,oracle_alpha_channel_nmse_db,oracle_alpha_gain_vs_grid_db,source_alpha_gap_vs_oracle_db,oracle_alpha,support_recall,dominant_energy_recall,delay_bin_rmse,tx_bin_rmse,noise_variance,rx_x_m,rx_y_m,rx_z_m
1247.0,0.0,0.0,4.0,-1.1339661322393741,-1.1712162822388592,0.03725014999948506,-1.1814990645755385,0.0475329323361644,-1.1898267454912972,0.05586061325192304,0.01861046325243798,1.2,0.75,0.23372967611563336,1.5,1.224744871391589,1.0,274.62298583984375,298.3710021972656,2.0
4991.0,1.0,0.0,4.0,-2.3427649548623335,-4.8826295327761144,2.539864577913781,-5.005931038897609,2.6631660840352755,-5.126859121974597,2.7840941671122637,0.2442295891984827,0.8,1.0,0.42417433906896973,0.0,0.0,1.0000000000000002,263.2229919433594,302.5710144042969,2.0
9983.0,2.0,0.0,4.0,-1.8662698308512893,-2.715555458245932,0.8492856273946428,-2.746587222110337,0.8803173912590478,-2.7682922166979624,0.9020223858466732,0.05273675845203041,0.8,1.0,0.36262111364234817,0.0,0.0,1.0,248.0229949951172,308.1709899902344,2.0
18719.0,3.0,0.0,4.0,-3.0127556495974757,-3.343490499007942,0.3307348494104665,-3.3634549189218954,0.35069926932441975,-3.3637363283623185,0.35098067876484285,0.020245829354376355,1.2,0.75,0.5087502601712939,0.0,1.224744871391589,0.9999999999999999,257.62298583984375,317.77099609375,2.0
19967.0,4.0,0.0,4.0,-3.0929411872298473,-4.14259244878455,1.0496512615547022,-4.090252295106104,0.9973111078762571,-4.175974470733787,1.0830332835039398,0.03338202194923756,0.8,1.0,0.5134606427576167,0.0,0.0,1.0,253.822998046875,319.1709899902344,2.0
33694.0,5.0,0.0,4.0,-2.1609932191813046,-6.237942312974427,4.0769490937931225,-6.795320609579921,4.634327390398616,-6.9594459499948504,4.798452730813546,0.7215036370204233,0.8,1.0,0.3978452249888679,0.0,0.0,1.0000000000000004,248.0229949951172,334.3710021972656,2.0
44926.0,6.0,0.0,4.0,-1.446831430220523,-2.094559222977436,0.647727792756913,-2.1518208253248425,0.7049893951043196,-2.1518208253248425,0.7049893951043196,0.057261602347406626,1.0,0.75,0.2878936639621277,1.5,1.5,1.0,250.0229949951172,346.77099609375,2.0
46173.0,7.0,0.0,4.0,-2.575507754716048,-3.2322014400348835,0.6566936853188357,-3.5019279226271376,0.9264201679110897,-3.545697382358981,0.9701896276429332,0.3134959423240975,1.2,0.75,0.4488898493435619,0.0,0.5,0.9999999999999999,246.0229949951172,348.1709899902344,2.0
51165.0,8.0,0.0,4.0,-3.8156406024087417,-6.172960318734939,2.357319716326197,-6.557571107977993,2.7419305055692513,-6.557571107977993,2.7419305055692513,0.38461078924305436,1.0,1.0,0.5970070207800247,0.0,0.0,1.0000000000000002,267.02301025390625,353.5710144042969,2.0
57405.0,9.0,0.0,4.0,-2.9496789047400993,-3.9585732310659183,1.008894326325819,-3.923225993721315,0.9735470889812157,-3.9970391621602697,1.0473602574201704,0.03846593109435137,0.8,1.0,0.5024332013158427,0.0,0.0,1.0000000000000002,248.0229949951172,360.5710144042969,2.0
64893.0,10.0,0.0,4.0,-4.443223619893123,-6.29762390809678,1.8544002882036565,-5.148411864915747,0.7051882450226241,-6.334869549836189,1.8916459299430661,0.037245641739409585,0.6,1.0,0.6464064185410365,0.0,0.0,1.0000000000000002,261.4230041503906,368.77099609375,2.0
66141.0,11.0,0.0,4.0,-4.240056716363296,-6.070341920542982,1.8302852041796864,-5.898598723024615,1.6585420066613192,-6.095795346103461,1.8557386297401655,0.025453425560479026,0.8,0.75,0.6300624777729629,0.0,1.224744871391589,1.0,257.62298583984375,370.1709899902344,2.0
72380.0,12.0,0.0,4.0,-2.140323208355674,-3.7587735279290335,1.6184503195733595,-3.982835035799427,1.842511827443753,-3.982835035799427,1.842511827443753,0.22406150787039358,1.0,1.0,0.3920858035094716,0.0,0.0,1.0,274.62298583984375,376.97100830078125,2.0
73628.0,13.0,0.0,4.0,-2.3888019334280557,-4.522903370899383,2.134101437471327,-4.853632491230745,2.4648305578026894,-4.853632491230745,2.4648305578026894,0.3307291203313625,1.0,1.0,0.42855665985872854,0.0,0.0,1.0000000000000002,270.822998046875,378.3710021972656,2.0
77372.0,14.0,0.0,4.0,-3.719019717560346,-6.957159087422707,3.238139369862361,-8.21980029719241,4.500780579632064,-8.289256605801778,4.570236888241432,1.3320975183790713,1.2,1.0,0.5923873712682067,0.0,0.0,1.0,259.4230041503906,382.5710144042969,2.0
78620.0,15.0,0.0,4.0,-2.221184458900515,-4.678218094758328,2.4570336358578126,-5.2057735375911784,2.9845890786906635,-5.2057735375911784,2.9845890786906635,0.5275554428328508,1.0,1.0,0.4044154002940594,0.0,0.0,1.0000000000000002,255.6230010986328,383.97100830078125,2.0
79868.0,16.0,0.0,4.0,-1.6964586028592967,-3.3212267164491656,1.6247681135898688,-3.770280611990163,2.0738220091308666,-3.770280611990163,2.0738220091308666,0.4490538955409975,1.0,0.75,0.32888879528344234,0.5,1.0,1.0000000000000002,251.822998046875,385.3710021972656,2.0
87356.0,17.0,0.0,4.0,-2.743585541668459,-5.67769757633111,2.9341120346626512,-6.691698022655876,3.948112480987417,-6.691698022655876,3.948112480987417,1.0140004463247658,1.0,1.0,0.47271002022943687,0.0,0.0,1.0,265.2229919433594,393.5710144042969,2.0
88604.0,18.0,0.0,4.0,-2.7778734975628967,-7.620428852801387,4.84255535523849,-7.273860368043143,4.495986870480246,-8.03811750675606,5.260244009193164,0.4176886539546736,0.8,1.0,0.48136235286758455,0.0,0.0,0.9999999999999998,261.4230041503906,394.97100830078125,2.0
93595.0,19.0,0.0,4.0,-1.1544843361916937,-2.2153226215450346,1.060838285353341,-2.619610841001516,1.4651265048098225,-2.7427623685125857,1.588278032320892,0.5274397469675511,1.2,0.75,0.24550893428929288,0.5,0.0,1.0,246.0229949951172,400.5710144042969,2.0
94843.0,20.0,0.0,4.0,-1.1644770402069866,-1.5142633922083657,0.3497863520013791,-2.083984619977939,0.9195075797709522,-2.096508403918934,0.9320313637119473,0.5822450117105682,1.2,0.5,0.24817339664573104,0.5,0.7071067811865476,1.0,278.4230041503906,401.77099609375,2.0
97339.0,21.0,0.0,4.0,-3.094318712816097,-5.383919115483428,2.2896004026673307,-6.089970761037202,2.995652048221105,-6.169244474584859,3.074925761768762,0.7853253591014315,1.2,1.0,0.5121772950859061,0.0,0.0,0.9999999999999998,270.822998046875,404.5710144042969,2.0
106075.0,22.0,0.0,4.0,-1.8750263673402545,-1.880790095965211,0.0057637286249565545,-1.8316448556572664,-0.043381511682988094,-1.9035955254545467,0.02856915811429217,0.022805429489335616,0.2,0.75,0.3626752631083266,0.5,1.0,0.9999999999999998,244.22300720214844,414.3710021972656,2.0
109819.0,23.0,0.0,4.0,-2.7401640262626086,-3.9799176088950725,1.239753582632464,-3.8042545155554257,1.0640904892928171,-4.000491247897628,1.2603272216350194,0.02057363900255549,0.8,0.75,0.4726761777485278,0.5,0.5,1.0000000000000004,269.02301025390625,418.3710021972656,2.0
111067.0,24.0,0.0,4.0,-5.023286272435054,-7.606426331064256,2.583140058629202,-7.0212708608777845,1.9979845884427307,-7.56447968734709,2.541193414912036,-0.041946643717166054,0.6,1.0,0.7028226154565121,0.0,0.0,1.0,265.2229919433594,419.77099609375,2.0
114810.0,25.0,0.0,4.0,-2.7492005673207087,-4.195369293618168,1.4461687262974596,-4.522034565527222,1.7728339982065133,-4.522034565527222,1.7728339982065133,0.3266652719090537,1.0,0.75,0.47380799971279564,0.5,1.5,1.0,253.6230010986328,423.97100830078125,2.0
126042.0,26.0,0.0,4.0,-1.632407725910148,-4.525764547814554,2.8933568219044066,-6.06325196886761,4.430844242957463,-6.06325196886761,4.430844242957463,1.537487421053056,1.0,0.75,0.3322655387940599,0.5,0.5,0.9999999999999999,255.6230010986328,436.3710021972656,2.0
127290.0,27.0,0.0,4.0,-1.816686542313393,-3.9748461518236393,2.158159609510246,-4.03219590824065,2.2155093659272573,-4.055209339866917,2.2385227975535242,0.08036318804327802,0.8,0.75,0.34633116806239056,0.5,0.0,1.0,251.822998046875,437.77099609375,2.0
134778.0,28.0,0.0,4.0,-1.9529943978513733,-3.0209686192358647,1.0679742213844914,-3.3497326850604385,1.3967382872090652,-3.383257799330393,1.4302634014790196,0.36228918009452826,1.2,0.75,0.3744922830669557,0.0,0.5,1.0,265.2229919433594,445.97100830078125,2.0
136025.0,29.0,0.0,4.0,-2.1205900154719473,-3.258265397901128,1.1376753824291805,-3.2941017540351867,1.1735117385632394,-3.305567705941601,1.1849776904696538,0.047302308040473307,0.8,0.75,0.3990237490215512,0.5,1.0,1.0,261.2229919433594,447.3710021972656,2.0
138521.0,30.0,0.0,4.0,-1.752995638313204,-2.752965444541806,0.9999698062286022,-2.9717111578048607,1.2187155194916568,-2.9717111578048607,1.2187155194916568,0.2187457132630546,1.0,0.5,0.34419322326873864,0.7071067811865476,1.8708286933869707,0.9999999999999998,253.6230010986328,450.1709899902344,2.0
139769.0,31.0,0.0,4.0,-3.3488855444742565,-4.0015952715504515,0.652709727076195,-4.0137453422511165,0.66485979777686,-4.026779173570377,0.6778936290961206,0.025183902019925597,0.8,1.0,0.5435213977259111,0.0,0.0,1.0000000000000004,249.822998046875,451.5710144042969,2.0
143513.0,32.0,0.0,4.0,-2.3301091648272894,-2.3298510472027085,-0.00025811762458083365,-2.2276137458743035,-0.10249541895298586,-2.3301091648272942,4.884981308350689e-15,0.00025811762458571863,0.0,1.0,0.4173558322542483,0.0,0.0,1.0,274.62298583984375,455.5710144042969,2.0
154745.0,33.0,0.0,4.0,-2.8047697413629895,-2.6542507664363506,-0.1505189749266389,-2.5263191773108757,-0.27845056405211377,-2.804769741362976,-1.3322676295501878e-14,0.15051897492662558,0.0,1.0,0.47706392903283784,0.0,0.0,0.9999999999999998,276.62298583984375,467.97100830078125,2.0
157241.0,34.0,0.0,4.0,-3.6754285681158345,-3.518328868500368,-0.15709969961546655,-3.2991883627127883,-0.37624020540304626,-3.715280330104085,0.039851761988250356,0.1969514616037169,0.2,1.0,0.5764998288539697,0.0,0.0,1.0000000000000002,269.02301025390625,470.77099609375,2.0
162232.0,35.0,0.0,4.0,-2.2411509392610305,-2.8196278974453275,0.578476958184297,-3.002453499110728,0.7613025598496974,-3.011351408099772,0.7702004688387416,0.1917235106544446,1.2,1.0,0.4119912912896409,0.0,0.0,0.9999999999999999,253.6230010986328,476.3710021972656,2.0
174712.0,36.0,0.0,4.0,-1.6128105100481027,-2.4045466624976313,0.7917361524495286,-2.371317424167289,0.7585069141191865,-2.416495793330254,0.8036852832821515,0.011949130832622945,0.8,0.75,0.3117447289851829,1.118033988749895,0.0,1.0,251.822998046875,490.1709899902344,2.0
178456.0,37.0,0.0,4.0,-1.4837009311160183,-2.2251812792573507,0.7414803481413323,-2.3308104369310803,0.847109505815062,-2.3308104369310803,0.847109505815062,0.1056291576737296,1.0,0.5,0.2913762067020284,0.0,1.224744871391589,1.0,276.62298583984375,494.1709899902344,2.0
179704.0,38.0,0.0,4.0,-1.1736516200329008,-2.1161551794129925,0.9425035593800917,-2.5537770779389897,1.3801254579060889,-2.648859765036475,1.4752081450035741,0.5327045856234824,1.2,0.75,0.24466002616595964,0.7071067811865476,1.4142135623730951,1.0,272.822998046875,495.5710144042969,2.0
180952.0,39.0,0.0,4.0,-1.2012026102036346,-1.7349417062258392,0.5337390960222046,-1.6038368668099383,0.4026342566063037,-1.740513173809239,0.5393105636056044,0.0055714675833997696,0.6,0.75,0.24509356428695397,0.0,1.0,0.9999999999999998,269.02301025390625,496.97100830078125,2.0
183447.0,40.0,0.0,4.0,-2.4174407943557337,-2.683589237088472,0.2661484427327383,-2.776931211124249,0.35949041676851534,-2.791263238395623,0.3738224440398894,0.1076740013071511,1.2,1.0,0.4359712897031161,0.0,0.0,1.0000000000000002,261.2229919433594,499.77099609375,2.0
189687.0,41.0,0.0,4.0,-0.8855117901422735,-1.274031696105209,0.3885199059629354,-1.4556859961088555,0.570174205966582,-1.5039578746556734,0.6184460845133999,0.2299261785504645,1.2,0.5,0.19634195368150503,0.5,1.3228756555322954,1.0,278.4230041503906,506.5710144042969,2.0
200919.0,42.0,0.0,4.0,-2.6374888842744406,-2.5765522849827245,-0.06093659929171613,-2.398628678920294,-0.23886020535414643,-2.6761618539105907,0.03867296963615008,0.09960956892786621,0.2,0.75,0.46209185192852487,0.0,1.0,0.9999999999999999,244.22300720214844,519.1710205078125,2.0
204662.0,43.0,0.0,4.0,-2.099866290103298,-2.8827396115049657,0.7828733214016679,-2.8037000863184396,0.7038337962151417,-2.880402323256737,0.7805360331534392,-0.0023372882482286528,0.6,0.75,0.3952114074200317,0.0,1.0,0.9999999999999999,268.822998046875,523.1710205078125,2.0
