seed,snr_db,n_targets,sample_index,method,measurement_nmse_db,per_component_half_bin_hit,all_components_half_bin_hit,gate_pass,minimum_candidate_margin,boundary_saturation_rate,fft_support_ms,local_update_ms,grid_ls_ms,final_ls_ms,gate_decision_ms,wall_clock_ms
20260701,20.0,2,4,axiswise_quadratic_peak_joint_ls,-6.272375647283007,1.0,1,0,nan,nan,1.7012,1.6376,0.0,4.0632,0.0,7.3895
20260701,20.0,2,4,axiswise_candan_joint_ls,-57.15773154670815,1.0,1,0,nan,nan,1.6965,1.6265,0.0,4.0994,0.0,7.4444
20260701,20.0,2,4,residual_gated_candan_joint_ls,-57.15773154670815,1.0,1,1,nan,nan,1.8008,1.7355,4.1508,3.9868,0.8016,12.5073
20260701,20.0,2,4,one_step_fixed_support_newton_joint_ls,-7.322591009914261,1.0,1,0,nan,nan,1.6897,12.7376,0.0,3.9749,0.0,18.4022
20260701,20.0,2,4,cartesian_local_joint_ls,-11.8832959054947,1.0,1,0,0.014588596031257254,0.0,1.6981,0.595,0.0,4.1196,0.0,6.5051
20260701,20.0,2,4,residual_gated_cartesian_local_joint_ls,-11.8832959054947,1.0,1,1,0.014588596031257254,0.0,1.7475,0.6392,3.9507,4.001,0.7566,10.949300000000003
20260701,20.0,2,5,axiswise_quadratic_peak_joint_ls,-4.6036180183658315,1.0,1,0,nan,nan,1.6872,1.6213,0.0,4.1121,0.0,7.4582
20260701,20.0,2,5,axiswise_candan_joint_ls,-56.41383606172775,1.0,1,0,nan,nan,1.8365,1.6628,0.0,3.9778,0.0,7.6871
20260701,20.0,2,5,residual_gated_candan_joint_ls,-56.41383606172775,1.0,1,1,nan,nan,1.7008,1.699,4.0138,4.0177,0.7318,12.203399999999998
20260701,20.0,2,5,one_step_fixed_support_newton_joint_ls,-3.900833571980082,1.0,1,0,nan,nan,1.6979,12.8917,0.0,3.9945,0.0,18.6057
20260701,20.0,2,5,cartesian_local_joint_ls,-13.407890393163848,1.0,1,0,0.005541391773276568,0.0,1.7137,0.6434,0.0,4.1187,0.0,6.4169
20260701,20.0,2,5,residual_gated_cartesian_local_joint_ls,-13.407890393163848,1.0,1,1,0.005541391773276568,0.0,1.7391,0.7247,4.2049,4.1312,0.7634,11.7576
20260701,20.0,2,5,grid_fft_topL_joint_ls,-3.839456958605219,1.0,1,0,nan,nan,1.608,0.0,0.0,3.7769,0.0,5.3812999999999995
20260701,20.0,2,6,axiswise_candan_joint_ls,-57.48783179739935,1.0,1,0,nan,nan,1.7317,1.6941,0.0,4.1506,0.0,7.54
20260701,20.0,2,6,residual_gated_candan_joint_ls,-57.48783179739935,1.0,1,1,nan,nan,1.8187,1.6195,4.0355,3.8673,0.7416,12.138699999999998
20260701,20.0,2,6,one_step_fixed_support_newton_joint_ls,-4.719827386810677,1.0,1,0,nan,nan,1.7741,12.8982,0.0,4.0314,0.0,18.795099999999998
20260701,20.0,2,6,cartesian_local_joint_ls,-13.75704299524017,1.0,1,0,0.019360617320493653,0.0,1.6953,0.609,0.0,3.935,0.0,6.276
20260701,20.0,2,6,residual_gated_cartesian_local_joint_ls,-13.75704299524017,1.0,1,1,0.019360617320493653,0.0,1.8085,0.6484,3.9401,3.8699,0.7137,11.0787
20260701,20.0,2,6,grid_fft_topL_joint_ls,-3.322127411204417,1.0,1,0,nan,nan,1.6926,0.0,0.0,3.9676,0.0,5.6497
20260701,20.0,2,6,axiswise_quadratic_peak_joint_ls,-4.130840558896541,1.0,1,0,nan,nan,1.7825,1.6945,0.0,4.1646,0.0,7.7927
20260701,20.0,2,7,residual_gated_candan_joint_ls,-53.88850425560574,1.0,1,1,nan,nan,1.7047,1.6613,3.9267,3.9586,0.7311,11.8812
20260701,20.0,2,7,one_step_fixed_support_newton_joint_ls,-6.300016266574744,1.0,1,0,nan,nan,1.7345,13.1385,0.0,3.9561,0.0,18.9097
20260701,20.0,2,7,cartesian_local_joint_ls,-17.51216382332251,1.0,1,0,0.06566246745644012,0.0,1.6326,0.6212,0.0,3.9086,0.0,6.2192
20260701,20.0,2,7,residual_gated_cartesian_local_joint_ls,-17.51216382332251,1.0,1,1,0.06566246745644012,0.0,1.8171,0.8231,4.1394,4.1857,0.7734,11.7714
20260701,20.0,2,7,grid_fft_topL_joint_ls,-5.317207599158991,1.0,1,0,nan,nan,1.7054,0.0,0.0,4.0053,0.0,5.7075
20260701,20.0,2,7,axiswise_quadratic_peak_joint_ls,-5.734014063769326,1.0,1,0,nan,nan,1.751,1.7342,0.0,4.0832,0.0,7.6704
20260701,20.0,2,7,axiswise_candan_joint_ls,-53.88850425560574,1.0,1,0,nan,nan,1.7384,1.7246,0.0,4.1977,0.0,7.5499
20260701,20.0,2,8,one_step_fixed_support_newton_joint_ls,-6.44264574321233,1.0,1,0,nan,nan,1.8029,13.3355,0.0,4.0658,0.0,18.967
20260701,20.0,2,8,cartesian_local_joint_ls,-14.618186947177271,1.0,1,0,0.03740862674747867,0.0,1.723,0.6061,0.0,3.8099,0.0,6.4361
20260701,20.0,2,8,residual_gated_cartesian_local_joint_ls,-14.618186947177271,1.0,1,1,0.03740862674747867,0.0,1.6638,0.6316,3.845,3.8303,0.7128,10.7025
20260701,20.0,2,8,grid_fft_topL_joint_ls,-4.692221569178559,1.0,1,0,nan,nan,1.6648,0.0,0.0,3.9604,0.0,5.6251999999999995
20260701,20.0,2,8,axiswise_quadratic_peak_joint_ls,-5.377305066692726,1.0,1,0,nan,nan,1.8495,1.684,0.0,4.0279,0.0,7.340400000000001
20260701,20.0,2,8,axiswise_candan_joint_ls,-57.24583014010633,1.0,1,0,nan,nan,1.8129,1.6182,0.0,4.1153,0.0,7.5912
20260701,20.0,2,8,residual_gated_candan_joint_ls,-57.24583014010633,1.0,1,1,nan,nan,1.7217,1.6701,4.0576,3.8855,0.8159,12.378
20260701,20.0,2,9,cartesian_local_joint_ls,-8.870725650948431,0.5,0,0,0.006046430521658528,0.16666666666666666,1.8112,0.6457,0.0,3.937,0.0,6.6043
20260701,20.0,2,9,residual_gated_cartesian_local_joint_ls,-8.870725650948431,0.5,0,1,0.006046430521658528,0.16666666666666666,1.7449,0.6365,3.9324,3.9506,0.7546,11.0252
20260701,20.0,2,9,grid_fft_topL_joint_ls,-5.021229722519359,0.0,0,0,nan,nan,1.6375,0.0,0.0,3.9622,0.0,5.6366
20260701,20.0,2,9,axiswise_quadratic_peak_joint_ls,-5.648631983003135,0.0,0,0,nan,nan,1.7959,1.6695,0.0,4.1444,0.0,7.6114
20260701,20.0,2,9,axiswise_candan_joint_ls,-10.079706080061062,0.5,0,0,nan,nan,1.749,1.7025,0.0,4.0809,0.0,7.5062999999999995
20260701,20.0,2,9,residual_gated_candan_joint_ls,-10.079706080061062,0.5,0,1,nan,nan,1.7918,1.6732,3.9968,4.307,0.7601,12.692300000000001
20260701,20.0,2,9,one_step_fixed_support_newton_joint_ls,-8.058405282723294,0.0,0,0,nan,nan,1.7486,13.2633,0.0,4.04,0.0,19.0519
20260701,20.0,2,10,residual_gated_cartesian_local_joint_ls,-14.48137793539104,1.0,1,1,0.03183393478006272,0.0,1.708,0.7135,4.0862,4.1573,0.7535,11.440999999999999
20260701,20.0,2,10,grid_fft_topL_joint_ls,-4.741123320658719,1.0,1,0,nan,nan,1.6686,0.0,0.0,3.9453,0.0,5.6009
20260701,20.0,2,10,axiswise_quadratic_peak_joint_ls,-5.331647104806764,1.0,1,0,nan,nan,1.8267,1.6227,0.0,4.109,0.0,7.5697
20260701,20.0,2,10,axiswise_candan_joint_ls,-60.81687253918141,1.0,1,0,nan,nan,1.7474,1.7195,0.0,4.3443,0.0,7.921799999999999
20260701,20.0,2,10,residual_gated_candan_joint_ls,-60.81687253918141,1.0,1,1,nan,nan,1.6816,1.6288,4.1728,3.8686,0.7384,11.9894
20260701,20.0,2,10,one_step_fixed_support_newton_joint_ls,-9.309117380628297,1.0,1,0,nan,nan,1.6492,11.3248,0.0,4.0865,0.0,17.0605
20260701,20.0,2,10,cartesian_local_joint_ls,-14.48137793539104,1.0,1,0,0.03183393478006272,0.0,1.6878,0.6102,0.0,4.0021,0.0,6.3112
20260701,20.0,2,11,grid_fft_topL_joint_ls,-5.368054095864494,1.0,1,0,nan,nan,1.7173,0.0,0.0,4.0845,0.0,5.8639
20260701,20.0,2,11,axiswise_quadratic_peak_joint_ls,-5.852394542135371,1.0,1,0,nan,nan,1.7038,1.5942,0.0,4.1326,0.0,7.4306
20260701,20.0,2,11,axiswise_candan_joint_ls,-62.59073922118312,1.0,1,0,nan,nan,1.6666,1.6063,0.0,4.0157,0.0,7.3873999999999995
20260701,20.0,2,11,residual_gated_candan_joint_ls,-62.59073922118312,1.0,1,1,nan,nan,1.6817,1.6041,3.9275,3.9651,0.7286,12.0175
20260701,20.0,2,11,one_step_fixed_support_newton_joint_ls,-7.054391092037293,1.0,1,0,nan,nan,1.6379,11.1134,0.0,3.9147,0.0,16.7338
20260701,20.0,2,11,cartesian_local_joint_ls,-13.210733531199603,1.0,1,0,0.0073497859269155835,0.0,1.6979,0.5808,0.0,3.9625,0.0,6.2742
20260701,20.0,2,11,residual_gated_cartesian_local_joint_ls,-13.210733531199603,1.0,1,1,0.0073497859269155835,0.0,1.6786,0.6238,3.8989,3.8751,0.7221,10.864899999999999
20260701,20.0,2,12,axiswise_quadratic_peak_joint_ls,-7.385514687286659,1.0,1,0,nan,nan,1.637,1.7008,0.0,4.0622,0.0,7.384399999999999
20260701,20.0,2,12,axiswise_candan_joint_ls,-57.08774707700098,1.0,1,0,nan,nan,1.717,1.62,0.0,3.9747,0.0,7.5804
20260701,20.0,2,12,residual_gated_candan_joint_ls,-57.08774707700098,1.0,1,1,nan,nan,1.6906,1.6093,3.8965,3.8734,0.7277,11.8166
20260701,20.0,2,12,one_step_fixed_support_newton_joint_ls,-14.220984423373121,1.0,1,0,nan,nan,1.7807,11.9546,0.0,4.187,0.0,17.765
20260701,20.0,2,12,cartesian_local_joint_ls,-16.949498188998298,1.0,1,0,0.018518353798187507,0.0,1.8434,0.7157,0.0,4.4343,0.0,6.8594
20260701,20.0,2,12,residual_gated_cartesian_local_joint_ls,-16.949498188998298,1.0,1,1,0.018518353798187507,0.0,1.8018,0.7563,4.262,4.0943,0.8193,11.6204
20260701,20.0,2,12,grid_fft_topL_joint_ls,-6.759416299823871,1.0,1,0,nan,nan,1.7028,0.0,0.0,4.1327,0.0,5.8632
20260701,20.0,2,13,axiswise_candan_joint_ls,-58.12732338736528,1.0,1,0,nan,nan,1.804,1.724,0.0,4.1809,0.0,7.631600000000001
20260701,20.0,2,13,residual_gated_candan_joint_ls,-58.12732338736528,1.0,1,1,nan,nan,1.7854,1.6534,4.0764,4.1756,0.7737,12.3931
20260701,20.0,2,13,one_step_fixed_support_newton_joint_ls,-13.634515348507994,1.0,1,0,nan,nan,1.7,11.4055,0.0,4.0242,0.0,17.3532
20260701,20.0,2,13,cartesian_local_joint_ls,-12.67964599982541,1.0,1,0,0.012420406303180696,0.0,1.6678,0.6086,0.0,3.9609,0.0,6.26
20260701,20.0,2,13,residual_gated_cartesian_local_joint_ls,-12.67964599982541,1.0,1,1,0.012420406303180696,0.0,1.6818,0.6484,3.8392,3.9048,0.7267,10.9147
20260701,20.0,2,13,grid_fft_topL_joint_ls,-7.627136410769104,1.0,1,0,nan,nan,1.6681,0.0,0.0,4.0146,0.0,5.647
20260701,20.0,2,13,axiswise_quadratic_peak_joint_ls,-8.067755508560573,1.0,1,0,nan,nan,1.7209,1.6228,0.0,4.2233,0.0,7.5976
20260701,20.0,2,14,residual_gated_candan_joint_ls,-58.565549193363616,1.0,1,1,nan,nan,1.8454,1.6555,4.1506,4.0546,0.7345,12.7273
20260701,20.0,2,14,one_step_fixed_support_newton_joint_ls,-7.974670215160482,1.0,1,0,nan,nan,1.785,11.6492,0.0,4.2084,0.0,17.671499999999998
20260701,20.0,2,14,cartesian_local_joint_ls,-13.951655317006647,1.0,1,0,0.03463497012735908,0.0,1.7508,0.644,0.0,4.0558,0.0,6.4582999999999995
20260701,20.0,2,14,residual_gated_cartesian_local_joint_ls,-13.951655317006647,1.0,1,1,0.03463497012735908,0.0,1.7189,0.6843,4.1158,4.1365,0.7851,11.3925
20260701,20.0,2,14,grid_fft_topL_joint_ls,-4.924556235013696,1.0,1,0,nan,nan,1.6999,0.0,0.0,4.1455,0.0,5.8308
20260701,20.0,2,14,axiswise_quadratic_peak_joint_ls,-5.518509584656747,1.0,1,0,nan,nan,1.6327,1.6101,0.0,4.1314,0.0,7.4211
20260701,20.0,2,14,axiswise_candan_joint_ls,-58.565549193363616,1.0,1,0,nan,nan,1.6406,1.555,0.0,4.0588,0.0,7.261699999999999
20260701,20.0,2,15,one_step_fixed_support_newton_joint_ls,-4.933680923603493,1.0,1,0,nan,nan,1.6467,12.7485,0.0,4.0098,0.0,18.3721
20260701,20.0,2,15,cartesian_local_joint_ls,-11.682861903529258,1.0,1,0,0.0030539830075460945,0.16666666666666666,1.6168,0.601,0.0,3.9871,0.0,6.2837
20260701,20.0,2,15,residual_gated_cartesian_local_joint_ls,-11.682861903529258,1.0,1,1,0.0030539830075460945,0.16666666666666666,1.6747,0.7501,4.1121,4.1124,0.7521,11.1401
20260701,20.0,2,15,grid_fft_topL_joint_ls,-3.773321254459603,1.0,1,0,nan,nan,1.7652,0.0,0.0,4.1672,0.0,5.8857
20260701,20.0,2,15,axiswise_quadratic_peak_joint_ls,-4.7800167063506285,1.0,1,0,nan,nan,1.8547,1.7358,0.0,4.1297,0.0,7.7202
20260701,20.0,2,15,axiswise_candan_joint_ls,-55.93738903156364,1.0,1,0,nan,nan,1.7045,1.7159,0.0,4.2862,0.0,7.8957
20260701,20.0,2,15,residual_gated_candan_joint_ls,-55.93738903156364,1.0,1,1,nan,nan,1.8076,1.6882,4.1729,3.8749,0.8032,12.2322
20260701,20.0,2,16,cartesian_local_joint_ls,-10.74171490229068,0.5,0,0,0.06074011377971111,0.16666666666666666,1.7016,0.6385,0.0,4.1198,0.0,6.521699999999999
20260701,20.0,2,16,residual_gated_cartesian_local_joint_ls,-10.74171490229068,0.5,0,1,0.06074011377971111,0.16666666666666666,1.6315,0.625,3.9252,3.932,0.7225,10.7811
20260701,20.0,2,16,grid_fft_topL_joint_ls,-5.373992548309454,0.5,0,0,nan,nan,1.6663,0.0,0.0,4.158,0.0,5.887300000000001
20260701,20.0,2,16,axiswise_quadratic_peak_joint_ls,-5.760846269975688,0.5,0,0,nan,nan,1.649,1.6497,0.0,4.111,0.0,7.419499999999999
20260701,20.0,2,16,axiswise_candan_joint_ls,-11.65773440563282,0.5,0,0,nan,nan,1.6969,1.6821,0.0,4.2639,0.0,7.6110999999999995
20260701,20.0,2,16,residual_gated_candan_joint_ls,-11.65773440563282,0.5,0,1,nan,nan,1.6609,1.5971,3.9604,3.901,0.7282,11.8372
20260701,20.0,2,16,one_step_fixed_support_newton_joint_ls,-6.096462392417095,0.5,0,0,nan,nan,1.8106,12.6572,0.0,3.9556,0.0,18.4234
20260701,20.0,2,17,residual_gated_cartesian_local_joint_ls,-15.976003361901277,1.0,1,1,0.013020755282448764,0.0,1.7031,0.681,4.0305,3.9548,0.7254,11.151
20260701,20.0,2,17,grid_fft_topL_joint_ls,-4.2664151560307415,1.0,1,0,nan,nan,1.631,0.0,0.0,3.9333,0.0,5.5603
20260701,20.0,2,17,axiswise_quadratic_peak_joint_ls,-4.852115560044916,1.0,1,0,nan,nan,1.7787,1.6871,0.0,4.2276,0.0,7.6934
20260701,20.0,2,17,axiswise_candan_joint_ls,-59.15744228913212,1.0,1,0,nan,nan,1.8429,1.7175,0.0,4.0946,0.0,7.6114999999999995
20260701,20.0,2,17,residual_gated_candan_joint_ls,-59.15744228913212,1.0,1,1,nan,nan,1.7436,1.8596,4.3635,4.0572,0.7693,12.621699999999999
20260701,20.0,2,17,one_step_fixed_support_newton_joint_ls,-7.051537007636314,1.0,1,0,nan,nan,1.6922,11.2,0.0,3.9541,0.0,17.0307
20260701,20.0,2,17,cartesian_local_joint_ls,-15.976003361901277,1.0,1,0,0.013020755282448764,0.0,1.6259,0.6167,0.0,3.9793,0.0,6.353
20260701,20.0,2,18,grid_fft_topL_joint_ls,-7.517093486316329,0.5,0,0,nan,nan,1.7187,0.0,0.0,3.9719,0.0,5.6906
20260701,20.0,2,18,axiswise_quadratic_peak_joint_ls,-8.176309656204484,0.5,0,0,nan,nan,1.7622,1.6673,0.0,4.0883,0.0,7.5440000000000005
20260701,20.0,2,18,axiswise_candan_joint_ls,-13.638770720421087,0.5,0,0,nan,nan,1.7936,1.7041,0.0,4.2131,0.0,7.7315000000000005
20260701,20.0,2,18,residual_gated_candan_joint_ls,-13.638770720421087,0.5,0,1,nan,nan,1.6485,1.613,4.0122,3.9255,0.8057,11.9826
20260701,20.0,2,18,one_step_fixed_support_newton_joint_ls,-10.422358367253604,0.0,0,0,nan,nan,1.6785,13.5914,0.0,3.9813,0.0,19.2832
20260701,20.0,2,18,cartesian_local_joint_ls,-11.869167039668927,0.5,0,0,0.06091515804367306,0.16666666666666666,1.7401,0.6195,0.0,3.8708,0.0,6.2675
20260701,20.0,2,18,residual_gated_cartesian_local_joint_ls,-11.869167039668927,0.5,0,1,0.06091515804367306,0.16666666666666666,1.7243,0.6946,4.021,3.9639,0.7385,11.5305
20260701,20.0,2,19,axiswise_quadratic_peak_joint_ls,-5.529206695946479,1.0,1,0,nan,nan,1.7053,1.7012,0.0,4.2993,0.0,7.7296000000000005
20260701,20.0,2,19,axiswise_candan_joint_ls,-56.969896713998594,1.0,1,0,nan,nan,1.7275,1.656,0.0,4.2579,0.0,7.5895
20260701,20.0,2,19,residual_gated_candan_joint_ls,-56.969896713998594,1.0,1,1,nan,nan,1.8618,1.6603,4.1606,4.0505,0.7911,12.5868
20260701,20.0,2,19,one_step_fixed_support_newton_joint_ls,-8.686132704890126,1.0,1,0,nan,nan,1.7287,11.4609,0.0,4.0026,0.0,17.127
20260701,20.0,2,19,cartesian_local_joint_ls,-13.296821753619682,1.0,1,0,0.012489869796512296,0.0,1.6502,0.6011,0.0,4.0231,0.0,6.2133
20260701,20.0,2,19,residual_gated_cartesian_local_joint_ls,-13.296821753619682,1.0,1,1,0.012489869796512296,0.0,1.7696,0.7632,4.2673,4.0883,0.797,11.986699999999999
20260701,20.0,2,19,grid_fft_topL_joint_ls,-4.8182858805336695,1.0,1,0,nan,nan,1.7057,0.0,0.0,4.3602,0.0,6.1937999999999995
20260701,20.0,4,0,axiswise_candan_joint_ls,-21.887526050768837,0.75,0,0,nan,nan,1.776,1.766,0.0,7.3939,0.0,10.8526
20260701,20.0,4,0,residual_gated_candan_joint_ls,-21.887526050768837,0.75,0,1,nan,nan,1.704,1.7209,7.2333,7.0982,0.7272,18.5361
20260701,20.0,4,0,one_step_fixed_support_newton_joint_ls,-4.285220858548256,0.5,0,0,nan,nan,1.6862,25.2693,0.0,7.269,0.0,34.122
20260701,20.0,4,0,cartesian_local_joint_ls,-13.121799910070845,0.75,0,0,0.005191290432752538,0.3333333333333333,1.8018,1.1245,0.0,7.333,0.0,10.2949
20260701,20.0,4,0,residual_gated_cartesian_local_joint_ls,-13.121799910070845,0.75,0,1,0.005191290432752538,0.3333333333333333,1.6781,1.1663,7.0585,7.0442,0.7138,17.7133
20260701,20.0,4,0,grid_fft_topL_joint_ls,-3.0948410124086365,0.5,0,0,nan,nan,1.8833,0.0,0.0,7.8603,0.0,9.6977
20260701,20.0,4,0,axiswise_quadratic_peak_joint_ls,-4.0444938421772925,0.5,0,0,nan,nan,1.8603,1.6854,0.0,7.6083,0.0,11.3705
20260701,20.0,4,1,residual_gated_candan_joint_ls,-14.187989792442533,0.5,0,1,nan,nan,1.8728,1.8238,7.4827,8.0197,0.8058,20.7647
20260701,20.0,4,1,one_step_fixed_support_newton_joint_ls,-10.402581047480554,0.5,0,0,nan,nan,2.1133,36.1925,0.0,7.9202,0.0,46.298100000000005
20260701,20.0,4,1,cartesian_local_joint_ls,-10.450574123591231,0.5,0,0,0.001328851831549521,0.16666666666666666,1.7947,1.1121,0.0,7.4739,0.0,10.397
20260701,20.0,4,1,residual_gated_cartesian_local_joint_ls,-10.450574123591231,0.5,0,1,0.001328851831549521,0.16666666666666666,1.6922,1.1406,7.2207,7.3409,0.7452,18.2352
20260701,20.0,4,1,grid_fft_topL_joint_ls,-8.374805047003996,0.5,0,0,nan,nan,1.7944,0.0,0.0,7.3996,0.0,9.2225
20260701,20.0,4,1,axiswise_quadratic_peak_joint_ls,-8.578019394515975,0.5,0,0,nan,nan,1.778,1.681,0.0,7.3218,0.0,10.9322
20260701,20.0,4,1,axiswise_candan_joint_ls,-14.187989792442533,0.5,0,0,nan,nan,1.8204,1.7468,0.0,7.1882,0.0,10.7242
20260701,20.0,4,2,one_step_fixed_support_newton_joint_ls,-7.523250360391024,0.5,0,0,nan,nan,1.7145,24.2469,0.0,7.3719,0.0,33.180800000000005
20260701,20.0,4,2,cartesian_local_joint_ls,-14.069958566594334,0.75,0,0,0.010980563641215907,0.08333333333333333,1.612,1.0564,0.0,7.2173,0.0,9.9145
20260701,20.0,4,2,residual_gated_cartesian_local_joint_ls,-14.069958566594334,0.75,0,1,0.010980563641215907,0.08333333333333333,1.6707,1.1357,7.0895,7.118,0.7485,17.671499999999998
20260701,20.0,4,2,grid_fft_topL_joint_ls,-5.3581021677974086,0.5,0,0,nan,nan,1.6617,0.0,0.0,7.4321,0.0,9.2052
20260701,20.0,4,2,axiswise_quadratic_peak_joint_ls,-5.931978156213299,0.5,0,0,nan,nan,1.6851,1.685,0.0,7.2601,0.0,10.634699999999999
20260701,20.0,4,2,axiswise_candan_joint_ls,-24.3875859851576,0.75,0,0,nan,nan,1.7248,1.6652,0.0,7.0582,0.0,10.3948
20260701,20.0,4,2,residual_gated_candan_joint_ls,-24.3875859851576,0.75,0,1,nan,nan,1.6924,1.7627,7.1985,7.4702,0.7873,19.013899999999996
20260701,20.0,4,3,cartesian_local_joint_ls,-13.4981943919336,1.0,1,0,0.002079132940532553,0.0,1.6284,1.059,0.0,7.2365,0.0,9.9572
20260701,20.0,4,3,residual_gated_cartesian_local_joint_ls,-13.4981943919336,1.0,1,1,0.002079132940532553,0.0,1.6838,1.2217,7.2474,7.0609,0.7418,18.1438
20260701,20.0,4,3,grid_fft_topL_joint_ls,-6.729899666101835,1.0,1,0,nan,nan,1.7128,0.0,0.0,7.3133,0.0,9.0344
20260701,20.0,4,3,axiswise_quadratic_peak_joint_ls,-7.256426063141563,1.0,1,0,nan,nan,1.635,1.633,0.0,7.2119,0.0,10.397400000000001
20260701,20.0,4,3,axiswise_candan_joint_ls,-57.12666974712556,1.0,1,0,nan,nan,1.6883,1.7799,0.0,7.613,0.0,11.002
20260701,20.0,4,3,residual_gated_candan_joint_ls,-57.12666974712556,1.0,1,1,nan,nan,1.7262,1.7721,7.099,7.2137,0.7391,19.0146
20260701,20.0,4,3,one_step_fixed_support_newton_joint_ls,-8.29360786746229,1.0,1,0,nan,nan,1.8984,24.8107,0.0,7.3261,0.0,34.0352
20260701,20.0,4,4,residual_gated_cartesian_local_joint_ls,-12.416465262568458,0.5,0,1,0.038330227901874125,0.08333333333333333,1.7164,1.1618,7.1353,7.5552,0.7668,18.4256
20260701,20.0,4,4,grid_fft_topL_joint_ls,-7.5151701837908345,0.25,0,0,nan,nan,1.7551,0.0,0.0,7.4032,0.0,9.1583
20260701,20.0,4,4,axiswise_quadratic_peak_joint_ls,-8.04491329328811,0.25,0,0,nan,nan,1.6559,1.6316,0.0,7.2019,0.0,10.5074
20260701,20.0,4,4,axiswise_candan_joint_ls,-14.86137237154048,0.5,0,0,nan,nan,1.6487,1.6389,0.0,7.3728,0.0,10.7134
20260701,20.0,4,4,residual_gated_candan_joint_ls,-14.86137237154048,0.5,0,1,nan,nan,1.6865,1.6826,7.0445,7.1136,0.7247,18.271299999999997
20260701,20.0,4,4,one_step_fixed_support_newton_joint_ls,-11.573172844876511,0.25,0,0,nan,nan,1.6777,23.7827,0.0,7.2925,0.0,32.7138
20260701,20.0,4,4,cartesian_local_joint_ls,-12.416465262568458,0.5,0,0,0.038330227901874125,0.08333333333333333,1.6556,1.0986,0.0,7.2999,0.0,10.0541
20260701,20.0,4,5,grid_fft_topL_joint_ls,-5.687805350692328,0.75,0,0,nan,nan,1.6492,0.0,0.0,7.1412,0.0,8.8003
20260701,20.0,4,5,axiswise_quadratic_peak_joint_ls,-6.188541268216267,0.75,0,0,nan,nan,1.7304,1.6728,0.0,7.3355,0.0,10.762699999999999
20260701,20.0,4,5,axiswise_candan_joint_ls,-16.426606214900403,0.75,0,0,nan,nan,1.6767,1.631,0.0,7.0732,0.0,10.3995
20260701,20.0,4,5,residual_gated_candan_joint_ls,-16.426606214900403,0.75,0,1,nan,nan,1.7018,1.6802,7.2068,7.2026,0.7173,18.632600000000004
20260701,20.0,4,5,one_step_fixed_support_newton_joint_ls,-7.396648765431474,0.75,0,0,nan,nan,1.7015,25.3149,0.0,7.4232,0.0,34.406800000000004
20260701,20.0,4,5,cartesian_local_joint_ls,-11.844437977662352,0.75,0,0,0.022206183475055086,0.08333333333333333,1.8267,1.1302,0.0,7.5484,0.0,10.3558
20260701,20.0,4,5,residual_gated_cartesian_local_joint_ls,-11.844437977662352,0.75,0,1,0.022206183475055086,0.08333333333333333,1.7225,1.2211,7.1996,7.1632,0.8052,17.9184
20260701,20.0,4,6,axiswise_quadratic_peak_joint_ls,-6.162371389098945,0.5,0,0,nan,nan,1.6213,1.6177,0.0,7.0996,0.0,10.349599999999999
20260701,20.0,4,6,axiswise_candan_joint_ls,-12.023248885622165,0.75,0,0,nan,nan,1.6256,1.6557,0.0,7.1672,0.0,10.4195
20260701,20.0,4,6,residual_gated_candan_joint_ls,-12.023248885622165,0.75,0,1,nan,nan,1.6575,1.7069,7.2295,7.1259,0.7222,18.5622
20260701,20.0,4,6,one_step_fixed_support_newton_joint_ls,-8.935193595806794,0.5,0,0,nan,nan,1.7023,23.9722,0.0,7.3035,0.0,33.0516
20260701,20.0,4,6,cartesian_local_joint_ls,-10.754246029393606,0.75,0,0,0.010533347188738959,0.16666666666666666,1.6407,1.0545,0.0,7.1989,0.0,9.9544
20260701,20.0,4,6,residual_gated_cartesian_local_joint_ls,-10.754246029393606,0.75,0,1,0.010533347188738959,0.16666666666666666,1.6914,1.1561,7.2696,6.9745,0.7196,17.7614
20260701,20.0,4,6,grid_fft_topL_joint_ls,-5.4322194798088965,0.5,0,0,nan,nan,1.6899,0.0,0.0,7.3511,0.0,9.041
20260701,20.0,4,7,axiswise_candan_joint_ls,-58.41567831393043,1.0,1,0,nan,nan,1.7379,1.6733,0.0,7.1397,0.0,10.5261
20260701,20.0,4,7,residual_gated_candan_joint_ls,-58.41567831393043,1.0,1,1,nan,nan,1.7162,1.7141,7.1054,7.2431,0.7481,18.5234
20260701,20.0,4,7,one_step_fixed_support_newton_joint_ls,-8.165518933105716,1.0,1,0,nan,nan,1.7209,24.4163,0.0,7.3571,0.0,33.3859
20260701,20.0,4,7,cartesian_local_joint_ls,-13.543521329774126,1.0,1,0,0.01428477191253408,0.0,1.6684,1.0758,0.0,7.1675,0.0,9.8826
20260701,20.0,4,7,residual_gated_cartesian_local_joint_ls,-13.543521329774126,1.0,1,1,0.01428477191253408,0.0,1.6765,1.1468,7.0384,6.9546,0.7235,17.6856
20260701,20.0,4,7,grid_fft_topL_joint_ls,-5.958368686423137,1.0,1,0,nan,nan,1.7452,0.0,0.0,7.2724,0.0,9.0176
20260701,20.0,4,7,axiswise_quadratic_peak_joint_ls,-6.529528623451293,1.0,1,0,nan,nan,1.6782,1.6475,0.0,7.2482,0.0,10.6228
