split,seed,snr_db,n_targets,sample_index,dynamic_range_db,minimum_true_separation_bins,coarse_design_condition,refined_design_condition,refined_collision_rate,candidate_axis_correctness,minimum_candidate_margin,mean_candidate_margin,boundary_saturation_rate,residual_reduction_fraction,local_gain_vs_grid_db,harmful_local_update,q_sup,duplicate_neighborhood_rate,coarse_mean_absolute_bin_error,coarse_maximum_absolute_bin_error,theory_ratio_min,theory_ratio_mean,theory_condition_fraction,theory_any_component_condition,theory_all_components_condition,noiseless_candidate_gap_min,interference_envelope_max,noise_envelope,theory_eta,grid_fft_topL_joint_ls_nmse_db,grid_fft_topL_joint_ls_per_component_half_bin_hit,grid_fft_topL_joint_ls_all_components_half_bin_hit,axiswise_quadratic_peak_joint_ls_nmse_db,axiswise_quadratic_peak_joint_ls_per_component_half_bin_hit,axiswise_quadratic_peak_joint_ls_all_components_half_bin_hit,axiswise_candan_joint_ls_nmse_db,axiswise_candan_joint_ls_per_component_half_bin_hit,axiswise_candan_joint_ls_all_components_half_bin_hit,one_step_fixed_support_newton_joint_ls_nmse_db,one_step_fixed_support_newton_joint_ls_per_component_half_bin_hit,one_step_fixed_support_newton_joint_ls_all_components_half_bin_hit,cartesian_local_joint_ls_nmse_db,cartesian_local_joint_ls_per_component_half_bin_hit,cartesian_local_joint_ls_all_components_half_bin_hit,gate_pass,gated_gain_vs_grid_db,residual_gated_cartesian_local_joint_ls_nmse_db,residual_gated_cartesian_local_joint_ls_per_component_half_bin_hit,residual_gated_cartesian_local_joint_ls_all_components_half_bin_hit
validation,20260809,0.0,8,6,10.763224309272792,7.5629193916121595,1.0000000000000009,16.42435871545924,0.10714285714285714,0.75,0.002821777802010725,0.024880256467626434,0.5,0.20595551932281675,5.405630973839777,0.0,0.625,0.25,4.0206579882169216,40.43195103256119,6.225227613184084e-08,0.1006277981144584,0.0,0.0,0.0,2.1387780828391247e-07,1.7768097394499454,0.032162656270102875,0.05,-2.3733171895924587,0.625,0.0,-3.3660760717114133,0.625,0.0,-8.34986872749973,0.75,0.0,-2.408572102400263,0.625,0.0,-7.7789481634322355,0.75,0.0,1,5.405630973839777,-7.7789481634322355,0.75,0.0
validation,20260809,0.0,8,7,16.339637059053253,7.761947390574344,1.0000000000000002,11.013885916581886,0.07142857142857142,0.4166666666666667,0.007170093821815508,0.05514256128982728,0.25,0.12452146629491223,6.226881686648088,0.0,0.0,0.5,7.098126058102335,51.07548054029884,2.471744551286872e-08,0.1932129907119668,0.0,0.0,0.0,8.899564062707435e-08,1.7603440863285436,0.03991558412850807,0.05,-4.858973853574474,0.0,0.0,-6.0559076830142295,0.125,0.0,-12.732979126315238,0.375,0.0,-5.440203626647488,0.0,0.0,-11.085855540222562,0.375,0.0,1,6.226881686648088,-11.085855540222562,0.375,0.0
validation,20260809,0.0,8,8,17.996441686908724,3.450938942819755,1.0000000000000007,13.14689108460518,0.07142857142857142,0.5416666666666666,0.004199575401758876,0.028575768015931115,0.3333333333333333,0.14049102443452133,5.162480220911339,0.0,0.5,0.375,3.931062772114167,31.890357792259977,4.077982110813707e-07,0.06025155606012673,0.0,0.0,0.0,1.4409475405774132e-06,1.789307176381568,0.0384384781394367,0.05,-3.8601257250982335,0.5,0.0,-5.050625228389357,0.5,0.0,-10.040580275246736,0.5,0.0,-4.437745356603488,0.5,0.0,-9.022605946009573,0.5,0.0,1,5.162480220911339,-9.022605946009573,0.5,0.0
validation,20260809,0.0,8,9,15.10618972601037,6.124502379309185,1.0000000000000007,13.130419051041615,0.07142857142857142,0.4583333333333333,0.0006833835885868012,0.052941106307979185,0.375,0.20534479642569303,7.498225102048725,0.0,0.25,0.375,5.9013965557859835,35.99000150779454,1.3405075241487526e-06,0.18223994958352968,0.0,0.0,0.0,1.7885339120580625e-06,1.7770055840723704,0.030190611441321458,0.05,-3.057997427134312,0.25,0.0,-4.183614827579504,0.25,0.0,-11.656279337984918,0.375,0.0,-3.2905593241100224,0.25,0.0,-10.556222529183037,0.375,0.0,1,7.498225102048725,-10.556222529183037,0.375,0.0
validation,20260809,0.0,8,10,14.686244540895885,3.70110721030748,1.0000000000000004,13.147450994429382,0.07142857142857142,0.5,0.013684744822487166,0.058872010501380204,0.3333333333333333,0.158199171104773,5.88744428813373,0.0,0.5,0.375,2.8591041390227914,25.207772178642074,1.47593925746064e-06,0.20922248221457007,0.0,0.0,0.0,2.5257143746558594e-06,1.9664629813881112,0.03710392232293424,0.05,-3.668152874874635,0.5,0.0,-4.969394525151935,0.5,0.0,-10.147390345425372,0.5,0.0,-4.06246652479709,0.5,0.0,-9.555597163008365,0.5,0.0,1,5.88744428813373,-9.555597163008365,0.5,0.0
validation,20260809,0.0,8,11,10.618714644490266,10.168440190409678,1.0000000000000009,11.013910358213963,0.07142857142857142,0.75,0.023592917867895722,0.06014100670705432,0.3333333333333333,0.16983890234590315,7.43981468375317,0.0,0.625,0.25,3.8267555633824597,53.05916578882341,1.7368775852356354e-06,0.3087964993559341,0.0,0.0,0.0,4.215637170116866e-06,1.1818091170182585,0.031758611056528815,0.05,-3.9208423328149737,0.625,0.0,-5.321527182014581,0.75,0.0,-13.453947783412996,0.75,0.0,-4.491088408997425,0.625,0.0,-11.360657016568144,0.75,0.0,1,7.43981468375317,-11.360657016568144,0.75,0.0
validation,20260809,0.0,8,12,9.08307586511434,5.129663841529276,1.0000000000000007,3.3373889127292844,0.0,0.75,0.004335472303517536,0.057447226785455816,0.08333333333333333,0.1436901846540538,6.820709489688535,0.0,0.625,0.125,1.6572070345790813,25.238895498338763,4.1471473769621736e-05,0.321419147629435,0.125,1.0,0.0,6.527485392514645e-05,1.56050300119877,0.03635851387886851,0.05,-4.30945415442494,0.625,0.0,-4.914788006184016,0.625,0.0,-12.757842257910779,0.75,0.0,-4.979433281161237,0.625,0.0,-11.130163644113475,0.75,0.0,1,6.820709489688535,-11.130163644113475,0.75,0.0
validation,20260809,0.0,8,13,22.00603475951491,6.860364039267958,1.0000000000000007,13.130420831214725,0.07142857142857142,0.5416666666666666,0.008210465163769975,0.07525171812789368,0.375,0.17168103124210654,7.427574217452696,0.0,0.5,0.375,4.171819767022048,40.25004966824602,6.828684649448915e-07,0.2969449861294596,0.125,1.0,0.0,1.0923813685613568e-06,2.035556459051131,0.039265865869299685,0.05,-3.7915549264561803,0.5,0.0,-5.933037284104971,0.5,0.0,-11.954747223232989,0.5,0.0,-3.9290242865110843,0.5,0.0,-11.219129143908877,0.5,0.0,1,7.427574217452696,-11.219129143908877,0.5,0.0
validation,20260809,0.0,8,14,16.313077522181207,15.077692291544237,1.0000000000000004,121.2497467717091,0.25,0.5,0.008796105990367125,0.0617548092442806,0.625,0.22239828962113606,6.160414971059769,0.0,0.375,0.5,8.271480017726203,52.0323006196019,1.223563552863044e-07,0.22166709299884993,0.0,0.0,0.0,3.458525003885658e-07,1.69270055057756,0.03269855391916834,0.05,-2.312613084449828,0.375,0.0,-4.35557287474073,0.375,0.0,-9.081071637768886,0.375,0.0,-2.615645247234075,0.375,0.0,-8.473028055509596,0.375,0.0,1,6.160414971059769,-8.473028055509596,0.375,0.0
validation,20260809,0.0,8,15,9.85322113471354,6.90141452595595,1.0000000000000007,16.42814246079929,0.14285714285714285,0.6666666666666666,0.026922520348288452,0.0753911913802406,0.4166666666666667,0.17129860900927718,4.349259378503388,0.0,0.625,0.375,4.42114934265791,40.599432970721836,8.092226563977245e-07,0.27973709560626725,0.0,0.0,0.0,1.709223322537014e-06,1.0394934243325487,0.025434996827079143,0.05,-2.6376647746810207,0.625,0.0,-3.683391236203017,0.625,0.0,-7.267413406294558,0.625,0.0,-2.8617815397817363,0.625,0.0,-6.986924153184408,0.625,0.0,1,4.349259378503388,-6.986924153184408,0.625,0.0
validation,20260809,0.0,8,16,13.650506158480963,8.73071294320959,1.0000000000000004,11.013857065257048,0.03571428571428571,0.625,0.000574554872087908,0.05155987997120469,0.25,0.15094269393956727,5.772744332921709,0.0,0.5,0.375,2.7720315500942085,15.98605780918139,1.450697143207653e-06,0.27343913695583827,0.125,1.0,0.0,4.333451751793011e-06,1.4602364982701426,0.033339115386635844,0.05,-3.9249861650278235,0.5,0.0,-4.805925427913809,0.5,0.0,-10.548343284015951,0.625,0.0,-4.6095020800109765,0.5,0.0,-9.697730497949532,0.625,0.0,1,5.772744332921709,-9.697730497949532,0.625,0.0
validation,20260809,0.0,8,17,37.192620421095214,9.06753425902642,1.0000000000000007,121.2496897423326,0.21428571428571427,0.5,0.0007374896149337619,0.028049577142582893,0.4583333333333333,0.14594439271060178,5.117745670610315,0.0,0.25,0.5,5.35917424711949,28.414064571744362,1.050141353313915e-07,0.10408698512673914,0.0,0.0,0.0,1.9595058407714332e-07,1.5599336502699535,0.027711203480361574,0.05,-3.8080210776176155,0.25,0.0,-5.847007843792698,0.25,0.0,-10.045294748746219,0.375,0.0,-4.4048795287655045,0.25,0.0,-8.92576674822793,0.375,0.0,1,5.117745670610315,-8.92576674822793,0.375,0.0
validation,20260809,0.0,8,18,32.40503682624279,6.64480816125122,1.0000000000000007,11.271687793221332,0.07142857142857142,0.625,0.004295613686856069,0.0444265896553399,0.4583333333333333,0.14136828431981907,8.11099816643295,0.0,0.375,0.375,3.106565041738417,21.065824636726433,2.9617132204524554e-08,0.25817492357919536,0.125,1.0,0.0,6.640759509063087e-08,2.150513715263671,0.03583530247023654,0.05,-4.827366354828708,0.375,0.0,-6.542239222210917,0.375,0.0,-15.580661316586824,0.625,0.0,-5.680499461088008,0.5,0.0,-12.938364521261658,0.625,0.0,1,8.11099816643295,-12.938364521261658,0.625,0.0
validation,20260809,0.0,8,19,16.03640403847251,7.920133112260959,1.0000000000000007,11.033551828680146,0.10714285714285714,0.5,0.005874914675418619,0.05275741206791317,0.25,0.12456621133109902,4.523169191977706,0.0,0.25,0.375,4.132794448182039,28.22783879154352,1.3425399924062213e-07,0.264245614515452,0.125,1.0,0.0,2.7775248916302593e-07,1.2768457203802508,0.029443311574636324,0.05,-4.177250111579843,0.25,0.0,-5.313938803588756,0.25,0.0,-9.303136441010949,0.5,0.0,-4.3757290516520815,0.25,0.0,-8.700419303557549,0.5,0.0,1,4.523169191977706,-8.700419303557549,0.5,0.0
validation,20260809,10.0,2,0,10.984764916494568,8.383351718272518,1.0,1.007087412755151,0.0,1.0,0.01814704437925577,0.030648556191580308,0.16666666666666666,0.03006794943974425,2.48089538234305,0.0,1.0,0.0,0.13853402208852236,0.3608415035478636,0.07192143474343528,0.8381614733602261,0.5,1.0,0.0,0.006866880553024757,0.04238281496442478,0.005355947321957033,0.05,-11.174556936320553,1.0,1.0,-11.719106743709691,1.0,1.0,-39.38002851524564,1.0,1.0,-14.56467841358175,1.0,1.0,-13.655452318663603,1.0,1.0,1,2.48089538234305,-13.655452318663603,1.0,1.0
validation,20260809,10.0,2,1,7.129284786068895,31.64303192018937,1.0000000000000002,11.013856728228616,1.0,0.3333333333333333,0.0005428291541875422,0.0007055209457021698,0.3333333333333333,0.18757409073345066,3.0719244975903846,0.0,0.5,0.5,6.097496866162203,31.188008166358912,1.0046789817136462e-06,0.007063793276025392,0.0,0.0,0.0,3.2289135460436937e-06,1.6002570428815515,0.006680896905069457,0.05,-3.898615932523039,0.5,0.0,-4.819712296078881,0.5,0.0,-7.8977633666620815,0.5,0.0,-3.898615932523039,0.5,0.0,-6.970540430113424,0.5,0.0,1,3.0719244975903846,-6.970540430113424,0.5,0.0
validation,20260809,10.0,2,2,0.4621273740048001,62.52720747799316,1.0000000000000002,1.0,0.0,1.0,0.006687382060564912,0.04268513593954842,0.16666666666666666,0.4418969161520656,10.042986913168214,0.0,1.0,0.0,0.2583080810168732,0.4015178452692112,0.29299726953330335,1.9837956022796868,0.5,1.0,0.0,0.0037064367815988764,0.0002958419773198862,0.006232212132977032,0.05,-2.6893924539175282,1.0,1.0,-3.9409045161013716,1.0,1.0,-45.07955389394251,1.0,1.0,-2.6893924539175282,1.0,1.0,-12.732379367085741,1.0,1.0,1,10.042986913168214,-12.732379367085741,1.0,1.0
validation,20260809,10.0,2,3,11.846488347660749,45.68192207414068,1.0000000000000002,11.02998763963777,1.0,0.5,0.09661037601020644,0.09664236507414505,0.6666666666666666,0.5372407492719157,9.581997395506015,0.0,0.0,0.5,9.41335851053587,44.091694916808905,2.6594969364168635e-06,3.2704034849802377,0.5,1.0,0.0,8.81109149454643e-06,1.6503447447720923,0.0061887473133699425,0.05,-1.775927517188789,0.0,0.0,-3.955161194870735,0.5,0.0,-12.120592201330876,0.5,0.0,-1.775927517188789,0.0,0.0,-11.357924912694804,0.5,0.0,1,9.581997395506015,-11.357924912694804,0.5,0.0
validation,20260809,10.0,2,4,9.433638939852848,32.933732428088476,1.0000000000000002,11.013856728228616,1.0,0.5,0.008480614421985362,0.008505701119482473,0.3333333333333333,0.3362026829840237,5.324028079943558,0.0,0.5,0.5,7.19544845360847,32.33415978693458,1.2153981626847695e-06,0.2818703513114912,0.0,0.0,0.0,2.9565501197018098e-06,1.2113586799207618,0.0049300271359033815,0.05,-2.8131032447024817,0.5,0.0,-3.975926436782262,0.5,0.0,-9.901806650814274,0.5,0.0,-2.8131032447024817,0.5,0.0,-8.13713132464604,0.5,0.0,1,5.324028079943558,-8.13713132464604,0.5,0.0
validation,20260809,10.0,2,5,7.160743061056534,58.64099476704035,1.0000000000000002,11.008830379030979,1.0,0.5,0.0019338723323743716,0.03876380577661072,0.3333333333333333,0.31247339008446084,4.717025120571816,0.0,0.0,0.5,11.413920717606354,57.83343653471445,9.430672593007421e-08,2.2644271553538036,0.5,1.0,0.0,3.4911320639319313e-07,1.8434827057737875,0.007462722297009902,0.05,-2.85351112620524,0.0,0.0,-3.418189000180174,0.0,0.0,-7.9239502611528145,0.5,0.0,-2.85351112620524,0.0,0.0,-7.570536246777056,0.5,0.0,1,4.717025120571816,-7.570536246777056,0.5,0.0
validation,20260809,10.0,2,6,5.098434481216197,27.30989866679067,1.0000000000000002,11.008830379030979,1.0,0.6666666666666666,0.060539573857717466,0.060594859665049426,0.3333333333333333,0.20886789786014615,2.8054147516018704,0.0,0.0,0.5,5.635577585643233,26.13675455797869,4.487486818681721e-06,1.6895099061242116,0.5,1.0,0.0,1.3608834673693466e-05,1.5100092052755083,0.006299947660488874,0.05,-3.161827931539027,0.0,0.0,-4.436807954156495,0.5,0.0,-6.2677273754457925,0.5,0.0,-3.161827931539027,0.0,0.0,-5.967242683140897,0.5,0.0,1,2.8054147516018704,-5.967242683140897,0.5,0.0
validation,20260809,10.0,2,7,9.800842869866567,37.006082435472834,1.0000000000000002,11.013856728228616,1.0,0.6666666666666666,0.06215872727707882,0.062245724610808746,0.3333333333333333,0.2806314665833448,5.80474052595264,0.0,0.0,0.5,7.066646551070318,36.936089206662416,7.396592615801473e-06,1.8471822274952288,0.5,1.0,0.0,8.411880860237532e-06,0.566458972578769,0.002173186658112638,0.05,-3.7994823466407808,0.0,0.0,-4.7591150190963,0.0,0.0,-10.232276164752381,0.5,0.0,-3.7994823466407808,0.0,0.0,-9.604222872593422,0.5,0.0,1,5.80474052595264,-9.604222872593422,0.5,0.0
validation,20260809,10.0,2,8,4.162651316147001,9.092903104080534,1.0000000000000002,11.013856728228616,1.0,0.5,0.06564641405786738,0.06575870487566834,0.3333333333333333,0.14330851401857841,1.8760400482048447,0.0,0.0,0.5,2.5760187529053096,6.818086341614945,3.0566081221695556e-07,1.7848984352725668,0.5,1.0,0.0,8.476643995032965e-07,1.3806590160128558,0.0059505289844125255,0.05,-3.4833763173106624,0.0,0.0,-4.0808015953835,0.0,0.0,-5.5725220099352955,0.5,0.0,-3.4833763173106624,0.0,0.0,-5.359416365515507,0.5,0.0,1,1.8760400482048447,-5.359416365515507,0.5,0.0
validation,20260809,10.0,2,9,6.325362558309429,35.17397140964093,1.0000000000000002,11.013856728228616,1.0,0.6666666666666666,0.06443139589573049,0.06452221474637984,0.6666666666666666,0.41374852682344054,5.120599089420618,0.0,0.5,0.5,9.141660900959153,30.79544321597325,3.2065493615453223e-07,2.0341567889794403,0.5,1.0,0.0,4.589044935741622e-07,0.7126511352092686,0.002922588803206641,0.05,-1.818732462593162,0.5,0.0,-4.46294479713151,0.5,0.0,-7.235094615952744,0.5,0.0,-1.818732462593162,0.5,0.0,-6.93933155201378,0.5,0.0,1,5.120599089420618,-6.93933155201378,0.5,0.0
validation,20260809,10.0,2,10,0.013413279114198281,40.72443237177764,1.0,1.0000000000000002,0.0,1.0,0.029262048128113467,0.0759157006265562,0.3333333333333333,0.44173707773165555,13.417256721310789,0.0,1.0,0.0,0.20727509921996465,0.44419849528439936,1.3717654098215126,3.7677719900142996,1.0,1.0,1.0,0.010197191616010293,1.8260091716465004e-05,0.0036985531268560537,0.05,-2.931853839053691,1.0,1.0,-5.520633408735355,1.0,1.0,-47.46519741263366,1.0,1.0,-2.931853839053691,1.0,1.0,-16.34911056036448,1.0,1.0,1,13.417256721310789,-16.34911056036448,1.0,1.0
validation,20260809,10.0,2,11,0.8874129527055735,21.56580749422624,1.0,1.0000584488382693,0.0,1.0,0.037891966305552936,0.03910330971589007,0.16666666666666666,0.3451875012890332,9.780859774671422,0.0,1.0,0.0,0.2030259151714698,0.36531472627956063,1.810999456968215,1.8133638603820568,1.0,1.0,1.0,0.013434244758851688,0.00019599285242318356,0.003618976253883538,0.05,-3.7158539489533258,1.0,1.0,-4.794331786203454,1.0,1.0,-49.807979357492954,1.0,1.0,-5.780760761974193,1.0,1.0,-13.496713723624747,1.0,1.0,1,9.780859774671422,-13.496713723624747,1.0,1.0
validation,20260809,10.0,2,12,8.961401875621322,24.55974396380262,1.0000000000000002,3.3359219630991794,0.0,0.5,0.019609248444183155,0.06650035637989385,0.16666666666666666,0.228462605129633,4.968181807218179,0.0,0.5,0.5,4.857040737509073,23.55920217139898,4.8008582468417885e-06,0.6446230625696241,0.5,1.0,0.0,5.443845005291239e-06,0.5646068347170209,0.0023589790385128025,0.05,-4.351932106757425,0.5,0.0,-4.947958022073603,0.5,0.0,-9.480470403303672,0.5,0.0,-7.233599955948694,0.0,0.0,-9.320113913975604,0.5,0.0,1,4.968181807218179,-9.320113913975604,0.5,0.0
validation,20260809,10.0,2,13,2.9260774862277716,16.746574752912995,1.0,1.0000578925463277,0.0,1.0,0.0018036520271157014,0.03221571256734188,0.16666666666666666,0.42042422481522007,11.23865796829864,0.0,1.0,0.0,0.2101569794152051,0.4833252699092725,0.005983440512408876,1.7612974191830157,0.5,1.0,0.0,5.4098254198886586e-05,0.00012153154994831227,0.004399132947901533,0.05,-3.0299295447065933,1.0,1.0,-6.984663766948021,1.0,1.0,-49.75806791144237,1.0,1.0,-3.3434127268616227,1.0,1.0,-14.268587513005233,1.0,1.0,1,11.23865796829864,-14.268587513005233,1.0,1.0
validation,20260809,10.0,2,14,6.222861265326815,10.636733099602772,1.0,1.0,0.0,1.0,0.012624725663879257,0.02082083943584397,0.16666666666666666,0.3638456883404375,9.223647980684461,0.0,1.0,0.0,0.18741209319172084,0.358349950289405,0.3957172211145258,1.1110655007175945,0.5,1.0,0.0,0.00248907220287653,0.00015597826450628754,0.00298903548529481,0.05,-3.4036541566306577,1.0,1.0,-4.542473304148768,1.0,1.0,-46.13113176848374,1.0,1.0,-3.933428167092903,1.0,1.0,-12.62730213731512,1.0,1.0,1,9.223647980684461,-12.62730213731512,1.0,1.0
validation,20260809,10.0,2,15,10.106191650210594,40.73674399041481,1.0000000000000002,11.02998763963809,1.0,0.5,0.0074866982282403354,0.0075276611208791346,0.3333333333333333,0.22170890705332857,4.653840261886765,0.0,0.5,0.5,9.65401924827489,37.94661077834601,6.099982764127698e-08,0.20916053156672357,0.0,0.0,0.0,1.3616398943170663e-07,1.1117368572936814,0.004364570340255227,0.05,-4.321578651125794,0.5,0.0,-6.553127034910221,0.5,0.0,-10.510077031991461,0.5,0.0,-4.321578651125794,0.5,0.0,-8.97541891301256,0.5,0.0,1,4.653840261886765,-8.97541891301256,0.5,0.0
validation,20260809,10.0,2,16,5.189004751479457,43.266871180150346,1.0,1.0000148569689846,0.0,1.0,0.030239920595535486,0.052905773238575704,0.3333333333333333,0.48275224447994947,11.074470685202677,0.0,1.0,0.0,0.245089069140333,0.39829235746463354,1.8043274584775606,2.1575547092774547,1.0,1.0,1.0,0.015052612818328481,2.419106801889054e-05,0.0041574177163711595,0.05,-2.4067932833794354,1.0,1.0,-3.839372008469698,1.0,1.0,-45.45951620748386,1.0,1.0,-2.9675224379610916,1.0,1.0,-13.481263968582113,1.0,1.0,1,11.074470685202677,-13.481263968582113,1.0,1.0
validation,20260809,10.0,2,17,9.263584464013931,19.898025625833494,1.0000000000000002,11.02998763963777,1.0,0.5,0.03878672368131474,0.03886534962987436,0.3333333333333333,0.30265880304194626,5.385817129386122,0.0,0.0,0.5,5.416590662232419,17.294793404185867,3.087911347702701e-07,1.2143768365220844,0.5,1.0,0.0,1.119782698172131e-06,1.8061609728567196,0.007010734623177208,0.05,-3.28187164896812,0.0,0.0,-4.9544209783582485,0.5,0.0,-9.74973296849754,0.5,0.0,-3.28187164896812,0.0,0.0,-8.667688778354242,0.5,0.0,1,5.385817129386122,-8.667688778354242,0.5,0.0
validation,20260809,10.0,2,18,5.167423889539677,6.374349713454584,1.0000000000000002,11.02998763963809,1.0,0.5,0.026787517564546854,0.029852918338927496,0.3333333333333333,0.10345464042532082,1.607938137237526,0.0,0.0,0.5,1.4778893097432526,6.228380434624047,0.00016504218824848091,0.3905917884498223,0.0,0.0,0.0,0.00026554344905619764,0.8010746547142037,0.003396771271757121,0.05,-4.347824851781754,0.0,0.0,-4.915228847894159,0.0,0.0,-6.327155143388849,0.5,0.0,-6.065805362589259,0.0,0.0,-5.95576298901928,0.5,0.0,1,1.607938137237526,-5.95576298901928,0.5,0.0
validation,20260809,10.0,2,19,4.062226374908746,37.75869039200441,1.0,1.0000384400909712,0.0,1.0,0.07528981929845219,0.0853004003633661,0.5,0.6631026751645264,17.539922424619828,0.0,1.0,0.0,0.2860591083649326,0.47633693069705885,3.4833249326756666,3.9367055418591512,1.0,1.0,1.0,0.04401520880005738,6.708945488507714e-05,0.0062508983370617,0.05,-1.2939071367361437,1.0,1.0,-5.463653284654857,1.0,1.0,-42.2603935092744,1.0,1.0,-1.2939071367361437,1.0,1.0,-18.833829561355973,1.0,1.0,1,17.539922424619828,-18.833829561355973,1.0,1.0
validation,20260809,10.0,4,0,13.290176846689906,15.007667869538285,1.0000000000000004,11.013856744517984,0.16666666666666666,0.5833333333333334,0.009662540688955657,0.05034796455494439,0.25,0.17134144651773192,7.339982010829806,0.0,0.25,0.25,6.375237947010182,43.655483152281406,1.824557536662527e-06,1.7390950963672909,0.5,1.0,0.0,3.227346167169319e-06,1.1787603986319917,0.007868785951101189,0.05,-6.333174113413134,0.25,0.0,-7.544376702682259,0.25,0.0,-16.598329769969983,0.5,0.0,-9.438441428118923,0.25,0.0,-13.67315612424294,0.5,0.0,1,7.339982010829806,-13.67315612424294,0.5,0.0
validation,20260809,10.0,4,1,10.48980687716065,7.709759436763458,1.0000000000000004,3.34209602487747,0.0,0.5,0.0014221843080949063,0.04756462743898517,0.16666666666666666,0.11955042445524655,2.68067745306731,0.0,0.25,0.5,3.1065122669941796,18.273956268048494,2.7375791045549555e-06,1.1896812360117583,0.25,1.0,0.0,6.1365478523977895e-06,1.2181795155541182,0.007343855664348394,0.05,-5.436114472275597,0.25,0.0,-5.7516885612144355,0.25,0.0,-9.205956411315382,0.5,0.0,-6.463341283130766,0.25,0.0,-8.116791925342907,0.5,0.0,1,2.68067745306731,-8.116791925342907,0.5,0.0
validation,20260809,10.0,4,2,6.442730686211048,17.236394631391637,1.0,11.008834799805124,0.16666666666666666,0.75,0.008739841288218154,0.036886658328460796,0.4166666666666667,0.38706285036602833,5.10708964427998,0.0,0.75,0.25,5.699771254440925,50.07959995183202,1.820946889404598e-07,0.9869690769322494,0.5,1.0,0.0,3.786844011336041e-07,1.0340163326866143,0.0057844526548626206,0.05,-2.0919253008311474,0.75,0.0,-3.1775510432580227,0.75,0.0,-7.939393935523621,0.75,0.0,-2.2943112000599712,0.75,0.0,-7.199014945111127,0.75,0.0,1,5.10708964427998,-7.199014945111127,0.75,0.0
validation,20260809,10.0,4,3,9.267449137805361,17.69742875048796,1.0,11.008830386409905,0.16666666666666666,0.75,0.0019302489457456776,0.01130368304413762,0.25,0.425949557085894,7.864591539410364,0.0,0.75,0.25,2.3838640618251468,13.58846233299819,1.1155790495645895e-06,0.2755564527744916,0.0,0.0,0.0,2.1207265166845813e-06,0.9450404785395842,0.005464336655852122,0.05,-2.512362410338691,0.75,0.0,-4.36748220602864,0.75,0.0,-12.655357478597695,0.75,0.0,-2.512362410338691,0.75,0.0,-10.376953949749055,0.75,0.0,1,7.864591539410364,-10.376953949749055,0.75,0.0
validation,20260809,10.0,4,4,16.074397666055855,9.301809031806522,1.0000000000000004,3.3421824312717208,0.0,0.5,0.02670341692036395,0.09157761408492598,0.16666666666666666,0.19915916568116648,7.836575877791102,0.0,0.25,0.5,3.318659446230834,16.853847353734103,1.0024534986342757e-06,1.3906534761576903,0.25,1.0,0.0,3.7902901100004784e-06,1.881461356391349,0.009045343003835164,0.05,-5.802618942971053,0.25,0.0,-6.327261490980655,0.25,0.0,-14.339537946144157,0.5,0.0,-6.932291434141033,0.0,0.0,-13.639194820762155,0.5,0.0,1,7.836575877791102,-13.639194820762155,0.5,0.0
validation,20260809,10.0,4,5,4.5209570094621405,3.144540238479724,1.0000000000000002,1.003540240571711,0.0,1.0,0.0178084082204607,0.03692752821687645,0.25,0.4512952589393163,11.554360278748945,0.0,1.0,0.0,0.22952549671067177,0.4323123878734414,0.025464366735321785,1.1559811847139416,0.25,1.0,0.0,0.0038210193399270675,0.06905432825272324,0.005972460743111224,0.05,-2.745379249503008,1.0,1.0,-4.781283482561219,1.0,1.0,-33.733896103952574,1.0,1.0,-3.304948026874324,1.0,1.0,-14.299739528251953,1.0,1.0,1,11.554360278748945,-14.299739528251953,1.0,1.0
validation,20260809,10.0,4,6,6.9080118527840675,20.23362717390689,1.0000000000000007,11.029987656685432,0.16666666666666666,0.75,0.050307314913464796,0.07684927949769191,0.3333333333333333,0.3797711918418597,7.778606577188507,0.0,0.75,0.25,2.943874963406543,14.717660359716433,1.0555316421999602e-06,1.8481133946569288,0.75,1.0,0.0,2.0140822990309846e-06,0.9476198054297246,0.0064407923336897025,0.05,-3.011462479265265,0.75,0.0,-6.385292531619403,0.75,0.0,-11.735935514336148,0.75,0.0,-3.011462479265265,0.75,0.0,-10.790069056453772,0.75,0.0,1,7.778606577188507,-10.790069056453772,0.75,0.0
validation,20260809,10.0,4,7,15.405199762502528,8.237350993493534,1.0000000000000002,11.030008646465928,0.16666666666666666,0.75,0.0025204052766906308,0.022012917932255592,0.25,0.2118217455446494,6.685938211915728,0.0,0.5,0.25,1.2470625054375042,7.076863496742035,2.855821931851942e-06,0.39457795442380106,0.0,0.0,0.0,5.590737227822293e-06,0.9741499806348759,0.00468157140744901,0.05,-5.290183720189509,0.5,0.0,-6.508084405352539,0.5,0.0,-17.27698594974564,0.75,0.0,-5.599802541071424,0.5,0.0,-11.976121932105237,0.75,0.0,1,6.685938211915728,-11.976121932105237,0.75,0.0
