profile,seed,snr_db,l_value,n_samples,source_alpha,delay_alpha,angle_alpha,estimator_mode,mean_grid_channel_nmse_db,mean_trained_refinement_channel_nmse_db,mean_trained_refinement_gain_vs_grid_db,mean_grid_physical_delay_rmse_ns,mean_trained_refinement_physical_delay_rmse_ns,mean_physical_delay_rmse_reduction_vs_grid_ns,mean_grid_projected_broadside_angle_rmse_deg,mean_trained_refinement_projected_broadside_angle_rmse_deg,mean_projected_angle_rmse_reduction_vs_grid_deg,mean_support_recall,mean_topk_energy_efficiency
D,20260629.0,20.0,8.0,50.0,0.6419195571509573,1.0966911239728976,0.3449000251035161,source-trained-feature-controller,-23.332982457401293,-20.94291023463271,-2.3900722227685836,252.47632186530709,275.55062678365937,-23.074304918352325,41.308524350487744,37.74695434937701,3.5615700011107294,0.9225,0.9998392320236558
D,20260629.0,20.0,16.0,50.0,0.6419195571509573,1.1395541162727516,0.046456806189669866,source-trained-feature-controller,-25.547827887505377,-22.53534739832261,-3.012480489182768,189.68702209408656,205.90179630415713,-16.214774210070562,34.18645771653333,37.335708137411984,-3.14925042087865,0.83375,0.9996330374199551
D,20260629.0,30.0,4.0,50.0,0.6419195571509573,1.1042297084313233,0.4827719365651606,source-trained-feature-controller,-19.736444315526185,-18.27064492123135,-1.4657993942948377,114.42000430216466,138.9711829461231,-24.551178643958423,13.532350766281386,12.227983717270208,1.3043670490111772,0.98,0.9999802867127638
D,20260629.0,30.0,8.0,50.0,0.6419195571509573,1.0964477962323491,0.3324541555020111,source-trained-feature-controller,-23.800888815890875,-21.106393120230276,-2.6944956956606063,246.81388581943725,273.0654923973265,-26.251606577889312,37.916709608173825,35.41928752724446,2.497422080929363,0.97,0.9999735085976866
D,20260629.0,30.0,16.0,50.0,0.6419195571509573,1.1339669563745207,0.05234329111744317,source-trained-feature-controller,-28.630026694363313,-24.756170899908508,-3.8738557944548,176.91919398641446,192.16546839068337,-15.246274404268899,28.19162024191888,29.193299117031316,-1.0016788751124392,0.95625,0.9999787329499168
D,20260630.0,0.0,4.0,50.0,0.6419195571509573,0.9821660608094785,0.46747688470108245,source-trained-feature-controller,-10.725562384373314,-10.393396862313473,-0.3321655220598436,1586.9203386648958,1591.621405645261,-4.701066980365421,35.16049155752318,34.8177644662956,0.34272709122757966,0.39,0.9841568796348545
D,20260630.0,0.0,8.0,50.0,0.6419195571509573,1.1039303048056006,0.149507394942434,source-trained-feature-controller,-8.494423932801613,-8.173913697152177,-0.3205102356494367,1709.4119822762475,1711.279565626239,-1.8675833499916548,39.99625629872132,39.692767523628525,0.30348877509279626,0.28,0.9800044909487453
D,20260630.0,0.0,16.0,50.0,0.6419195571509573,1.1151144361489125,0.02043386684276403,source-trained-feature-controller,-6.2787057213727895,-6.088161429897752,-0.1905442914750383,1340.1737727478308,1340.2812281141141,-0.10745536628388208,46.68934789677967,46.94685634063418,-0.25750844385450833,0.21875,0.9809681631528521
D,20260630.0,10.0,4.0,50.0,0.6419195571509573,1.0671122041465926,0.5889972062717654,source-trained-feature-controller,-18.54874785309583,-17.145288887808977,-1.4034589652868465,238.77660964491744,253.25755466421154,-14.480945019294067,17.613738001016507,16.146198204883934,1.4675397961325731,0.85,0.9989434110895488
D,20260630.0,10.0,8.0,50.0,0.6419195571509573,1.121005474767866,0.22939173889841263,source-trained-feature-controller,-18.378171171712925,-17.418561474057604,-0.9596096976553222,872.6364697251742,874.6696918887532,-2.0332221635790177,38.95545084221427,37.39521436319277,1.5602364790215029,0.685,0.9964139603004437
D,20260630.0,10.0,16.0,50.0,0.6419195571509573,1.1384572329052032,0.02622461962894099,source-trained-feature-controller,-16.462963877369013,-15.796478928382491,-0.666484948986526,743.12714536443,747.7916954032022,-4.664550038772271,46.27800577218938,46.118577959010366,0.1594278131790176,0.49125,0.9958965611218741
D,20260630.0,20.0,4.0,50.0,0.6419195571509573,1.0780743077238788,0.5095948079770277,source-trained-feature-controller,-19.625265313377554,-18.23254458975199,-1.392720723625566,100.97893175428698,124.36039504683735,-23.381463292550407,14.22884369660178,12.323412505787182,1.905431190814594,0.96,0.9999450178953094
D,20260630.0,20.0,8.0,50.0,0.6419195571509573,1.0910491352619864,0.33443566659431956,source-trained-feature-controller,-23.488775192417073,-21.303661307373112,-2.185113885043965,242.23488762679972,263.0007415342667,-20.765853907466994,39.48756758097661,36.6624966158389,2.825070965137716,0.925,0.9998613884345693
D,20260630.0,20.0,16.0,50.0,0.6419195571509573,1.1388758996717876,0.04535529775042967,source-trained-feature-controller,-25.66560753462707,-22.808516467811586,-2.857091066815485,217.828905130587,233.65777644767593,-15.828871317088906,36.05394245941465,38.35337141561425,-2.2994289561996064,0.82375,0.9996284071094582
D,20260630.0,30.0,4.0,50.0,0.6419195571509573,1.0818631450290401,0.5038701966112391,source-trained-feature-controller,-19.687286374923964,-18.235031564603577,-1.452254810320389,92.30774844133968,115.74875683319696,-23.441008391857302,14.054599246559143,12.240154034360494,1.8144452121986478,0.98,0.9999888249604225
D,20260630.0,30.0,8.0,50.0,0.6419195571509573,1.0938804442922845,0.32930425248534595,source-trained-feature-controller,-23.938568789623773,-21.747285918820616,-2.1912828708031573,228.6184419669858,250.8852750316566,-22.2668330646708,40.51502826330226,35.421073917025886,5.093954346276384,0.97,0.9999871997526165
D,20260630.0,30.0,16.0,50.0,0.6419195571509573,1.1359129204096332,0.05087216797288253,source-trained-feature-controller,-28.703930058802356,-24.94227480229831,-3.76165525650405,177.1363744400585,194.44193476459571,-17.30556032453719,30.92293949028328,33.43151182098437,-2.508572330701086,0.9525,0.9999755834592883
