seed,mean_delay_alpha,std_delay_alpha,mean_angle_alpha,std_angle_alpha,mean_nmse_gain_db,mean_delay_rmse_reduction_bins,mean_angle_rmse_reduction_bins,mean_local_delay_rmse_reduction_bins,mean_local_angle_rmse_reduction_bins,train_loss_reduction
20260624.0,0.8613140599886386,0.175861548804812,0.8462247871164519,0.14497781295536477,4.825892187733016,-0.014136888823825008,0.009977265799300835,0.10935073817811129,0.10814882396665813,0.03367760804661314
20260625.0,0.817316522239944,0.09131061870302819,0.8970826515855556,0.1172963134093183,4.8613521267419175,-0.018770898595678976,0.001561674165584873,0.12021916139379235,0.1243435507113464,0.03415413286080196
20260626.0,0.9333517353486404,0.15094292116613878,0.8476239042425736,0.18853035547601252,4.7661184159050975,-0.015109234415295691,0.0346043326508084,0.12310581137673428,0.1322629189879002,0.04077716060757096
20260627.0,0.8576075149026042,0.0870898896899833,0.9306461522842143,0.08536103252069438,4.487370371136055,-0.011095495080637811,0.01824509154168046,0.09753332144083442,0.1189028686046032,0.0336394623629296
20260628.0,0.8752304802479142,0.11755036109538972,0.8596822086244732,0.15516602296724266,5.065996324488598,-0.008313598442064868,0.01678098407105078,0.12182543857186286,0.09463794150745107,0.035312173028243035
