profile,seed,snr_db,l_value,sample_index,grid_channel_nmse_db,candan_channel_nmse_db,candan_gain_vs_grid_db,candan_harmful_update
A,20260702,0.0,8,47,-8.16583433276421,-12.109356421176615,3.943522088412406,0
A,20260702,0.0,8,48,-8.16481828999175,-12.024414720561191,3.8595964305694412,0
A,20260702,0.0,8,49,-7.631506745835479,-11.958460442542162,4.326953696706683,0
A,20260702,0.0,16,0,-5.653515966330981,-7.128663102100545,1.4751471357695642,0
A,20260702,0.0,16,1,-5.837546649187534,-7.301970654369207,1.464424005181673,0
A,20260702,0.0,16,2,-6.950715886008179,-9.165027647353982,2.2143117613458037,0
A,20260702,0.0,16,3,-5.369778235447569,-8.70084104088293,3.3310628054353604,0
A,20260702,0.0,16,4,-5.96194956727018,-7.85118207163059,1.8892325043604101,0
A,20260702,0.0,16,5,-6.244387649744892,-7.887818458649169,1.6434308089042764,0
A,20260702,0.0,16,6,-7.001987594205775,-9.096349278830067,2.0943616846242916,0
A,20260702,0.0,16,7,-5.36385048415965,-6.761873423608597,1.3980229394489463,0
A,20260702,0.0,16,8,-5.8110665095076195,-7.110014033971487,1.298947524463867,0
A,20260702,0.0,16,9,-5.61583996521695,-8.015734947237148,2.3998949820201974,0
A,20260702,0.0,16,10,-6.6628225499525096,-9.127765317735507,2.464942767782998,0
A,20260702,0.0,16,11,-5.460081042317989,-7.294482660588012,1.8344016182700233,0
A,20260702,0.0,16,12,-5.801508864302374,-8.36904852914575,2.567539664843377,0
A,20260702,0.0,16,13,-6.6672549412815645,-8.39063230774197,1.7233773664604062,0
A,20260702,0.0,16,14,-5.133385507301761,-8.669250075984792,3.5358645686830306,0
A,20260702,0.0,16,15,-6.591603528223221,-8.517381673395603,1.9257781451723819,0
A,20260702,0.0,16,16,-7.0898267836671085,-7.724439551282078,0.6346127676149695,0
A,20260702,0.0,16,17,-6.25122952352007,-9.359010135380815,3.107780611860745,0
A,20260702,0.0,16,18,-5.361236249544216,-6.877323662728658,1.516087413184442,0
A,20260702,0.0,16,19,-6.061414838543971,-7.089761925193502,1.0283470866495303,0
A,20260702,0.0,16,20,-5.910754332668986,-8.002242264908304,2.0914879322393176,0
A,20260702,0.0,16,21,-6.8253931369629335,-9.220327137102753,2.39493400013982,0
A,20260702,0.0,16,22,-7.13911159347969,-9.146900358657374,2.0077887651776845,0
A,20260702,0.0,16,23,-6.089127600790344,-8.567175998014175,2.478048397223831,0
A,20260702,0.0,16,24,-6.205628819239007,-8.601244138049303,2.3956153188102958,0
A,20260702,0.0,16,25,-6.866337789942994,-8.261991145816697,1.3956533558737032,0
A,20260702,0.0,16,26,-6.383470254640282,-8.616067152118559,2.2325968974782766,0
A,20260702,0.0,16,27,-4.874643938286979,-7.590715673756562,2.7160717354695834,0
A,20260702,0.0,16,28,-6.270121457445791,-7.483759948997838,1.2136384915520466,0
A,20260702,0.0,16,29,-7.196676279737715,-9.903660610081342,2.7069843303436274,0
A,20260702,0.0,16,30,-5.832957270996672,-7.8932748554271726,2.060317584430501,0
A,20260702,0.0,16,31,-5.998609028436061,-7.5581024321838335,1.5594934037477728,0
A,20260702,0.0,16,32,-6.046777382671463,-8.229580433562022,2.182803050890559,0
A,20260702,0.0,16,33,-5.656082788956437,-6.944084360335125,1.2880015713786888,0
A,20260702,0.0,16,34,-5.606558082459717,-8.930155727397972,3.323597644938255,0
A,20260702,0.0,16,35,-5.148050409278188,-6.959689026168671,1.811638616890483,0
A,20260702,0.0,16,36,-4.838053769541919,-7.479315576225359,2.64126180668344,0
A,20260702,0.0,16,37,-5.775139605463586,-6.728294866928195,0.9531552614646088,0
A,20260702,0.0,16,38,-6.179725324163668,-9.005547252569826,2.8258219284061585,0
A,20260702,0.0,16,39,-6.241571386566255,-7.663111901581368,1.4215405150151126,0
A,20260702,0.0,16,40,-5.429263993367756,-8.1556317253395,2.7263677319717443,0
A,20260702,0.0,16,41,-6.262342949288707,-7.9481958954217236,1.685852946133017,0
A,20260702,0.0,16,42,-6.678501115887991,-8.828620193540091,2.150119077652101,0
A,20260702,0.0,16,43,-5.2468946122084805,-6.660328254003984,1.4134336417955033,0
A,20260702,0.0,16,44,-6.070033713635514,-7.428083481595942,1.358049767960428,0
A,20260702,0.0,16,45,-5.340890882226004,-7.093042601968753,1.7521517197427485,0
A,20260702,0.0,16,46,-7.126879504651228,-9.311429360326374,2.1845498556751455,0
A,20260702,0.0,16,47,-5.840169102620992,-7.844875020306512,2.00470591768552,0
A,20260702,0.0,16,48,-5.447610573311305,-6.636818199573392,1.1892076262620872,0
A,20260702,0.0,16,49,-5.9586432376298815,-7.989700965130226,2.031057727500345,0
A,20260702,10.0,4,0,-10.314220950167261,-18.295258174542997,7.981037224375736,0
A,20260702,10.0,4,1,-7.766899034951827,-18.518342769563183,10.751443734611357,0
A,20260702,10.0,4,2,-6.687284696390934,-20.99690442447387,14.309619728082934,0
A,20260702,10.0,4,3,-5.428895775474066,-20.861131141239415,15.432235365765349,0
A,20260702,10.0,4,4,-7.76710113133624,-18.171897826527182,10.404796695190942,0
A,20260702,10.0,4,5,-9.046237743639596,-21.0278648298112,11.981627086171605,0
A,20260702,10.0,4,6,-6.661574501400025,-12.365046909417446,5.70347240801742,0
A,20260702,10.0,4,7,-7.036154925397408,-18.005548007707496,10.969393082310088,0
A,20260702,10.0,4,8,-5.973278472640198,-11.715140724297019,5.741862251656821,0
A,20260702,10.0,4,9,-5.366937371626013,-14.416886456269676,9.049949084643664,0
A,20260702,10.0,4,10,-7.510431375223948,-24.529792195651694,17.019360820427746,0
A,20260702,10.0,4,11,-8.574143305986823,-11.7746899721386,3.2005466661517765,0
A,20260702,10.0,4,12,-6.928768454707183,-19.017915232932886,12.089146778225704,0
A,20260702,10.0,4,13,-7.038379844793898,-22.39212170433751,15.35374185954361,0
A,20260702,10.0,4,14,-5.142820925410712,-12.039436609569629,6.896615684158917,0
A,20260702,10.0,4,15,-6.70541091795902,-18.594466148562443,11.889055230603423,0
A,20260702,10.0,4,16,-9.827007877310391,-15.156914110630515,5.3299062333201235,0
A,20260702,10.0,4,17,-6.938366831250539,-26.483061101286836,19.544694270036295,0
A,20260702,10.0,4,18,-7.998806528578015,-22.051599849194467,14.052793320616452,0
A,20260702,10.0,4,19,-9.789234350662372,-19.548848734936193,9.75961438427382,0
A,20260702,10.0,4,20,-7.654537646181419,-22.569765121485517,14.915227475304098,0
A,20260702,10.0,4,21,-6.770192584036218,-20.165337710900374,13.395145126864156,0
A,20260702,10.0,4,22,-7.892731886477293,-18.413728042940786,10.520996156463493,0
A,20260702,10.0,4,23,-5.975116610200337,-23.773533144830076,17.798416534629737,0
A,20260702,10.0,4,24,-7.976618184535848,-22.02269667136635,14.046078486830503,0
A,20260702,10.0,4,25,-9.849973106612357,-18.230062714469536,8.38008960785718,0
A,20260702,10.0,4,26,-6.894971889378111,-19.620450542367035,12.725478652988924,0
A,20260702,10.0,4,27,-5.44908831693025,-13.640995665553696,8.191907348623445,0
A,20260702,10.0,4,28,-11.31312590145135,-18.52656596406177,7.21344006261042,0
A,20260702,10.0,4,29,-6.44160909923484,-17.04441976456977,10.602810665334932,0
A,20260702,10.0,4,30,-7.79728213785284,-9.61609319190146,1.818811054048619,0
A,20260702,10.0,4,31,-10.29296983025744,-19.98710696468984,9.694137134432399,0
A,20260702,10.0,4,32,-5.564371088679739,-21.341191861440578,15.77682077276084,0
A,20260702,10.0,4,33,-10.011706030239797,-22.09223728304682,12.080531252807024,0
A,20260702,10.0,4,34,-7.13839153659015,-23.54798388857744,16.409592351987293,0
A,20260702,10.0,4,35,-4.84909116549558,-17.461030077347054,12.611938911851475,0
A,20260702,10.0,4,36,-5.160359559984039,-16.793774922062553,11.633415362078514,0
A,20260702,10.0,4,37,-9.294397001433326,-14.753591910895814,5.459194909462488,0
A,20260702,10.0,4,38,-5.660962729693534,-20.17566066533172,14.514697935638186,0
A,20260702,10.0,4,39,-8.859529544542848,-16.973895816593387,8.114366272050539,0
A,20260702,10.0,4,40,-6.903346438744399,-18.270224035664075,11.366877596919675,0
A,20260702,10.0,4,41,-5.72048639661031,-13.791642144569431,8.071155747959121,0
A,20260702,10.0,4,42,-6.724256660303999,-23.629378298595526,16.905121638291526,0
A,20260702,10.0,4,43,-9.776051540769616,-21.231934477358415,11.455882936588798,0
A,20260702,10.0,4,44,-8.902746227150544,-15.968460376369338,7.065714149218794,0
A,20260702,10.0,4,45,-7.669012121064317,-19.359880661985017,11.6908685409207,0
A,20260702,10.0,4,46,-7.326880384379335,-22.9220625029359,15.595182118556567,0
A,20260702,10.0,4,47,-8.869351314730888,-16.920381631456433,8.051030316725544,0
A,20260702,10.0,4,48,-10.189561462466724,-18.552926773844796,8.363365311378072,0
A,20260702,10.0,4,49,-9.442213729547206,-18.37754540618108,8.935331676633876,0
A,20260702,10.0,8,0,-12.034715359901856,-18.613653963885717,6.578938603983861,0
A,20260702,10.0,8,1,-10.221786606146877,-18.06453329289184,7.842746686744965,0
A,20260702,10.0,8,2,-9.406439529243746,-23.228045378309567,13.82160584906582,0
A,20260702,10.0,8,3,-8.561488466542603,-23.412097936129527,14.850609469586924,0
A,20260702,10.0,8,4,-10.76063793828295,-21.838898489479277,11.078260551196328,0
A,20260702,10.0,8,5,-11.379018960509722,-21.395665086318107,10.016646125808386,0
A,20260702,10.0,8,6,-9.949981212499754,-21.948607478308038,11.998626265808284,0
A,20260702,10.0,8,7,-10.052257225934337,-22.23285241530182,12.180595189367484,0
A,20260702,10.0,8,8,-9.006363768680778,-14.586293856507176,5.579930087826398,0
A,20260702,10.0,8,9,-8.69917025995681,-16.52063269142302,7.821462431466211,0
A,20260702,10.0,8,10,-10.436724468160818,-24.787711394853332,14.350986926692514,0
A,20260702,10.0,8,11,-10.995676442750192,-19.77889745568597,8.78322101293578,0
A,20260702,10.0,8,12,-9.556530161513889,-21.8939747638197,12.33744460230581,0
A,20260702,10.0,8,13,-9.837678948614514,-23.089348002120268,13.251669053505754,0
A,20260702,10.0,8,14,-7.598920149832086,-16.75465163521151,9.155731485379423,0
A,20260702,10.0,8,15,-9.707036175428826,-24.932560582985758,15.225524407556932,0
A,20260702,10.0,8,16,-12.016617329379333,-19.069718661126398,7.053101331747065,0
A,20260702,10.0,8,17,-9.988181614294602,-25.301308570326846,15.313126956032244,0
A,20260702,10.0,8,18,-10.68403957602871,-22.256151760294184,11.572112184265475,0
A,20260702,10.0,8,19,-12.039100791224122,-21.493606445912082,9.45450565468796,0
A,20260702,10.0,8,20,-10.297240096136559,-21.88590853645898,11.588668440322422,0
A,20260702,10.0,8,21,-9.908053733634274,-21.154933051327646,11.246879317693372,0
A,20260702,10.0,8,22,-10.204753224365799,-21.606888903287107,11.402135678921308,0
A,20260702,10.0,8,23,-8.86717364650623,-23.36631734623986,14.499143699733631,0
A,20260702,10.0,8,24,-10.248271767797785,-21.893711967211843,11.645440199414058,0
A,20260702,10.0,8,25,-11.882415237133472,-18.747722895603594,6.8653076584701225,0
A,20260702,10.0,8,26,-9.57667186019926,-23.61149945065676,14.034827590457498,0
A,20260702,10.0,8,27,-8.25562613536041,-16.54826885193475,8.29264271657434,0
A,20260702,10.0,8,28,-13.34509797101874,-19.582968390824036,6.237870419805295,0
A,20260702,10.0,8,29,-9.556016857505504,-20.876004387124528,11.319987529619024,0
A,20260702,10.0,8,30,-10.24214214497463,-11.779174434443728,1.5370322894690975,0
A,20260702,10.0,8,31,-12.71577276816814,-22.220687161169195,9.504914393001055,0
A,20260702,10.0,8,32,-8.205391482325519,-21.388791116760878,13.183399634435359,0
A,20260702,10.0,8,33,-11.288174556570599,-21.453439069669948,10.165264513099348,0
A,20260702,10.0,8,34,-9.577897128231337,-23.535197542078755,13.957300413847419,0
A,20260702,10.0,8,35,-8.339950831082852,-22.47112726564488,14.131176434562029,0
A,20260702,10.0,8,36,-7.8183838360338616,-22.400448869537875,14.582065033504014,0
A,20260702,10.0,8,37,-11.423357377800086,-19.15313776247179,7.729780384671704,0
A,20260702,10.0,8,38,-8.613114820591823,-23.559726994353035,14.946612173761212,0
A,20260702,10.0,8,39,-10.738548245893638,-18.989177055499344,8.250628809605706,0
A,20260702,10.0,8,40,-9.303468376762002,-20.86447573346377,11.561007356701769,0
A,20260702,10.0,8,41,-8.594713764591736,-16.60683426671213,8.012120502120395,0
A,20260702,10.0,8,42,-9.642787110215492,-24.40009498019785,14.757307869982357,0
A,20260702,10.0,8,43,-11.515802272674286,-21.75394977488112,10.238147502206836,0
A,20260702,10.0,8,44,-11.41078544539323,-22.61456151060098,11.203776065207748,0
A,20260702,10.0,8,45,-10.612048677220098,-23.130508839003546,12.518460161783448,0
A,20260702,10.0,8,46,-9.8891716620832,-23.42193221674229,13.532760554659092,0
A,20260702,10.0,8,47,-11.443152869400508,-18.914453235942172,7.471300366541664,0
A,20260702,10.0,8,48,-12.042087703810102,-22.11451607911849,10.07242837530839,0
A,20260702,10.0,8,49,-11.69141409349113,-21.164633689151366,9.473219595660236,0
A,20260702,10.0,16,0,-13.76113544246327,-18.91917720721671,5.158041764753438,0
A,20260702,10.0,16,1,-11.821464764817504,-19.438579266600577,7.617114501783073,0
A,20260702,10.0,16,2,-11.748388953646353,-21.598881522857923,9.85049256921157,0
A,20260702,10.0,16,3,-11.155458793657463,-22.39667927190501,11.241220478247548,0
A,20260702,10.0,16,4,-12.842401521127362,-20.75965411182421,7.917252590696849,0
A,20260702,10.0,16,5,-14.041398627289405,-20.230819681880487,6.189421054591081,0
A,20260702,10.0,16,6,-12.62696610252534,-20.259124680884906,7.632158578359565,0
A,20260702,10.0,16,7,-12.346542545590285,-20.495614306200135,8.14907176060985,0
A,20260702,10.0,16,8,-11.401708258425987,-20.291574322824175,8.889866064398188,0
A,20260702,10.0,16,9,-11.23584308040893,-20.823056164743686,9.587213084334756,0
A,20260702,10.0,16,10,-13.004004526656598,-21.519510097748427,8.515505571091829,0
A,20260702,10.0,16,11,-13.111223432976061,-20.435931652873684,7.324708219897623,0
A,20260702,10.0,16,12,-12.638686849639903,-21.6534790074245,9.014792157784598,0
A,20260702,10.0,16,13,-12.655874302030155,-20.683968730072575,8.02809442804242,0
A,20260702,10.0,16,14,-10.563419573476105,-17.996799870507107,7.433380297031002,0
A,20260702,10.0,16,15,-12.677676655595365,-23.257633346095943,10.579956690500579,0
A,20260702,10.0,16,16,-13.797916622025244,-19.54334127149439,5.745424649469147,0
A,20260702,10.0,16,17,-11.707535946675101,-20.310361244265387,8.602825297590286,0
A,20260702,10.0,16,18,-13.465612436695974,-21.556582015300556,8.090969578604582,0
A,20260702,10.0,16,19,-14.29768161902734,-21.534869368830094,7.237187749802754,0
A,20260702,10.0,16,20,-12.647315069884081,-19.006104365586197,6.358789295702115,0
A,20260702,10.0,16,21,-12.317837504017144,-21.778184809169055,9.460347305151911,0
A,20260702,10.0,16,22,-12.829902788391689,-20.60965468460166,7.779751896209973,0
A,20260702,10.0,16,23,-11.470402063214829,-21.129341023940956,9.658938960726127,0
A,20260702,10.0,16,24,-12.986377369809981,-20.181914364792767,7.1955369949827865,0
A,20260702,10.0,16,25,-12.90492160973815,-17.288029920167872,4.383108310429723,0
A,20260702,10.0,16,26,-12.415942821045796,-22.659122906068603,10.243180085022807,0
A,20260702,10.0,16,27,-10.59030314068874,-18.34481079415399,7.75450765346525,0
A,20260702,10.0,16,28,-14.09441968353153,-17.009054636190935,2.914634952659405,0
A,20260702,10.0,16,29,-11.574358515205603,-20.760601448554148,9.186242933348545,0
A,20260702,10.0,16,30,-12.113631346904478,-19.536140853682127,7.422509506777649,0
A,20260702,10.0,16,31,-14.2435790184593,-19.600095114908257,5.356516096448956,0
A,20260702,10.0,16,32,-10.825820334496175,-20.737267718833856,9.91144738433768,0
A,20260702,10.0,16,33,-13.222623334905084,-19.722553129141435,6.499929794236351,0
A,20260702,10.0,16,34,-12.45732226507192,-22.17659442959947,9.719272164527549,0
A,20260702,10.0,16,35,-11.211779066621897,-21.898446600202142,10.686667533580245,0
A,20260702,10.0,16,36,-10.855377151533085,-20.29648889082717,9.441111739294085,0
A,20260702,10.0,16,37,-13.44801771553932,-17.92956386373007,4.48154614819075,0
A,20260702,10.0,16,38,-11.263485331758707,-21.30975578380856,10.046270452049852,0
A,20260702,10.0,16,39,-12.73758040851958,-18.449738266585506,5.712157858065925,0
A,20260702,10.0,16,40,-12.597770019054728,-20.03276883976271,7.434998820707982,0
A,20260702,10.0,16,41,-11.980633448087694,-18.858022731637984,6.87738928355029,0
A,20260702,10.0,16,42,-12.219302509143413,-22.516604658391252,10.29730214924784,0
A,20260702,10.0,16,43,-13.631305336292632,-19.68141565288052,6.0501103165878884,0
A,20260702,10.0,16,44,-12.66203181094524,-18.419889488578665,5.7578576776334245,0
A,20260702,10.0,16,45,-13.114387075743966,-22.357010133395363,9.242623057651397,0
A,20260702,10.0,16,46,-12.126035336176509,-20.906915928910855,8.780880592734347,0
A,20260702,10.0,16,47,-12.843576849172111,-18.575687556011196,5.7321107068390855,0
A,20260702,10.0,16,48,-13.644588038242773,-20.17803806466913,6.533450026426358,0
A,20260702,10.0,16,49,-13.903316134162324,-21.20197811824091,7.298661984078585,0
A,20260702,20.0,4,0,-10.385291456691153,-17.630675439158942,7.245383982467789,0
A,20260702,20.0,4,1,-7.790652539533033,-19.06955880625095,11.278906266717916,0
A,20260702,20.0,4,2,-6.720809054080592,-21.824068002397325,15.103258948316734,0
A,20260702,20.0,4,3,-5.44456681346979,-18.01606479873747,12.57149798526768,0
A,20260702,20.0,4,4,-7.791217598082242,-18.362162320106272,10.57094472202403,0
A,20260702,20.0,4,5,-9.166589460732522,-21.092177417751742,11.92558795701922,0
A,20260702,20.0,4,6,-6.677161830866753,-15.005732410264567,8.328570579397814,0
A,20260702,20.0,4,7,-7.075649696860259,-18.947299737491605,11.871650040631346,0
A,20260702,20.0,4,8,-6.01608798782464,-12.183716922561661,6.167628934737022,0
A,20260702,20.0,4,9,-5.374468857686063,-13.996387804173882,8.621918946487819,0
A,20260702,20.0,4,10,-7.524248274776014,-26.997433539965225,19.473185265189212,0
A,20260702,20.0,4,11,-8.600145060249954,-12.115120335457503,3.514975275207549,0
A,20260702,20.0,4,12,-6.955106100602787,-18.13639241614673,11.181286315543943,0
A,20260702,20.0,4,13,-7.08321468126984,-23.687693696547363,16.604479015277523,0
A,20260702,20.0,4,14,-5.156360474213237,-12.413348110533683,7.256987636320446,0
A,20260702,20.0,4,15,-6.743557209091712,-19.611348993262745,12.867791784171033,0
A,20260702,20.0,4,16,-9.858058963493034,-15.01116466735672,5.153105703863686,0
A,20260702,20.0,4,17,-6.94901529080366,-28.011209297517205,21.062194006713543,0
A,20260702,20.0,4,18,-8.075465438024214,-19.546616048862628,11.471150610838414,0
A,20260702,20.0,4,19,-9.86645082848233,-20.7855366346972,10.919085806214868,0
A,20260702,20.0,4,20,-7.720710640695677,-24.984288568878377,17.2635779281827,0
A,20260702,20.0,4,21,-7.0294405735841075,-23.311269050206462,16.281828476622355,0
A,20260702,20.0,4,22,-7.97500950882409,-20.719593868084726,12.744584359260635,0
A,20260702,20.0,4,23,-5.986982621565896,-24.71589566583829,18.728913044272392,0
A,20260702,20.0,4,24,-8.019499101721575,-24.170058607267556,16.15055950554598,0
A,20260702,20.0,4,25,-9.908472434641183,-18.8817594114376,8.973286976796416,0
A,20260702,20.0,4,26,-6.918239123681662,-20.28821937358653,13.369980249904867,0
A,20260702,20.0,4,27,-5.484344427731678,-13.294141863880446,7.809797436148768,0
A,20260702,20.0,4,28,-11.469571975811675,-19.20719840415347,7.737626428341795,0
A,20260702,20.0,4,29,-6.497706566715688,-21.44708292513503,14.949376358419343,0
A,20260702,20.0,4,30,-7.819860353013157,-9.578687373101317,1.7588270200881606,0
A,20260702,20.0,4,31,-10.36790466769161,-21.442252035599665,11.074347367908056,0
A,20260702,20.0,4,32,-5.593408846397795,-22.271128787468676,16.677719941070883,0
A,20260702,20.0,4,33,-10.049221339912053,-22.633816934289236,12.584595594377182,0
A,20260702,20.0,4,34,-7.1505931475058295,-24.50911780186082,17.35852465435499,0
A,20260702,20.0,4,35,-4.861902218130303,-17.8907349661067,13.028832747976395,0
A,20260702,20.0,4,36,-5.197315146433966,-18.307618296718175,13.11030315028421,0
A,20260702,20.0,4,37,-9.357809489251801,-14.818186060438949,5.4603765711871475,0
A,20260702,20.0,4,38,-5.676613809128436,-20.76987558279238,15.093261773663944,0
A,20260702,20.0,4,39,-8.906201589735442,-19.205640638180014,10.299439048444572,0
A,20260702,20.0,4,40,-6.944870253486959,-18.69552483077929,11.750654577292332,0
A,20260702,20.0,4,41,-5.739859771448415,-13.517938379207399,7.778078607758983,0
A,20260702,20.0,4,42,-6.7634841351388335,-27.212174350173562,20.44869021503473,0
A,20260702,20.0,4,43,-9.805558980292794,-21.902052049264277,12.096493068971483,0
A,20260702,20.0,4,44,-8.92666589409899,-15.250438715956967,6.323772821857977,0
A,20260702,20.0,4,45,-7.6845900029072665,-18.7709636287534,11.086373625846132,0
A,20260702,20.0,4,46,-7.2615842681494644,-19.13390416349156,11.872319895342097,0
A,20260702,20.0,4,47,-8.926650285923452,-17.142568759971212,8.21591847404776,0
A,20260702,20.0,4,48,-10.290206782172879,-19.16040808318857,8.870201301015692,0
A,20260702,20.0,4,49,-9.497294685370587,-20.7307674064096,11.233472721039014,0
A,20260702,20.0,8,0,-12.47837735351057,-21.989292568102346,9.510915214591776,0
A,20260702,20.0,8,1,-10.386957668324996,-19.383540515360405,8.996582847035409,0
A,20260702,20.0,8,2,-9.51504874503418,-28.346625128191004,18.831576383156822,0
A,20260702,20.0,8,3,-8.609605706318806,-25.682500590043947,17.07289488372514,0
A,20260702,20.0,8,4,-11.03173108922424,-23.437605435493666,12.405874346269426,0
A,20260702,20.0,8,5,-11.755993349461933,-24.58701226125228,12.831018911790347,0
A,20260702,20.0,8,6,-10.032770185804571,-23.978455762966114,13.945685577161543,0
A,20260702,20.0,8,7,-10.177567033501022,-25.444320759260552,15.26675372575953,0
A,20260702,20.0,8,8,-9.144534485476775,-15.396380996720287,6.251846511243512,0
A,20260702,20.0,8,9,-8.77832731679028,-22.820656831644577,14.042329514854297,0
A,20260702,20.0,8,10,-10.530015152991526,-29.045087648687257,18.515072495695733,0
A,20260702,20.0,8,11,-11.18019277746047,-22.261438007842056,11.081245230381587,0
A,20260702,20.0,8,12,-9.651519713536,-24.86170585747274,15.210186143936738,0
A,20260702,20.0,8,13,-9.987236849172142,-27.526214887749315,17.538978038577174,0
A,20260702,20.0,8,14,-7.7952027973611,-14.101040420221267,6.305837622860167,0
A,20260702,20.0,8,15,-9.785894132003069,-28.50335765834556,18.71746352634249,0
A,20260702,20.0,8,16,-12.12849866648871,-18.824665635355263,6.696166968866553,0
A,20260702,20.0,8,17,-10.067170800184012,-32.69737751253465,22.63020671235064,0
A,20260702,20.0,8,18,-10.826629985397268,-25.5513746341088,14.724744648711532,0
A,20260702,20.0,8,19,-12.322970371778005,-25.97259233741508,13.649621965637074,0
A,20260702,20.0,8,20,-10.456303820412312,-28.497345627544988,18.041041807132675,0
A,20260702,20.0,8,21,-10.05222761349687,-26.380020842684733,16.32779322918786,0
A,20260702,20.0,8,22,-10.562286515094598,-25.209345353532406,14.647058838437808,0
A,20260702,20.0,8,23,-8.932153193852018,-25.737432152834284,16.805278958982264,0
A,20260702,20.0,8,24,-10.436696900022591,-26.628426299765778,16.19172939974319,0
A,20260702,20.0,8,25,-12.214087275785243,-19.55956722160377,7.3454799458185285,0
A,20260702,20.0,8,26,-9.683094830526597,-28.227054717722805,18.54395988719621,0
A,20260702,20.0,8,27,-8.395026090935708,-16.634090724035623,8.239064633099915,0
A,20260702,20.0,8,28,-13.928693697001897,-22.202383640720637,8.27368994371874,0
A,20260702,20.0,8,29,-9.703462204780802,-25.38355968763197,15.680097482851167,0
A,20260702,20.0,8,30,-10.421394193461042,-12.110804124906661,1.6894099314456188,0
A,20260702,20.0,8,31,-12.974185187825963,-24.952087935630995,11.977902747805032,0
A,20260702,20.0,8,32,-8.646229743215862,-27.95125414248325,19.30502439926739,0
A,20260702,20.0,8,33,-12.073537612416665,-23.71918876245156,11.645651150034894,0
A,20260702,20.0,8,34,-9.666759439075118,-26.14577049998891,16.47901106091379,0
A,20260702,20.0,8,35,-8.426365302299399,-27.767702918909833,19.341337616610435,0
A,20260702,20.0,8,36,-8.078544415522765,-25.519593323227383,17.44104890770462,0
A,20260702,20.0,8,37,-11.638670710817467,-23.098631292816663,11.459960581999196,0
A,20260702,20.0,8,38,-8.804522599709143,-26.93706580798352,18.132543208274377,0
A,20260702,20.0,8,39,-11.083000874582593,-21.353435619535873,10.27043474495328,0
A,20260702,20.0,8,40,-9.465937656048277,-23.005266225855692,13.539328569807415,0
A,20260702,20.0,8,41,-8.72417420456318,-19.91831817788445,11.194143973321271,0
A,20260702,20.0,8,42,-9.753664473893402,-28.820951577863557,19.067287103970155,0
A,20260702,20.0,8,43,-11.933319269151536,-23.215341410953062,11.282022141801527,0
A,20260702,20.0,8,44,-11.590351214610017,-24.903108093874877,13.31275687926486,0
A,20260702,20.0,8,45,-10.686727484085834,-23.39433141316386,12.707603929078028,0
A,20260702,20.0,8,46,-9.96596344596444,-25.166164052461156,15.200200606496715,0
A,20260702,20.0,8,47,-11.675572650906918,-21.295280459790394,9.619707808883476,0
A,20260702,20.0,8,48,-12.33607798643687,-25.90944523468945,13.57336724825258,0
A,20260702,20.0,8,49,-11.9345297799512,-23.397540708287234,11.463010928336034,0
A,20260702,20.0,16,0,-15.476794775510697,-25.49953788375256,10.022743108241862,0
A,20260702,20.0,16,1,-12.953518265733488,-27.025698595871983,14.072180330138496,0
A,20260702,20.0,16,2,-12.697973483176758,-28.90460238047412,16.206628897297364,0
A,20260702,20.0,16,3,-11.537182138746791,-29.111532398156967,17.574350259410174,0
A,20260702,20.0,16,4,-13.759521463679445,-25.623984654783264,11.86446319110382,0
A,20260702,20.0,16,5,-14.95482529487033,-25.458940732127235,10.504115437256905,0
A,20260702,20.0,16,6,-13.471684867887976,-24.813721778752114,11.342036910864138,0
A,20260702,20.0,16,7,-13.640426855451404,-28.522380430004826,14.881953574553423,0
A,20260702,20.0,16,8,-12.074089505836076,-25.245689753708934,13.171600247872858,0
A,20260702,20.0,16,9,-11.71950288004479,-23.299971959125735,11.580469079080945,0
A,20260702,20.0,16,10,-13.631707454182191,-29.058573640674112,15.426866186491921,0
A,20260702,20.0,16,11,-14.222382297244554,-25.28813750391118,11.065755206666626,0
A,20260702,20.0,16,12,-13.064484698302435,-27.325816570415967,14.261331872113532,0
A,20260702,20.0,16,13,-13.211268995039887,-27.820361590052187,14.6090925950123,0
A,20260702,20.0,16,14,-10.84689021717151,-25.744796965454437,14.897906748282928,0
A,20260702,20.0,16,15,-12.923020772986797,-28.967946721832902,16.044925948846107,0
A,20260702,20.0,16,16,-15.26222301315162,-23.928831298574256,8.666608285422635,0
A,20260702,20.0,16,17,-13.105192962744333,-31.873764302634207,18.768571339889874,0
A,20260702,20.0,16,18,-14.029963957897682,-25.956201033625923,11.926237075728242,0
A,20260702,20.0,16,19,-15.269332852038334,-28.359841593730224,13.09050874169189,0
A,20260702,20.0,16,20,-13.72880458590469,-27.588818141028884,13.860013555124194,0
A,20260702,20.0,16,21,-13.057574324788295,-29.943986751510792,16.886412426722497,0
A,20260702,20.0,16,22,-13.579100287936875,-30.656563359502293,17.07746307156542,0
A,20260702,20.0,16,23,-11.7363185331031,-26.047862265242962,14.311543732139862,0
A,20260702,20.0,16,24,-13.603098589387479,-27.722140721614913,14.119042132227435,0
A,20260702,20.0,16,25,-15.130350798488566,-27.47425001630939,12.343899217820825,0
A,20260702,20.0,16,26,-13.025160250451577,-28.494275466528634,15.469115216077057,0
