profile,split,seed,sample_index,snr_db,l_value,grid_channel_nmse_db,candan_channel_nmse_db,cartesian_channel_nmse_db,candan_gain_vs_grid_db,cartesian_gain_vs_grid_db,cartesian_advantage_over_candan_db,grid_residual_fraction,candan_residual_fraction,cartesian_residual_fraction,candan_residual_reduction_fraction,cartesian_residual_reduction_fraction,candan_minimum_denominator_stability,candan_mean_denominator_stability,candan_maximum_absolute_unclipped_offset,candan_clipping_rate,minimum_cartesian_candidate_margin,log10_candan_condition,log10_cartesian_condition,grid_delay_rmse_ns,grid_angle_rmse_deg,candan_delay_rmse_ns,candan_angle_rmse_deg,cartesian_delay_rmse_ns,cartesian_angle_rmse_deg,support_fraction,topk_energy_fraction,mean_abs_delay_step,mean_abs_angle_step,std_abs_delay_step,std_abs_angle_step,unique_delay_fraction,unique_angle_fraction,log10_design_condition,hybrid_fallback,hybrid_channel_nmse_db,hybrid_gain_vs_grid_db,hybrid_residual_reduction_fraction,hybrid_delay_rmse_ns,hybrid_angle_rmse_deg,oracle_gain_vs_grid_db,gated_candan_pass,gated_candan_gain_vs_grid_db,gated_candan_channel_nmse_db,gated_candan_delay_rmse_ns,gated_candan_angle_rmse_deg,gated_hybrid_pass,gated_hybrid_gain_vs_grid_db,gated_hybrid_channel_nmse_db,gated_hybrid_delay_rmse_ns,gated_hybrid_angle_rmse_deg
A,test,20260630,24,10.0,16,-10.598564149753615,-20.756541916629693,-20.506328323025844,10.157977766876078,9.907764173272229,-0.2502135936038492,0.14388196393009328,0.08386100373402094,0.08442370573477224,0.06002096019607103,0.05945825819531973,0.18726889083564635,0.5689671793616582,2.1519212516377038,0.59375,0.014199854393249906,2.179255047683031,2.147608725105525,118.19222188334453,20.150363593563675,121.38038445459057,22.56795113409302,126.74097074783671,20.589209243570355,0.0625,0.856118036069908,32.45828424984876,2.4619077217097427,54.734848197712914,2.8570863069510324,0.375,0.25,7.71461973242629e-16,0,-20.756541916629693,10.157977766876078,0.06002096019607103,121.38038445459057,22.56795113409302,10.157977766876078,1,10.157977766876078,-20.756541916629693,121.38038445459057,22.56795113409302,1,10.157977766876078,-20.756541916629693,121.38038445459057,22.56795113409302
A,test,20260630,25,10.0,16,-12.365089789729065,-22.822637540350414,-22.016063100703207,10.457547750621348,9.650973310974141,-0.806574439647207,0.12511416465690203,0.07903897757557198,0.07849851837754718,0.04607518708132928,0.04661564627935408,0.048056040619665,0.6290866350913102,3.024018083988909,0.46875,0.013323997670291297,1.9329109967109968,1.7591392142662285,204.91788193133806,20.901406359582584,189.53994510966217,22.281070214919264,209.02645708386467,22.102458840702447,0.0625,0.8748858353430985,32.51169885518192,5.00756498390291,54.65161260446529,3.3764882060834203,0.625,0.25,1.4464911998299282e-15,0,-22.822637540350414,10.457547750621348,0.04607518708132928,189.53994510966217,22.281070214919264,10.457547750621348,1,10.457547750621348,-22.822637540350414,189.53994510966217,22.281070214919264,1,10.457547750621348,-22.822637540350414,189.53994510966217,22.281070214919264
A,test,20260630,26,10.0,16,-10.768117397134036,-21.73960252442683,-21.875066604981427,10.971485127292793,11.106949207847391,0.13546408055459835,0.14618827452259323,0.08501172468469588,0.08359779596398338,0.061176549837896235,0.06259047855860873,0.035559528118079484,0.4634493665668782,10.90811349708884,0.71875,0.047897389606916266,16.279318284153053,2.184519790458256,82.20794411600113,23.596353320799416,73.4777524188235,21.932185955299197,82.77098343449447,22.76637236600537,0.0625,0.8538117254774077,32.57168514323343,2.5255294523602894,54.68376522499604,3.0346626209130205,0.3125,0.25,6.750292265873004e-16,0,-21.73960252442683,10.971485127292793,0.061176549837896235,73.4777524188235,21.932185955299197,11.106949207847391,1,10.971485127292793,-21.73960252442683,73.4777524188235,21.932185955299197,1,10.971485127292793,-21.73960252442683,73.4777524188235,21.932185955299197
A,test,20260630,27,10.0,16,-12.180664076572022,-21.170065166014833,-21.265861241460648,8.989401089442811,9.085197164888626,0.09579607544581492,0.1333868749405425,0.07981487890469677,0.07941865021921131,0.053571996035845115,0.053968224721330574,0.08280981067487855,0.4532800948683189,2.1000612899391706,0.53125,0.001291711491372295,1.505662531697387,1.6723005338423604,167.57772159972856,29.079181242198572,174.0381389810996,31.8822827188244,173.6940288769435,28.073124196067372,0.0625,0.8666131250594581,32.530423905484774,0.9723368113246664,54.77195579956038,1.7163121444571612,0.4375,0.25,9.64327466553286e-16,0,-21.170065166014833,8.989401089442811,0.053571996035845115,174.0381389810996,31.8822827188244,9.085197164888626,1,8.989401089442811,-21.170065166014833,174.0381389810996,31.8822827188244,1,8.989401089442811,-21.170065166014833,174.0381389810996,31.8822827188244
A,test,20260630,28,10.0,16,-11.787976054858566,-19.05495119289512,-17.351581422278713,7.266975138036555,5.563605367420147,-1.7033697706164084,0.13913831556998535,0.0975326621563381,0.10205774820506626,0.04160565341364647,0.03708056736491831,0.057801905914067434,0.589070523061515,3.1514742673569884,0.40625,0.002306304683065827,2.4662735534005393,1.7496451769256331,280.9757623313794,23.48153434760732,290.71855202222986,28.848822206419108,279.84303090960947,27.839179673140055,0.0625,0.8608616844300152,24.5232617412717,5.348211014820146,49.30788326682137,3.0781803489654527,0.75,0.1875,1.3500584531745999e-15,0,-19.05495119289512,7.266975138036555,0.04160565341364647,290.71855202222986,28.848822206419108,7.266975138036555,1,7.266975138036555,-19.05495119289512,290.71855202222986,28.848822206419108,1,7.266975138036555,-19.05495119289512,290.71855202222986,28.848822206419108
A,test,20260630,29,10.0,16,-11.347699092169494,-16.51863594261238,-16.934848859292238,5.170936850442887,5.587149767122744,0.41621291667985716,0.14710401916061264,0.117850710429598,0.10930410147611866,0.029253308731013533,0.03779991768449287,0.1058079053659042,0.5591575447665469,3.0981154549161682,0.53125,0.007471178727098239,2.2124255553427337,1.682430014210712,214.9830042848911,36.13474514055069,210.34612169758665,31.11768163879531,195.85553000524547,22.440041905714093,0.0625,0.8528959808393883,24.479633465433828,3.9545472529993733,49.2702153111242,3.299059188168309,0.5,0.25,5.785964799319719e-16,0,-16.51863594261238,5.170936850442887,0.029253308731013533,210.34612169758665,31.11768163879531,5.587149767122744,1,5.170936850442887,-16.51863594261238,210.34612169758665,31.11768163879531,1,5.170936850442887,-16.51863594261238,210.34612169758665,31.11768163879531
A,test,20260630,30,10.0,16,-12.953080945855431,-22.372100761732444,-20.710196690706614,9.419019815877013,7.757115744851182,-1.6619040710258304,0.12620868717476572,0.08764104040480436,0.08691717688301895,0.03856764676996116,0.03929151029174657,0.06734174976651594,0.6728411137159981,2.9601000038989733,0.4375,0.010073847487449772,1.5088362622320817,1.0923486490238994,553.0123005569831,27.892531882998597,552.132758650147,25.914493591990798,558.7472233393784,26.600674083537953,0.0625,0.8737913128252346,32.43381688750952,3.7459529960906304,54.85047091912519,3.593174111331692,0.625,0.25,7.71461973242629e-16,0,-22.372100761732444,9.419019815877013,0.03856764676996116,552.132758650147,25.914493591990798,9.419019815877013,1,9.419019815877013,-22.372100761732444,552.132758650147,25.914493591990798,1,9.419019815877013,-22.372100761732444,552.132758650147,25.914493591990798
A,test,20260630,31,10.0,16,-11.017148071277864,-19.191578411500572,-14.960212050318013,8.174430340222708,3.943063979040149,-4.231366361182559,0.13862965160138052,0.08238157158989115,0.09477247818273787,0.05624808001148851,0.04385717341864179,0.02751943314013309,0.5811050338461954,3.7947915363933524,0.5625,0.001642415197464441,2.0327436367208422,1.9499210024019973,204.69614040319976,20.962052618482158,201.58159510924958,24.853366695478243,202.82037374315857,24.185695935476524,0.0625,0.8613703483986204,32.580763032380474,0.9593612810490022,54.69962083107767,1.8521886538850512,0.5625,0.25,1.157192959863943e-15,0,-19.191578411500572,8.174430340222708,0.05624808001148851,201.58159510924958,24.853366695478243,8.174430340222708,1,8.174430340222708,-19.191578411500572,201.58159510924958,24.853366695478243,1,8.174430340222708,-19.191578411500572,201.58159510924958,24.853366695478243
A,test,20260630,32,10.0,16,-11.852412178063606,-21.150263180215518,-21.290168988850233,9.297851002151912,9.437756810786627,0.13990580863471536,0.12397200437281906,0.07671710539558621,0.07692552573332742,0.04725489897723219,0.04704647863949098,0.03135589740231481,0.6185258272158856,5.621897237294263,0.59375,0.0027378229708242873,1.8303754613653256,1.5917389912383795,148.55461059437823,30.476104842480645,153.72357322269102,21.456460763939205,154.74110054715257,21.146250373319955,0.0625,0.8760279956271817,32.60088953635382,3.3179402751067544,54.73788886678798,3.4959455866015676,0.5,0.25,6.750292265873004e-16,0,-21.150263180215518,9.297851002151912,0.04725489897723219,153.72357322269102,21.456460763939205,9.437756810786627,1,9.297851002151912,-21.150263180215518,153.72357322269102,21.456460763939205,1,9.297851002151912,-21.150263180215518,153.72357322269102,21.456460763939205
A,test,20260630,33,10.0,16,-13.836839095618679,-19.054463312804298,-18.999606422458626,5.2176242171856195,5.162767326839948,-0.05485689034567187,0.10568127982864294,0.08011107619851811,0.08067334758838425,0.025570203630124688,0.025007932240258546,0.05396818083135437,0.5939707069718967,3.0139655527753666,0.3125,0.00022139736152134736,1.2658771048189168,1.2054719631293453,799.4426935224809,32.96814364189902,805.8584967420925,35.41059444080144,801.7662547112716,36.16694595875982,0.0625,0.8943187201713575,32.48002727685926,2.6117320471804883,54.91119884281192,3.427761551692135,0.8125,0.25,9.64327466553286e-16,0,-19.054463312804298,5.2176242171856195,0.025570203630124688,805.8584967420925,35.41059444080144,5.2176242171856195,1,5.2176242171856195,-19.054463312804298,805.8584967420925,35.41059444080144,1,5.2176242171856195,-19.054463312804298,805.8584967420925,35.41059444080144
A,test,20260630,34,10.0,16,-12.918028234854047,-21.133732593652162,-21.83938953589449,8.215704358798115,8.921361301040443,0.705656942242328,0.12694838565324995,0.09308659154408279,0.09238009671256062,0.03386179410916669,0.03456828894068886,0.030171147213282862,0.561682685852013,2.8713986974787837,0.5625,0.0021590432817657204,1.6101361441069109,1.2239534797463139,220.44212838878644,17.79707637938672,215.10236714691078,23.559807616618702,219.76016127707192,19.58882347299567,0.0625,0.8730516143467507,32.6062432736707,1.0812242703177002,54.74457280763818,1.816517447221428,0.625,0.25,9.64327466553286e-16,0,-21.133732593652162,8.215704358798115,0.03386179410916669,215.10236714691078,23.559807616618702,8.921361301040443,1,8.215704358798115,-21.133732593652162,215.10236714691078,23.559807616618702,1,8.215704358798115,-21.133732593652162,215.10236714691078,23.559807616618702
A,test,20260630,35,10.0,16,-12.664991615636152,-21.13840602965991,-20.965219116697686,8.47341441402376,8.300227501061533,-0.1731869129622261,0.12150285629422268,0.08420463164204124,0.08486936426556212,0.0372982246521808,0.036633492028659925,0.06621929489060796,0.6432304025426194,2.8863565348167084,0.4375,0.00791498175780611,1.5805348582589602,1.6505978966278119,302.04726872959316,20.54848976349693,298.8387791914328,25.274686405372776,313.7818959441146,25.36578594691138,0.0625,0.8784971437057779,32.50227965764708,4.1835567942903396,54.76089329068311,3.6004547974386134,0.6875,0.25,1.4464911998299282e-15,0,-21.13840602965991,8.47341441402376,0.0372982246521808,298.8387791914328,25.274686405372776,8.47341441402376,1,8.47341441402376,-21.13840602965991,298.8387791914328,25.274686405372776,1,8.47341441402376,-21.13840602965991,298.8387791914328,25.274686405372776
A,test,20260630,36,10.0,16,-12.496572545030162,-22.523403672021743,-22.555957866766974,10.026831126991581,10.059385321736812,0.0325541947452308,0.1252365767111814,0.07642044693401275,0.07665864827505711,0.04881612977716805,0.048577928436123685,0.05844001155630462,0.5715669422878061,3.7064477642823284,0.5625,0.013807851334481555,1.8602966481411565,1.7454383708611323,237.5069700032032,28.873226548516364,248.71280742829228,21.771595625240835,250.06508019479477,21.22899342948991,0.0625,0.8747634232888192,32.547265202278524,4.520202415008795,54.684391460442974,3.370543671825707,0.5625,0.25,7.71461973242629e-16,0,-22.523403672021743,10.026831126991581,0.04881612977716805,248.71280742829228,21.771595625240835,10.059385321736812,1,10.026831126991581,-22.523403672021743,248.71280742829228,21.771595625240835,1,10.026831126991581,-22.523403672021743,248.71280742829228,21.771595625240835
A,test,20260630,37,10.0,16,-12.295180354263024,-19.59307263426348,-19.34481010356287,7.297892280000454,7.0496297492998465,-0.24826253070060744,0.12746186040813093,0.0865397821822292,0.0853420899707122,0.040922078225900924,0.04211977043741792,0.03077081539393674,0.506882704106429,13.313448196819591,0.53125,0.006016911300601529,1.5923268338228083,1.4356007136001543,199.69414719280098,39.29144101669726,211.69769394437648,27.668867359117705,219.0565356543061,26.604887707653134,0.0625,0.8725381395918697,32.5041425806393,0.5734431910018855,54.78531826090174,0.3839756129944918,0.5625,0.25,7.71461973242629e-16,0,-19.59307263426348,7.297892280000454,0.040922078225900924,211.69769394437648,27.668867359117705,7.297892280000454,1,7.297892280000454,-19.59307263426348,211.69769394437648,27.668867359117705,1,7.297892280000454,-19.59307263426348,211.69769394437648,27.668867359117705
A,test,20260630,38,10.0,16,-12.671211116012174,-20.620241480982404,-20.23229233157116,7.9490303649702305,7.5610812155589855,-0.38794914941124503,0.10588486003260153,0.08075476976048243,0.08143021606487633,0.025130090272118544,0.02445464396772465,0.034404033269163435,0.5941866343839584,3.976603690790487,0.59375,0.02262953744595532,1.6503051745321962,1.2235439064250067,218.58059483507512,28.56599416270237,218.44080794445895,31.677183703287778,229.90218968932996,29.827033263021644,0.0625,0.8941151399673991,32.5800837508339,0.5488402675561975,54.79828648532672,0.40994822346077675,0.5625,0.25,5.785964799319719e-16,0,-20.620241480982404,7.9490303649702305,0.025130090272118544,218.44080794445895,31.677183703287778,7.9490303649702305,1,7.9490303649702305,-20.620241480982404,218.44080794445895,31.677183703287778,1,7.9490303649702305,-20.620241480982404,218.44080794445895,31.677183703287778
A,test,20260630,39,10.0,16,-12.72267056703182,-16.797041452542473,-17.02305156237901,4.074370885510653,4.30038099534719,0.2260101098365368,0.12075751688629262,0.0953967118758371,0.10000128895583361,0.025360805010454956,0.02075622793045845,0.03211548504668114,0.5998655208189585,3.157814393557118,0.34375,0.008071858763053172,1.3100271085586042,1.1416747474059008,307.999878055657,26.366026960054363,309.70083808594046,28.070741725137363,302.6582280338277,28.202415214175957,0.0625,0.8792424831137079,16.551459927913054,3.1119963266304134,41.914996383156925,3.6463219232473962,0.8125,0.25,1.2536257065192714e-15,0,-16.797041452542473,4.074370885510653,0.025360805010454956,309.70083808594046,28.070741725137363,4.30038099534719,1,4.074370885510653,-16.797041452542473,309.70083808594046,28.070741725137363,1,4.074370885510653,-16.797041452542473,309.70083808594046,28.070741725137363
A,test,20260630,40,10.0,16,-14.00933062952026,-19.703564422871814,-20.784263100403216,5.694233793351554,6.7749324708829555,1.0806986775314016,0.11880142002673749,0.09525964050631698,0.0954709716461834,0.023541779520419928,0.02333044838055351,0.08817804828617655,0.5779674090455686,2.360557827471498,0.40625,0.00562906370623142,1.4519250328887445,1.1315034490659956,277.65510638138045,27.251774254465605,290.97874644535415,24.865049846454916,296.8189310033166,24.214129775103526,0.0625,0.8811985799732632,32.541880814624214,2.7544145452593485,54.77773051355403,3.4704185430686825,0.6875,0.25,6.750292265873004e-16,0,-19.703564422871814,5.694233793351554,0.023541779520419928,290.97874644535415,24.865049846454916,6.7749324708829555,1,5.694233793351554,-19.703564422871814,290.97874644535415,24.865049846454916,1,5.694233793351554,-19.703564422871814,290.97874644535415,24.865049846454916
A,test,20260630,41,10.0,16,-12.906929079339399,-20.22082629957255,-19.863833067323572,7.313897220233152,6.956903987984173,-0.3569932322489784,0.1097825561895066,0.07780319703668079,0.07758024651732101,0.03197935915282518,0.03220230967218496,0.09671601623730161,0.624795808798434,2.325199912096418,0.5,0.0001448887464404626,1.4980476775947722,1.112839685205753,262.16923052703123,18.271193323725374,261.6700140843745,22.303011232569812,271.53726720056346,22.471375828453095,0.0625,0.8902174438104942,32.512835781791225,4.58368667997147,54.75372546077254,3.5433237049114448,0.625,0.25,8.678947198979575e-16,0,-20.22082629957255,7.313897220233152,0.03197935915282518,261.6700140843745,22.303011232569812,7.313897220233152,1,7.313897220233152,-20.22082629957255,261.6700140843745,22.303011232569812,1,7.313897220233152,-20.22082629957255,261.6700140843745,22.303011232569812
A,test,20260630,42,10.0,16,-12.125749177918673,-21.200323538811364,-20.66927125729633,9.074574360892692,8.543522079377658,-0.5310522815150343,0.12893486894240988,0.09100534418908632,0.0940199560138725,0.03792952475332309,0.034914912928536906,0.08175199911841957,0.607180881851187,1.909034301662513,0.5,0.019545453790215505,1.9162277950126896,1.7529105774211309,281.2077929169658,35.43782945822609,288.6278888944953,30.975993647163353,297.3257055132907,29.989146068233996,0.0625,0.8710651310575905,32.60994737493721,3.4875599936589077,54.79277587535545,3.2168255986976857,0.4375,0.25,4.821637332766433e-16,0,-21.200323538811364,9.074574360892692,0.03792952475332309,288.6278888944953,30.975993647163353,9.074574360892692,1,9.074574360892692,-21.200323538811364,288.6278888944953,30.975993647163353,1,9.074574360892692,-21.200323538811364,288.6278888944953,30.975993647163353
A,test,20260630,43,10.0,16,-12.278912740447476,-19.37699072481257,-18.847723976004275,7.0980779843650925,6.568811235556799,-0.5292667488082934,0.12000844459521262,0.08808615625816502,0.08741521799346495,0.03192228833704709,0.032593226601747155,0.09216945105342865,0.5739253269501039,2.4865174646856674,0.28125,0.001010046177750866,1.316073870970976,1.3622665948811703,975.073139755077,32.758418642403804,974.1971269539803,31.96862923632769,973.7396194702976,32.14930458943898,0.0625,0.879991555404788,24.47366194881222,4.958964472327376,49.38594588857061,3.4162959247192903,0.8125,0.1875,8.678947198979575e-16,0,-19.37699072481257,7.0980779843650925,0.03192228833704709,974.1971269539803,31.96862923632769,7.0980779843650925,1,7.0980779843650925,-19.37699072481257,974.1971269539803,31.96862923632769,1,7.0980779843650925,-19.37699072481257,974.1971269539803,31.96862923632769
A,test,20260630,44,10.0,16,-12.208154102555369,-20.364224794604596,-20.28001670742096,8.156070692049227,8.07186260486559,-0.08420808718363659,0.12257870881476411,0.08778926951976063,0.08722152244862429,0.03478943929500297,0.03535718636613931,0.013808077014385817,0.61073989393554,9.128977583250723,0.46875,0.005898049744352778,1.6493674897525616,1.2382377813176881,187.92933807966108,18.74570068869547,170.34433224921148,25.651309449732214,188.88298795191102,24.58255024315983,0.0625,0.8774212911852364,32.515381491986645,4.105983839568793,54.75366074960195,3.4956625739757676,0.625,0.25,8.678947198979575e-16,0,-20.364224794604596,8.156070692049227,0.03478943929500297,170.34433224921148,25.651309449732214,8.156070692049227,1,8.156070692049227,-20.364224794604596,170.34433224921148,25.651309449732214,1,8.156070692049227,-20.364224794604596,170.34433224921148,25.651309449732214
A,test,20260630,45,10.0,16,-13.570249358449937,-20.90879988517502,-21.2838131712453,7.338550526725085,7.713563812795362,0.37501328607027773,0.11208501438696074,0.08897910506060995,0.09107544213305596,0.023105909326350718,0.021009572253904707,0.037838802744901666,0.6180034319124982,4.569146856719937,0.4375,0.0006243355914779618,2.97460272167933,1.2755358125170415,503.6876995978914,23.399566967490706,507.08256013392884,26.2089071030931,510.9467672448214,26.52376421363141,0.0625,0.8879149856130394,32.48370226379769,5.022935260341944,54.77992151594205,3.42496384736374,0.75,0.25,8.678947198979575e-16,0,-20.90879988517502,7.338550526725085,0.023105909326350718,507.08256013392884,26.2089071030931,7.713563812795362,1,7.338550526725085,-20.90879988517502,507.08256013392884,26.2089071030931,1,7.338550526725085,-20.90879988517502,507.08256013392884,26.2089071030931
A,test,20260630,46,10.0,16,-13.867204074581851,-22.517812243680545,-21.974340486386662,8.650608169098694,8.107136411804811,-0.543471757293883,0.10145362251149075,0.07598489675300504,0.07530336207101317,0.025468725758485355,0.026150260440477233,0.0671541216623764,0.5956966748002974,4.5530455952519215,0.46875,0.016617779404872173,1.5155123496618235,1.2340273390678176,425.1992907289349,24.805764853540037,426.53958413981934,24.08586915037962,439.03262916015774,24.802655690381574,0.0625,0.8985463774885096,32.512916715289485,4.021520644005348,54.84029530516576,3.486492949289098,0.6875,0.25,6.750292265873004e-16,0,-22.517812243680545,8.650608169098694,0.025468725758485355,426.53958413981934,24.08586915037962,8.650608169098694,1,8.650608169098694,-22.517812243680545,426.53958413981934,24.08586915037962,1,8.650608169098694,-22.517812243680545,426.53958413981934,24.08586915037962
A,test,20260630,47,10.0,16,-12.189886083210288,-21.893910472403686,-22.53428728111752,9.704024389193398,10.344401197907233,0.6403768087138353,0.1179497177404193,0.07169268009408863,0.07024938063390582,0.04625703764632989,0.04770033710651271,0.03567769213731143,0.4618343663057538,6.935168418153125,0.5625,0.0030194653178399577,1.624434488226299,1.2309577691975786,116.3325886530053,26.839867606112847,114.2951065622675,24.34623468129997,120.41021096263063,25.43712591068946,0.0625,0.8820502822595813,32.63031109690114,0.7521858093448982,54.7853903061777,1.6490630005460472,0.375,0.25,5.785964799319719e-16,0,-21.893910472403686,9.704024389193398,0.04625703764632989,114.2951065622675,24.34623468129997,10.344401197907233,1,9.704024389193398,-21.893910472403686,114.2951065622675,24.34623468129997,1,9.704024389193398,-21.893910472403686,114.2951065622675,24.34623468129997
A,test,20260630,48,10.0,16,-11.913672395135777,-23.800562747374222,-24.568048751817454,11.886890352238446,12.654376356681677,0.7674860044432315,0.1418399884692357,0.09280447824147592,0.09365518021696273,0.04903551022775918,0.048184808252272365,0.060872475588578105,0.4653985295827838,10.78720255720971,0.59375,0.0008664133347018614,1.8486040121763323,1.641559356347469,236.8568011694905,20.008114678537556,240.69231968569886,19.834112792745664,258.67311114189545,20.602832396528996,0.0625,0.858160011530765,32.588893941103066,0.866559942704396,54.721574457494505,1.6296785627641182,0.3125,0.25,7.71461973242629e-16,0,-23.800562747374222,11.886890352238446,0.04903551022775918,240.69231968569886,19.834112792745664,12.654376356681677,1,11.886890352238446,-23.800562747374222,240.69231968569886,19.834112792745664,1,11.886890352238446,-23.800562747374222,240.69231968569886,19.834112792745664
A,test,20260630,49,10.0,16,-13.520754398262529,-18.735216907263784,-18.59670205111155,5.214462509001255,5.07594765284902,-0.13851485615223424,0.11666155635658368,0.08872840010052489,0.09114307873054839,0.027933156256058564,0.02551847762603507,0.10302510928427118,0.6033716978032466,2.0071226051843105,0.25,0.007115314458124159,1.2491150846493775,1.1509522138814352,665.963204135384,30.330166155654855,652.5353950253312,31.319951443538418,662.0945367332042,31.521419911998212,0.0625,0.8833384436434165,24.47102281339946,6.04741250296394,49.47833008273228,3.1517344252426938,0.875,0.1875,7.71461973242629e-16,0,-18.735216907263784,5.214462509001255,0.027933156256058564,652.5353950253312,31.319951443538418,5.214462509001255,1,5.214462509001255,-18.735216907263784,652.5353950253312,31.319951443538418,1,5.214462509001255,-18.735216907263784,652.5353950253312,31.319951443538418
A,test,20260630,0,20.0,4,-6.809263633263527,-25.208674819114346,-22.815009392497203,18.39941118585082,16.005745759233676,-2.3936654266171438,0.21061982812706165,0.013214332647176122,0.01644640053741312,0.19740549547988412,0.19417342758964712,0.48677460427814306,0.7997406594891959,1.6544882462586847,0.375,0.011408916968992343,1.0978979000310107,1.1296008728464033,59.15706670988463,20.742263574622157,17.513661353672944,21.697521940995767,20.672044101091295,21.114908766976026,0.015625,0.7893801718729396,95.76269921986201,4.3219084091832265,54.71130211636472,3.3220581272352696,0.5,0.75,2.8929823996598605e-16,0,-25.208674819114346,18.39941118585082,0.19740549547988412,17.513661353672944,21.697521940995767,18.39941118585082,1,18.39941118585082,-25.208674819114346,17.513661353672944,21.697521940995767,1,18.39941118585082,-25.208674819114346,17.513661353672944,21.697521940995767
A,test,20260630,1,20.0,4,-5.556160263640639,-19.71372283432954,-15.82251430882974,14.157562570688903,10.2663540451891,-3.891208525499801,0.2914908387535658,0.021454464513380775,0.036263863224776885,0.2700363742401837,0.2552269755287876,0.485845205047182,0.6712543792530807,0.6173014492142701,0.25,0.04305480559001833,1.1256266950810503,1.1296008728464033,105.13240290451972,20.9069765179192,74.14746101214803,17.88943380515035,68.20903273791035,19.7082561915739,0.015625,0.7085091612464354,95.72215026460563,4.234709635263953,54.68789126257956,3.432838860229315,0.5,0.75,2.8929823996598605e-16,0,-19.71372283432954,14.157562570688903,0.2700363742401837,74.14746101214803,17.88943380515035,14.157562570688903,1,14.157562570688903,-19.71372283432954,74.14746101214803,17.88943380515035,1,14.157562570688903,-19.71372283432954,74.14746101214803,17.88943380515035
A,test,20260630,2,20.0,4,-8.508324877146059,-26.911550846306355,-19.503211597322192,18.403225969160296,10.994886720176133,-7.408339248984163,0.14668867488718013,0.011079384087997779,0.019961788763850692,0.13560929079918116,0.12672688612332825,0.394886098562577,0.8093389023714458,1.3420092196903541,0.375,0.008986890436755914,1.0085629698060294,1.125804830967152,96.46187671798978,43.527236880459995,51.93957043209561,30.21251675912518,85.1731910657711,36.277305978513446,0.015625,0.8533113251128209,64.14377819669359,6.029593441575494,63.14378413754446,2.9039594000930746,0.75,0.5,3.857309866213147e-16,0,-26.911550846306355,18.403225969160296,0.13560929079918116,51.93957043209561,30.21251675912518,18.403225969160296,1,18.403225969160296,-26.911550846306355,51.93957043209561,30.21251675912518,1,18.403225969160296,-26.911550846306355,51.93957043209561,30.21251675912518
A,test,20260630,3,20.0,4,-7.875568332510773,-22.45949223404985,-18.102590205713614,14.583923901539077,10.22702187320284,-4.356902028336236,0.17040913046098496,0.016843229148386415,0.026177184355081273,0.15356590131259734,0.14423194610590248,0.3597760710924428,0.7447961024924965,1.3892427387462833,0.375,0.005172669216275926,1.1907720881519344,1.1258048309671516,96.83316199966038,25.369142085774993,93.35061944476045,18.240665748256646,107.32151142782666,17.503064106221274,0.015625,0.8295908695390165,64.1774807284259,6.049594076232954,63.17751333594713,2.9159050667498243,0.75,0.5,1.9286549331065737e-16,0,-22.45949223404985,14.583923901539077,0.15356590131259734,93.35061944476045,18.240665748256646,14.583923901539077,1,14.583923901539077,-22.45949223404985,93.35061944476045,18.240665748256646,1,14.583923901539077,-22.45949223404985,93.35061944476045,18.240665748256646
A,test,20260630,4,20.0,4,-4.424022723684357,-11.73043509521471,-18.52521545175702,7.306412371530354,14.101192728072665,6.79478035654231,0.3732279827861267,0.07817520231009754,0.02414040388656903,0.2950527804760279,0.34908757889955644,0.19393848746294484,0.636082095112223,1.3749212829908672,0.375,0.042669712438739564,1.1173660210866905,1.238992378599422,50.17634894862213,21.466698223135328,71.84143943351566,50.171511335315515,60.65450990810609,22.243406667358055,0.015625,0.6267720172138744,95.6692662136787,2.327045234704669,54.657334648037256,2.7016258553721095,0.5,0.75,1.9286549331065737e-16,0,-11.73043509521471,7.306412371530354,0.2950527804760279,71.84143943351566,50.171511335315515,14.101192728072665,1,7.306412371530354,-11.73043509521471,71.84143943351566,50.171511335315515,1,7.306412371530354,-11.73043509521471,71.84143943351566,50.171511335315515
A,test,20260630,5,20.0,4,-9.230714614538911,-14.027086337670344,-12.761599463629201,4.796371723131433,3.53088484909029,-1.2654868740411427,0.12990143410783087,0.04896028759318251,0.0623917716391934,0.08094114651464727,0.06750966246863638,0.2604435327403039,0.7171637222916017,1.5163511760393806,0.375,0.006013526706518409,1.0386610909530896,1.0680488279236102,131.37495362987147,27.137994385929368,78.92067385951079,25.43306618734578,114.96535871541094,27.137994385929368,0.015625,0.8700985658921706,32.58306623115605,7.853303007071429,54.70347537117518,0.04048530846695245,1.0,0.25,1.9286549331065737e-16,0,-14.027086337670344,4.796371723131433,0.08094114651464727,78.92067385951079,25.43306618734578,4.796371723131433,1,4.796371723131433,-14.027086337670344,78.92067385951079,25.43306618734578,1,4.796371723131433,-14.027086337670344,78.92067385951079,25.43306618734578
