seed,snr_db,n_targets,sample_index,grid_nmse_db,candan_nmse_db,candan_gain_vs_grid_db,minimum_denominator_stability,mean_denominator_stability,clipping_rate
20260701,30,8,18,-4.48275023610186,-13.5173739712074,9.03462373510558,0.821205238682813,0.868132832387455,0.0833333333333333
20260701,30,8,19,-5.54542014652759,-10.9316079912143,5.38618784468675,0.816314779157131,0.894798938113579,0.125
20260701,30,8,20,-4.23609128936297,-12.6647753566892,8.42868406732627,0.814357829513216,0.873267037554666,0.0416666666666667
20260702,0,2,1,-3.98470219941446,-38.2761199897976,34.2914177903831,0.825502387155634,0.872099105402729,0
20260702,0,2,2,-4.03182817608237,-10.4219144402406,6.3900862641582,0.837015591982004,0.852075639476189,0.166666666666667
20260702,0,2,3,-5.62797598244928,-13.9827764811577,8.35480049870838,0.837067688169328,0.887592258986412,0.166666666666667
20260702,0,2,4,-5.09863824560964,-39.3232035165636,34.224565270954,0.827775098828961,0.881963720024913,0
20260702,0,2,5,-6.92107271555148,-38.7328519505471,31.8117792349956,0.829617541863413,0.904654930493456,0
20260702,0,2,6,-8.13086681262069,-39.6514840774009,31.5206172647803,0.852119743991734,0.902271655499213,0
20260702,0,2,7,-4.44795899165334,-38.6762454928261,34.2282865011728,0.833082277402408,0.88047936102284,0
20260702,0,2,8,-5.31293251133725,-20.3522235612409,15.0392910499037,0.83730786462845,0.868527329609572,0.166666666666667
20260702,0,2,9,-4.15439754395888,-36.4870767529864,32.3326792090275,0.822818450858206,0.880779840350863,0
20260702,0,2,10,-2.82866028676315,-33.895058821299,31.0663985345358,0.805291971274889,0.849109874367461,0
20260702,0,2,11,-3.7376024317934,-6.79783829264926,3.06023586085586,0.813261903162964,0.86293449058628,0.166666666666667
20260702,0,2,12,-6.36944899858951,-39.1291129998945,32.7596640013049,0.834125571330667,0.890339464454452,0
20260702,0,2,13,-6.98191621639612,-39.5340826662857,32.5521664498896,0.823267774629982,0.89497852288182,0
20260702,0,2,14,-3.6486543685124,-7.81784085146391,4.16918648295151,0.814822136679318,0.855483785988945,0.166666666666667
20260702,0,2,15,-11.4818738318497,-38.2703427469527,26.788468915103,0.843149469557484,0.919029683934922,0
20260702,0,2,16,-7.54283768247269,-39.7374108644299,32.1945731819572,0.851107316076428,0.90498310736753,0
20260702,0,2,17,-3.61124659609207,-38.0225605766727,34.4113139805806,0.816692685741128,0.87111436549753,0
20260702,0,2,18,-3.53926980101997,-43.2186763539426,39.6794065529226,0.81543846966141,0.896191883710072,0
20260702,0,2,19,-8.94893398775102,-41.0947869302597,32.1458529425087,0.838341457439712,0.908674088442635,0
20260702,0,2,20,-3.88860953621224,-38.6308394211434,34.7422298849311,0.819573742824511,0.864678138455238,0
20260702,0,4,1,-3.84189031672233,-20.9244530639753,17.082562747253,0.811004625801803,0.893477603699942,0.0833333333333333
20260702,0,4,2,-3.63428382473274,-25.020859360534,21.3865755358012,0.815375365694934,0.853827069235134,0.0833333333333333
20260702,0,4,3,-5.64951914622319,-10.2276042737726,4.57808512754938,0.824884618359688,0.898424645802464,0.0833333333333333
20260702,0,4,4,-3.73989451138639,-35.775973756982,32.0360792455956,0.812962490581363,0.874908949652076,0
20260702,0,4,5,-5.74575719535329,-12.7562583043787,7.01050110902546,0.800152143859014,0.868080772966765,0.0833333333333333
20260702,0,4,6,-5.77769018687833,-17.5889879806979,11.8112977938196,0.819001476466826,0.880107209445823,0.0833333333333333
20260702,0,4,7,-5.86284976276121,-13.6183857729189,7.75553601015772,0.800902544432799,0.86527472205832,0.166666666666667
20260702,0,4,8,-5.44292034306732,-11.2117858050769,5.76886546200957,0.818255616308844,0.869610080577408,0.0833333333333333
20260702,0,4,9,-5.31345309650794,-13.7988427020831,8.48538960557521,0.831703971394378,0.866441410982508,0.166666666666667
20260702,0,4,10,-4.05581805121615,-10.7109753071201,6.65515725590399,0.817105667490756,0.856234700757823,0.166666666666667
20260702,0,4,11,-5.78566239476201,-20.3394458412302,14.5537834464682,0.814094037515366,0.890574071938142,0.0833333333333333
20260702,0,4,12,-5.11826327589366,-13.7773517329286,8.65908845703498,0.818553405731333,0.885418938824261,0.0833333333333333
20260702,0,4,13,-5.22545743546696,-11.411621436663,6.186164001196,0.814496225188736,0.883245273161602,0.0833333333333333
20260702,0,4,14,-6.1885069741353,-10.2037691269355,4.01526215280019,0.817593542155842,0.909916553420912,0.0833333333333333
20260702,0,4,15,-7.41686232209755,-34.3040688734535,26.887206551356,0.817856106824936,0.885011523386102,0
20260702,0,4,16,-7.35945314661964,-13.8770630756722,6.51760992905257,0.432916993100873,0.874614626233567,0.166666666666667
20260702,0,4,17,-9.16200987895352,-34.1288470631055,24.966837184152,0.80993393900414,0.906537994133088,0
20260702,0,4,18,-7.94164200133481,-37.4097343686431,29.4680923673083,0.832521614523763,0.908619658225135,0
20260702,0,4,19,-5.33884219676057,-33.3060453169447,27.9672031201841,0.825993472687241,0.895108748142082,0
20260702,0,4,20,-4.45458156745317,-32.5451673187755,28.0905857513223,0.80656988170534,0.890900974060277,0
20260702,0,8,1,-4.61906720340733,-26.7465200086887,22.1274528052813,0.819961968952786,0.883240005421784,0.0416666666666667
20260702,0,8,2,-5.99618979168438,-24.6102989072474,18.614109115563,0.816301077650526,0.881717122303493,0.0416666666666667
20260702,0,8,3,-4.69976885824544,-14.3701653264971,9.67039646825168,0.81058246932589,0.874067688966665,0.0833333333333333
20260702,0,8,4,-4.87530475358577,-17.7565799846948,12.881275231109,0.80823444627042,0.862749554392574,0.125
20260702,0,8,5,-5.60452139159658,-16.0121168960974,10.4075955045008,0.820308259332123,0.893648976080753,0.0416666666666667
20260702,0,8,6,-5.8961016026985,-16.4717648175357,10.5756632148372,0.81808389939509,0.89582060062324,0.0416666666666667
20260702,0,8,7,-4.7655228567197,-24.3935009181206,19.6279780614009,0.813346708018959,0.873672080283533,0.0416666666666667
20260702,0,8,8,-5.68124073410261,-16.8909654583926,11.20972472429,0.819654455991619,0.886609099664797,0.0416666666666667
20260702,0,8,9,-5.28714339272548,-15.0652119028703,9.77806851014486,0.807275417034858,0.878609369107734,0.0833333333333333
20260702,0,8,10,-7.51864404785043,-15.6274484959911,8.10880444814063,0.526300253305449,0.886131331383269,0.0833333333333333
20260702,0,8,11,-5.28323087497516,-32.8183595644604,27.5351286894852,0.813772998148053,0.883642931046121,0
20260702,0,8,12,-5.19285897378569,-13.5888571421882,8.39599816840247,0.809335485147186,0.88638504877185,0.0833333333333333
20260702,0,8,13,-5.71631570902822,-14.4620571647037,8.74574145567545,0.80905355071401,0.88443751963385,0.0833333333333333
20260702,0,8,14,-6.46350586258119,-17.0592386363275,10.5957327737463,0.806223120157525,0.881374482385587,0.0833333333333333
20260702,0,8,15,-4.41398860597197,-13.6004303800625,9.18644177409049,0.8124950023573,0.885246935514362,0.0416666666666667
20260702,0,8,16,-4.36305976484988,-15.297196273216,10.9341365083661,0.804742564730808,0.871122359140002,0.125
20260702,0,8,17,-6.96107082779361,-16.3618372651563,9.40076643736269,0.813941216074936,0.893928933787752,0.0833333333333333
20260702,0,8,18,-6.61336450110647,-15.6480440123542,9.03467951124776,0.382731056001423,0.868874310404587,0.125
20260702,0,8,19,-4.81137310244792,-16.6431800126338,11.8318069101859,0.804209112718376,0.882953316654869,0.0416666666666667
20260702,0,8,20,-5.85060463046684,-31.712191063376,25.8615864329092,0.806248315142468,0.891427536771744,0.0416666666666667
20260702,10,2,1,-3.9212311810027,-48.660353428928,44.7391222479253,0.826952666230592,0.871513017297004,0
20260702,10,2,2,-5.35259242720982,-51.0574133502162,45.7048209230064,0.830487197429914,0.89174628666072,0
20260702,10,2,3,-6.00667826929578,-15.4471180332463,9.44043976395049,0.814466420368627,0.890792045445474,0.166666666666667
20260702,10,2,4,-4.25535934958636,-47.8994710433214,43.6441116937351,0.821228554458706,0.876943268469183,0
20260702,10,2,5,-3.54489579425282,-11.7134869924279,8.16859119817508,0.822724735703904,0.840870638276194,0.166666666666667
20260702,10,2,6,-4.69584155090241,-51.2350574606115,46.5392159097091,0.826083853197144,0.881394025709921,0
20260702,10,2,7,-7.47353187398474,-48.1801705713301,40.7066386973454,0.839842113022061,0.918748748805783,0
20260702,10,2,8,-4.05240727928999,-48.7942116607444,44.7418043814544,0.816325854575398,0.869305203500472,0
20260702,10,2,9,-5.39867591188729,-47.6793712297542,42.280695317867,0.849780478021836,0.872039880604624,0
20260702,10,2,10,-3.17307998381569,-47.2681633405167,44.095083356701,0.816264678035226,0.866200813687684,0
20260702,10,2,11,-5.85884524118204,-50.44398317112,44.585137929938,0.831281579699452,0.89989491639325,0
20260702,10,2,12,-3.1948039835828,-51.1897570594207,47.9949530758379,0.829011047242622,0.84909938490797,0
20260702,10,2,13,-3.29610900881771,-45.9891839945714,42.6930749857537,0.818209698866668,0.849732116471479,0
20260702,10,2,14,-2.14407378704522,-47.7789601713707,45.6348863843254,0.815353699514391,0.848347870118392,0
20260702,10,2,15,-2.86755184194838,-49.4435042258901,46.5759523839417,0.816481892984104,0.84755581117701,0
20260702,10,2,16,-6.54179950465215,-49.1003920610935,42.5585925564414,0.829353341871843,0.893914777922202,0
20260702,10,2,17,-6.33711091427589,-50.7240682136835,44.3869572994076,0.817718475568409,0.895116507087967,0
20260702,10,2,18,-3.49577923538775,-50.636818558974,47.1410393235863,0.816462921743889,0.869883710132411,0
20260702,10,2,19,-4.85333389713419,-47.59663520213,42.7433013049959,0.817389303086286,0.872698549711202,0
20260702,10,2,20,-4.78340612193101,-50.154047024718,45.370640902787,0.820100219739829,0.883811601028946,0
20260702,10,4,1,-5.6358979044868,-48.0230413950581,42.3871434905713,0.828930860365027,0.896857608770359,0
20260702,10,4,2,-3.95301010549453,-44.5984829836283,40.6454728781337,0.815771764013999,0.869733420095652,0
20260702,10,4,3,-6.42012491029924,-11.6303059676146,5.21018105731538,0.827088240112963,0.911372788256991,0.0833333333333333
20260702,10,4,4,-6.05490366787519,-16.6148064807243,10.5599028128492,0.818617900304483,0.907052826149424,0.0833333333333333
20260702,10,4,5,-3.02667071277947,-10.694921241941,7.66825052916156,0.816945505762407,0.858961813553199,0.0833333333333333
20260702,10,4,6,-4.34669098722328,-16.4427887199328,12.0960977327096,0.813535132449676,0.874283453147355,0.0833333333333333
20260702,10,4,7,-5.18962998766757,-16.3148163410658,11.1251863533982,0.813719197793369,0.878283773119181,0.0833333333333333
20260702,10,4,8,-8.13897132617963,-31.4890341973503,23.3500628711707,0.818809986830583,0.924724197487651,0
20260702,10,4,9,-3.93678444116612,-44.2111415994059,40.2743571582397,0.816800802023331,0.876654120925037,0
20260702,10,4,10,-4.42342693403393,-44.1830190998039,39.7595921657699,0.820220683343849,0.893398110361681,0
20260702,10,4,11,-5.30209260032147,-10.6759316917139,5.37383909139245,0.821083384536492,0.898412860540614,0.0833333333333333
20260702,10,4,12,-6.84258701701158,-46.075686336288,39.2330993192764,0.824461077658291,0.897585421259186,0
20260702,10,4,13,-4.29321494871097,-12.2425689040778,7.94935395536687,0.812649739505017,0.868834217211699,0.0833333333333333
20260702,10,4,14,-5.96357400557216,-20.841843394528,14.8782693889558,0.835918929884256,0.894132297763227,0.0833333333333333
20260702,10,4,15,-5.43672546650248,-12.7181341815231,7.28140871502063,0.811844796614134,0.901711373312836,0.0833333333333333
20260702,10,4,16,-4.32969879138317,-44.8573405748531,40.52764178347,0.817077742792089,0.864899193196442,0
20260702,10,4,17,-8.65182675594747,-17.5382858030296,8.88645904708208,0.86850584821179,0.911407556337192,0.0833333333333333
20260702,10,4,18,-5.9374923760378,-12.7751763655485,6.83768398951073,0.839812205653811,0.897793019800744,0.0833333333333333
20260702,10,4,19,-6.70787137160694,-44.27953452174,37.5716631501331,0.812444277424744,0.878985478457454,0
20260702,10,4,20,-4.50048365639328,-25.1668870413554,20.6664033849621,0.824540118970029,0.859704833714502,0.0833333333333333
20260702,10,8,1,-6.60827710947765,-15.1788118411484,8.57053473167072,0.815877917352157,0.915109028200796,0.0416666666666667
20260702,10,8,2,-5.57593194336927,-15.1147509777886,9.53881903441935,0.814263662312181,0.895716200385521,0.0833333333333333
20260702,10,8,3,-5.27134363638866,-19.4431776722644,14.1718340358757,0.812467106329863,0.877972777139053,0.0416666666666667
