user_index,sample_index,snr_db,l_value,grid_channel_nmse_db,source_alpha_channel_nmse_db,source_alpha_gain_vs_grid_db,bounded_refine_channel_nmse_db,bounded_gain_vs_grid_db,oracle_alpha_channel_nmse_db,oracle_alpha_gain_vs_grid_db,source_alpha_gap_vs_oracle_db,oracle_alpha,support_recall,dominant_energy_recall,delay_bin_rmse,tx_bin_rmse,noise_variance,rx_x_m,rx_y_m,rx_z_m
4991.0,0.0,0.0,4.0,-2.355223765527959,-4.866907900035708,2.5116841345077487,-5.099481425018481,2.744257659490522,-5.158839482503506,2.803615716975547,0.2919315824677984,0.8,1.0,0.42417433906896973,0.0,0.0,1.0000000000000002,263.2229919433594,302.5710144042969,2.0
12479.0,1.0,0.0,4.0,-2.0924733044036232,-2.604435030872847,0.5119617264692238,-2.9720328259043,0.8795595215006768,-3.1492201275544565,1.0567468231508332,0.5447850966816095,1.2,0.75,0.39209782784086133,0.0,0.5,1.0,276.62298583984375,310.77099609375,2.0
19967.0,2.0,0.0,4.0,-3.052693856378579,-3.857569855377681,0.8048759989991021,-3.788374822910926,0.7356809665323474,-3.8652255134415614,0.8125316570629826,0.007655658063880466,0.8,1.0,0.5134606427576167,0.0,0.0,1.0,253.822998046875,319.1709899902344,2.0
22463.0,3.0,0.0,4.0,-2.96800455825747,-4.176866388819574,1.2088618305621042,-4.264460332548286,1.2964557742908163,-4.280081115676626,1.3120765574191555,0.10321472685705135,0.8,1.0,0.5045751439938159,0.0,0.0,1.0000000000000002,246.22300720214844,321.97100830078125,2.0
23710.0,4.0,0.0,4.0,-3.9506810639921364,-5.088507989119729,1.1378269251275928,-4.89895949539528,0.9482784314031436,-5.075307085374941,1.124626021382805,-0.013200903744787773,0.8,0.75,0.6063233196868912,0.0,1.224744871391589,1.0000000000000004,278.4230041503906,323.1709899902344,2.0
24958.0,5.0,0.0,4.0,-1.4963807090002996,-2.155326102628714,0.6589453936284144,-2.2180030927712284,0.7216223837709288,-2.2263067146417206,0.729926005641421,0.07098061201300654,0.8,0.75,0.2940665231797284,2.5,1.224744871391589,1.0000000000000004,274.62298583984375,324.5710144042969,2.0
26206.0,6.0,0.0,4.0,-2.749365186331978,-4.545555441051471,1.7961902547194932,-4.888748476229632,2.1393832898976544,-4.888748476229632,2.1393832898976544,0.34319303517816113,1.0,0.75,0.48545746990207317,0.0,1.224744871391589,0.9999999999999999,270.822998046875,325.97100830078125,2.0
34942.0,7.0,0.0,4.0,-1.0954493152180496,-1.695567503117019,0.6001181878989694,-1.9143145558315986,0.818865240613549,-1.9656929569703505,0.870243641752301,0.27012545385333153,1.2,0.75,0.23464794297642352,0.5,1.5,1.0,244.22300720214844,335.77099609375,2.0
44926.0,8.0,0.0,4.0,-1.384502071814472,-2.51288476251144,1.1283826906969678,-2.679920975184798,1.2954189033703258,-2.679920975184798,1.2954189033703258,0.167036212673358,1.0,0.75,0.28430591553727913,0.0,1.224744871391589,1.0,250.0229949951172,346.77099609375,2.0
47421.0,9.0,0.0,4.0,-2.9233400570106216,-4.246131553052387,1.3227914960417655,-4.537761877023318,1.614421820012696,-4.539465978329767,1.6161259213191457,0.2933344252773802,1.2,1.0,0.4950958570990128,0.0,0.0,1.0,278.4230041503906,349.3710021972656,2.0
