user_index,sample_index,snr_db,l_value,grid_channel_nmse_db,source_alpha_channel_nmse_db,source_alpha_gain_vs_grid_db,bounded_refine_channel_nmse_db,bounded_gain_vs_grid_db,oracle_alpha_channel_nmse_db,oracle_alpha_gain_vs_grid_db,source_alpha_gap_vs_oracle_db,oracle_alpha,support_recall,dominant_energy_recall,delay_bin_rmse,tx_bin_rmse,noise_variance,rx_x_m,rx_y_m,rx_z_m
596.0,0.0,0.0,4.0,-8.924330782846688,-10.887558133619583,1.963227350772895,-10.693723457369728,1.76939267452304,-10.887393536173818,1.9630627533271294,-0.00016459744576557966,0.6,0.75,0.9439853598422395,15.5,0.0,0.9999999999999999,27.45989990234375,6.220439910888672,0.6000000238418579
1788.0,1.0,0.0,4.0,-7.837726107335518,-10.178075392969921,2.340349285634403,-9.459747581426322,1.622021474090804,-10.144238523036531,2.306512415701013,-0.03383686993339019,0.6,0.5,0.9276423266130365,10.559356040971437,0.0,1.0,27.27989959716797,6.32043981552124,0.6000000238418579
5068.0,2.0,0.0,4.0,-8.932504752201956,-10.789288999329836,1.8567842471278801,-10.510368671674383,1.5778639194724278,-10.781927668412365,1.8494229162104094,-0.00736133091747071,0.6,0.75,0.9454123666758393,15.5,0.0,1.0000000000000002,27.409900665283203,6.590439796447754,0.6000000238418579
5664.0,3.0,0.0,4.0,-11.020593291476967,-11.659411698076527,0.6388184065995599,-8.190117320120367,-2.8304759713566003,-12.117841208854808,1.0972479173778407,0.45842951077828076,0.4,1.0,0.9613567247582374,0.0,0.0,0.9999999999999999,27.319900512695312,6.640439987182617,0.6000000238418579
5962.0,4.0,0.0,4.0,-7.602432192260377,-7.418971836600122,-0.1834603556602552,-7.410284055829051,-0.19214813643132622,-7.602432192260378,8.881784197001252e-16,0.1834603556602561,0.0,0.5,0.9174903890140427,14.212670403551895,0.5,1.0,26.66990089416504,6.670440196990967,0.6000000238418579
7751.0,5.0,0.0,4.0,-10.217451629684435,-14.681226350977628,4.463774721293193,-15.272932864220191,5.0554812345357565,-15.410670301417039,5.193218671732604,0.7294439504394106,1.2,0.75,0.9493580843187389,0.0,0.5,1.0,26.409900665283203,6.82043981552124,0.6000000238418579
8049.0,6.0,0.0,4.0,-9.603710751249475,-10.98021337178311,1.3765026205336355,-11.78626712311275,2.182556371863276,-12.20725510961081,2.6035443583613347,1.2270417378276992,1.2,0.75,0.959862974249292,0.7071067811865476,0.5,1.0,26.969900131225586,6.840439796447754,0.6000000238418579
8944.0,7.0,0.0,4.0,-7.29284243402597,-8.827426495832004,1.5345840618060338,-8.851570485719858,1.5587280516938877,-8.994850202644779,1.7020077686188086,0.16742370681277485,1.2,0.75,0.9452861921563528,2.0,0.5,1.0,27.449899673461914,6.910439968109131,0.6000000238418579
9540.0,8.0,0.0,4.0,-8.348778449286172,-12.14063575028268,3.791857300996508,-11.588548175264084,3.2397697259779115,-12.259500830501356,3.9107223812151837,0.1188650802186757,0.8,0.5,0.9310810555785312,1.8708286933869707,0.0,0.9999999999999998,27.359899520874023,6.960440158843994,0.6000000238418579
10434.0,9.0,0.0,4.0,-9.585646217992661,-12.867836245808883,3.282190027816222,-12.520109638590089,2.934463420597428,-12.848967851769276,3.2633216337766147,-0.018868394039607495,0.6,0.75,0.9189995896460365,1.0,0.0,1.0,26.61989974975586,7.040440082550049,0.6000000238418579
11925.0,10.0,0.0,4.0,-8.525301094613534,-10.7616254477168,2.2363243531032655,-10.101377248743601,1.5760761541300674,-10.719934871338593,2.194633776725059,-0.0416905763782065,0.6,0.75,0.9398477696334065,2.1213203435596424,0.0,1.0000000000000002,27.009899139404297,7.160439968109131,0.6000000238418579
