separation_bins,dynamic_range_db,snr_db,scene_count,seed_count,mean_candan_gain_vs_grid_db,candan_gain_vs_grid_db_ci95_low,candan_gain_vs_grid_db_ci95_high,mean_gated_candan_gain_vs_grid_db,gated_candan_gain_vs_grid_db_ci95_low,gated_candan_gain_vs_grid_db_ci95_high,mean_grid_per_component_hit,grid_per_component_hit_ci95_low,grid_per_component_hit_ci95_high,mean_candan_per_component_hit,candan_per_component_hit_ci95_low,candan_per_component_hit_ci95_high,mean_gated_candan_per_component_hit,gated_candan_per_component_hit_ci95_low,gated_candan_per_component_hit_ci95_high,mean_grid_designated_pair_assignment,grid_designated_pair_assignment_ci95_low,grid_designated_pair_assignment_ci95_high,mean_candan_designated_pair_assignment,candan_designated_pair_assignment_ci95_low,candan_designated_pair_assignment_ci95_high,mean_gated_candan_designated_pair_assignment,gated_candan_designated_pair_assignment_ci95_low,gated_candan_designated_pair_assignment_ci95_high,mean_grid_strict_recovery,grid_strict_recovery_ci95_low,grid_strict_recovery_ci95_high,mean_candan_strict_recovery,candan_strict_recovery_ci95_low,candan_strict_recovery_ci95_high,mean_gated_candan_strict_recovery,gated_candan_strict_recovery_ci95_low,gated_candan_strict_recovery_ci95_high,mean_grid_strong_hit,grid_strong_hit_ci95_low,grid_strong_hit_ci95_high,mean_candan_strong_hit,candan_strong_hit_ci95_low,candan_strong_hit_ci95_high,mean_gated_candan_strong_hit,gated_candan_strong_hit_ci95_low,gated_candan_strong_hit_ci95_high,mean_grid_weak_hit,grid_weak_hit_ci95_low,grid_weak_hit_ci95_high,mean_candan_weak_hit,candan_weak_hit_ci95_low,candan_weak_hit_ci95_high,mean_gated_candan_weak_hit,gated_candan_weak_hit_ci95_low,gated_candan_weak_hit_ci95_high,mean_candan_clipping_rate,candan_clipping_rate_ci95_low,candan_clipping_rate_ci95_high,mean_candan_any_clipping,candan_any_clipping_ci95_low,candan_any_clipping_ci95_high,mean_candan_minimum_zeta,candan_minimum_zeta_ci95_low,candan_minimum_zeta_ci95_high,mean_gate_pass,gate_pass_ci95_low,gate_pass_ci95_high
0.5,20.0,0.0,25,5,9.569694889009302,8.333520904939679,10.805868873078925,9.569694889009302,8.333520904939679,10.805868873078925,0.41000000000000003,0.2493016214634005,0.5706983785365995,0.62,0.5644710978960441,0.6755289021039559,0.62,0.5644710978960441,0.6755289021039559,0.12000000000000002,0.0,0.3421156084158235,0.52,0.29788439158417657,0.7421156084158235,0.52,0.29788439158417657,0.7421156084158235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.23621364305825937,0.8837863569417408,0.8799999999999999,0.7439825238683488,1.0,0.8799999999999999,0.7439825238683488,1.0,0.5199999999999999,0.29788439158417646,0.7421156084158234,0.5599999999999999,0.3522298732632864,0.7677701267367134,0.5599999999999999,0.3522298732632864,0.7677701267367134,0.16666666666666666,0.15203351611524862,0.1812998172180847,1.0,1.0,1.0,0.8001843983495853,0.796323660683557,0.8040451360156137,1.0,1.0,1.0
0.5,20.0,10.0,25,5,9.189023786114287,8.786457534490964,9.59159003773761,9.189023786114287,8.786457534490964,9.59159003773761,0.4,0.32396391931041824,0.4760360806895818,0.6,0.5122010966914917,0.6877989033085082,0.6,0.5122010966914917,0.6877989033085082,0.2,0.02440219338298341,0.3755978066170166,0.48,0.19685704460354558,0.7631429553964544,0.48,0.19685704460354558,0.7631429553964544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5599999999999999,0.3522298732632864,0.7677701267367134,0.9199999999999999,0.7839825238683489,1.0,0.9199999999999999,0.7839825238683489,1.0,0.52,0.29788439158417657,0.7421156084158235,0.48,0.19685704460354558,0.7631429553964544,0.48,0.19685704460354558,0.7631429553964544,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,0.7997170121578838,0.7932073489203314,0.8062266753954362,1.0,1.0,1.0
0.5,20.0,20.0,25,5,9.98915257102947,8.146574586318817,11.831730555740123,9.98915257102947,8.146574586318817,11.831730555740123,0.31,0.19894219579208827,0.4210578042079117,0.5900000000000001,0.5090534107645649,0.6709465892354353,0.5900000000000001,0.5090534107645649,0.6709465892354353,0.04,0.0,0.15105780420791173,0.44000000000000006,0.16796504773669785,0.7120349522633023,0.44000000000000006,0.16796504773669785,0.7120349522633023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43999999999999995,0.3289421957920882,0.5510578042079117,0.8,0.5516672003592472,1.0,0.8,0.5516672003592472,1.0,0.44000000000000006,0.1679650477366978,0.7120349522633023,0.5599999999999999,0.23621364305825926,0.8837863569417406,0.5599999999999999,0.23621364305825926,0.8837863569417406,0.1633333333333333,0.1540785163160073,0.1725881503506593,1.0,1.0,1.0,0.7999361096729597,0.7962603919055242,0.8036118274403952,1.0,1.0,1.0
0.5,20.0,30.0,25,5,9.677813620332003,7.9593360186651685,11.396291221998837,9.677813620332003,7.9593360186651685,11.396291221998837,0.36,0.2790534107645648,0.44094658923543517,0.66,0.567915733350401,0.752084266649599,0.66,0.567915733350401,0.752084266649599,0.04,0.0,0.15105780420791173,0.6000000000000001,0.295855677241673,0.9041443227583272,0.6000000000000001,0.295855677241673,0.9041443227583272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.007351367704488687,0.7926486322955115,0.9199999999999999,0.7839825238683489,1.0,0.9199999999999999,0.7839825238683489,1.0,0.4,0.09585567724167293,0.7041443227583271,0.68,0.34682658737626487,1.0,0.68,0.34682658737626487,1.0,0.1633333333333333,0.15407851631600733,0.17258815035065928,1.0,1.0,1.0,0.8072658495589906,0.7991687758553977,0.8153629232625835,1.0,1.0,1.0
1.0,0.0,0.0,25,5,6.292906495972589,4.44012090028869,8.145692091656487,6.292906495972589,4.44012090028869,8.145692091656487,0.8099999999999999,0.7580574683158215,0.8619425316841783,0.8400000000000001,0.7880574683158217,0.8919425316841785,0.8400000000000001,0.7880574683158217,0.8919425316841785,0.56,0.23621364305825937,0.8837863569417408,0.56,0.35222987326328653,0.7677701267367136,0.56,0.35222987326328653,0.7677701267367136,0.56,0.23621364305825937,0.8837863569417408,0.24000000000000005,0.0,0.5637863569417407,0.24000000000000005,0.0,0.5637863569417407,0.6000000000000001,0.35166720035924726,0.8483327996407529,0.56,0.35222987326328653,0.7677701267367136,0.56,0.35222987326328653,0.7677701267367136,0.8800000000000001,0.7439825238683491,1.0,0.96,0.8489421957920882,1.0,0.96,0.8489421957920882,1.0,0.056666666666666664,0.045331876989029074,0.06800145634430425,0.6,0.42440219338298335,0.7755978066170166,0.7135117724253436,0.6375268482056731,0.7894966966450141,1.0,1.0,1.0
1.0,0.0,10.0,25,5,7.171519512076978,4.542453315492199,9.800585708661757,7.171519512076978,4.542453315492199,9.800585708661757,0.76,0.6679157333504009,0.8520842666495991,0.8600000000000001,0.7919912619341746,0.9280087380658256,0.8600000000000001,0.7919912619341746,0.9280087380658256,0.4,0.22440219338298348,0.5755978066170165,0.7200000000000001,0.5839825238683489,0.8560174761316512,0.7200000000000001,0.5839825238683489,0.8560174761316512,0.4,0.22440219338298348,0.5755978066170165,0.36000000000000004,0.036213643058259415,0.6837863569417406,0.36000000000000004,0.036213643058259415,0.6837863569417406,0.6,0.42440219338298335,0.7755978066170166,0.8400000000000001,0.7289421957920883,0.9510578042079119,0.8400000000000001,0.7289421957920883,0.9510578042079119,0.68,0.4578843915841766,0.9021156084158235,0.8400000000000001,0.6322298732632865,1.0,0.8400000000000001,0.6322298732632865,1.0,0.06333333333333332,0.018468943294368323,0.10819772337229833,0.6799999999999999,0.22888106674019187,1.0,0.6400478550325607,0.5816669483313767,0.6984287617337447,1.0,1.0,1.0
1.0,0.0,20.0,25,5,8.201309302737045,4.967470693492425,11.435147911981664,8.201309302737045,4.967470693492425,11.435147911981664,0.86,0.6993016214634005,1.0,0.8899999999999999,0.7789421957920881,1.0,0.8899999999999999,0.7789421957920881,1.0,0.76,0.5522298732632864,0.9677701267367136,0.8,0.5516672003592472,1.0,0.8,0.5516672003592472,1.0,0.76,0.5522298732632864,0.9677701267367136,0.28,0.0,0.5631429553964544,0.28,0.0,0.5631429553964544,0.8400000000000001,0.6322298732632865,1.0,0.8400000000000001,0.6322298732632865,1.0,0.8400000000000001,0.6322298732632865,1.0,0.8799999999999999,0.6578843915841764,1.0,0.8799999999999999,0.6578843915841764,1.0,0.8799999999999999,0.6578843915841764,1.0,0.03333333333333334,0.0040670322304972445,0.06259963443616944,0.36,0.08796504773669778,0.6320349522633022,0.7106054385421393,0.639441721842881,0.7817691552413977,1.0,1.0,1.0
1.0,0.0,30.0,25,5,6.509769126312369,4.311879876704735,8.707658375920003,6.509769126312369,4.311879876704735,8.707658375920003,0.78,0.667220266685048,0.8927797333149521,0.8200000000000001,0.6770737404506489,0.9629262595493512,0.8200000000000001,0.6770737404506489,0.9629262595493512,0.6000000000000001,0.2073513677044887,0.9926486322955115,0.64,0.3162136430582594,0.9637863569417406,0.64,0.3162136430582594,0.9637863569417406,0.6000000000000001,0.2073513677044887,0.9926486322955115,0.27999999999999997,0.05788439158417652,0.5021156084158234,0.27999999999999997,0.05788439158417652,0.5021156084158234,0.68,0.39685704460354565,0.9631429553964544,0.64,0.3162136430582594,0.9637863569417406,0.64,0.3162136430582594,0.9637863569417406,0.8,0.5516672003592472,1.0,0.8400000000000001,0.5162136430582595,1.0,0.8400000000000001,0.5162136430582595,1.0,0.06,0.028615388527526035,0.09138461147247395,0.64,0.43222987326328643,0.8477701267367136,0.6429808448992654,0.5259176503672409,0.76004403943129,1.0,1.0,1.0
1.0,10.0,0.0,25,5,6.76711378012961,5.573785478746635,7.960442081512585,6.76711378012961,5.573785478746635,7.960442081512585,0.41000000000000003,0.3419912619341745,0.47800873806582556,0.5599999999999999,0.5080574683158215,0.6119425316841783,0.5599999999999999,0.5080574683158215,0.6119425316841783,0.04,0.0,0.15105780420791173,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.15105780420791173,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.3679650477366978,0.9120349522633022,0.8800000000000001,0.7439825238683491,1.0,0.8800000000000001,0.7439825238683491,1.0,0.08,0.0,0.21601747613165118,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.08480066345349745,0.1818660032131692,0.9199999999999999,0.7839825238683489,1.0,0.7311597721059373,0.6450765874260512,0.8172429567858234,1.0,1.0,1.0
1.0,10.0,10.0,25,5,7.880741302281696,5.076327564503407,10.685155040059986,7.880741302281696,5.076327564503407,10.685155040059986,0.53,0.3681068215291297,0.6918931784708704,0.6,0.48385296823074053,0.7161470317692594,0.6,0.48385296823074053,0.7161470317692594,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6244021933829834,0.9755978066170167,0.9199999999999999,0.7839825238683489,1.0,0.9199999999999999,0.7839825238683489,1.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.12333333333333334,0.09194872186085937,0.1547179448058073,0.96,0.8489421957920882,1.0,0.7650833604973817,0.7278139659072692,0.8023527550874942,1.0,1.0,1.0
1.0,10.0,20.0,25,5,7.9299780077414255,5.42727227897462,10.432683736508231,7.9299780077414255,5.42727227897462,10.432683736508231,0.42000000000000004,0.29126153660354626,0.5487384633964538,0.5700000000000001,0.5144710978960442,0.625528902103956,0.5700000000000001,0.5144710978960442,0.625528902103956,0.16,0.0,0.36777012673671355,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.36777012673671355,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.19685704460354564,0.7631429553964544,0.8400000000000001,0.6322298732632865,1.0,0.8400000000000001,0.6322298732632865,1.0,0.16,0.0,0.36777012673671355,0.0,0.0,0.0,0.0,0.0,0.0,0.12666666666666665,0.0863258545471822,0.1670074787861511,0.96,0.8489421957920882,1.0,0.750493008912893,0.6925623113386249,0.808423706487161,1.0,1.0,1.0
1.0,10.0,30.0,25,5,7.2371083321921645,5.321071197454697,9.153145466929633,7.2371083321921645,5.321071197454697,9.153145466929633,0.5800000000000001,0.41810682152912976,0.7418931784708704,0.6,0.5122010966914917,0.6877989033085082,0.6,0.5122010966914917,0.6877989033085082,0.28,0.057884391584176575,0.5021156084158235,0.04,0.0,0.15105780420791173,0.04,0.0,0.15105780420791173,0.28,0.057884391584176575,0.5021156084158235,0.04,0.0,0.15105780420791173,0.04,0.0,0.15105780420791173,0.8,0.5516672003592472,1.0,0.96,0.8489421957920882,1.0,0.96,0.8489421957920882,1.0,0.31999999999999995,0.0978843915841765,0.5421156084158234,0.04,0.0,0.15105780420791173,0.04,0.0,0.15105780420791173,0.13666666666666666,0.1193524894386072,0.1539808438947261,0.96,0.8489421957920882,1.0,0.7440859222840217,0.6872637178813971,0.8009081266866463,1.0,1.0,1.0
1.0,20.0,0.0,25,5,9.360500397691577,8.030135652863324,10.690865142519831,9.360500397691577,8.030135652863324,10.690865142519831,0.32,0.22584616558257806,0.41415383441742193,0.48,0.4459956309670872,0.5140043690329128,0.48,0.4459956309670872,0.5140043690329128,0.12000000000000002,0.0,0.25601747613165116,0.0,0.0,0.0,0.0,0.0,0.0,0.12000000000000002,0.0,0.25601747613165116,0.0,0.0,0.0,0.0,0.0,0.0,0.5599999999999999,0.3522298732632864,0.7677701267367134,0.8400000000000001,0.6322298732632865,1.0,0.8400000000000001,0.6322298732632865,1.0,0.12000000000000002,0.0,0.25601747613165116,0.0,0.0,0.0,0.0,0.0,0.0,0.15666666666666662,0.145331876989029,0.16800145634430425,1.0,1.0,1.0,0.796338349689494,0.789135898515517,0.803540800863471,1.0,1.0,1.0
1.0,20.0,10.0,25,5,9.28312564753815,7.166151352722332,11.400099942353966,9.28312564753815,7.166151352722332,11.400099942353966,0.30999999999999994,0.2290534107645648,0.39094658923543507,0.48,0.4459956309670872,0.5140043690329128,0.48,0.4459956309670872,0.5140043690329128,0.08,0.0,0.21601747613165112,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.21601747613165112,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.43222987326328643,0.8477701267367136,0.9199999999999999,0.7839825238683489,1.0,0.9199999999999999,0.7839825238683489,1.0,0.08,0.0,0.21601747613165112,0.0,0.0,0.0,0.0,0.0,0.0,0.15666666666666665,0.1381570326320147,0.1751763007013186,1.0,1.0,1.0,0.7819016932114344,0.731217257606919,0.8325861288159498,1.0,1.0,1.0
1.0,20.0,20.0,25,5,9.386220564889449,8.122189646349126,10.650251483429772,9.386220564889449,8.122189646349126,10.650251483429772,0.31999999999999995,0.1522604307536672,0.4877395692463327,0.49000000000000005,0.43805746831582165,0.5419425316841784,0.49000000000000005,0.43805746831582165,0.5419425316841784,0.04,0.0,0.15105780420791173,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.15105780420791173,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.2879650477366978,0.8320349522633024,0.9199999999999999,0.7839825238683489,1.0,0.9199999999999999,0.7839825238683489,1.0,0.08,0.0,0.21601747613165118,0.0,0.0,0.0,0.0,0.0,0.0,0.15999999999999998,0.14866521032236235,0.1713347896776376,1.0,1.0,1.0,0.7999494315071696,0.7850565531751866,0.8148423098391525,1.0,1.0,1.0
1.0,20.0,30.0,25,5,8.402740211823428,7.216818543798313,9.588661879848543,8.402740211823428,7.216818543798313,9.588661879848543,0.27,0.21447109789604415,0.3255289021039559,0.48,0.4459956309670872,0.5140043690329128,0.48,0.4459956309670872,0.5140043690329128,0.08,0.0,0.30211560841582347,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.30211560841582347,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.2879650477366978,0.8320349522633024,0.9199999999999999,0.7839825238683489,1.0,0.9199999999999999,0.7839825238683489,1.0,0.08,0.0,0.30211560841582347,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666663,0.1520335161152486,0.18129981721808466,1.0,1.0,1.0,0.7611410922831994,0.7004080516560771,0.8218741329103216,1.0,1.0,1.0
2.0,0.0,0.0,25,5,17.51282707828284,10.310654673277018,24.71499948328866,17.51282707828284,10.310654673277018,24.71499948328866,0.8400000000000001,0.6734132936881325,1.0,0.9099999999999999,0.7905805805950009,1.0,0.9099999999999999,0.7905805805950009,1.0,0.6000000000000001,0.2073513677044887,0.9926486322955115,0.8,0.49585567724167295,1.0,0.8,0.49585567724167295,1.0,0.6000000000000001,0.2073513677044887,0.9926486322955115,0.8,0.49585567724167295,1.0,0.8,0.49585567724167295,1.0,0.76,0.4362136430582594,1.0,0.8400000000000001,0.6322298732632865,1.0,0.8400000000000001,0.6322298732632865,1.0,0.8,0.5516672003592472,1.0,0.9199999999999999,0.6978843915841765,1.0,0.9199999999999999,0.6978843915841765,1.0,0.04666666666666667,0.00425576714180495,0.08907756619152839,0.4,0.09585567724167293,0.7041443227583271,0.7207321814723257,0.6477687598984765,0.7936956030461748,1.0,1.0,1.0
2.0,0.0,10.0,25,5,12.704233310674018,9.129493402608238,16.2789732187398,12.704233310674018,9.129493402608238,16.2789732187398,0.78,0.6370737404506489,0.9229262595493511,0.85,0.7879168000898118,0.9120831999101882,0.85,0.7879168000898118,0.9120831999101882,0.6,0.24880438676596678,0.9511956132340331,0.68,0.4578843915841766,0.9021156084158235,0.68,0.4578843915841766,0.9021156084158235,0.6,0.24880438676596678,0.9511956132340331,0.68,0.4578843915841766,0.9021156084158235,0.68,0.4578843915841766,0.9021156084158235,0.7600000000000001,0.5522298732632865,0.9677701267367137,0.7600000000000001,0.5522298732632865,0.9677701267367137,0.7600000000000001,0.5522298732632865,0.9677701267367137,0.76,0.4362136430582593,1.0,0.8800000000000001,0.7439825238683491,1.0,0.8800000000000001,0.7439825238683491,1.0,0.04666666666666667,0.001802276627701667,0.09153105670563166,0.44000000000000006,0.03194757160504669,0.8480524283949534,0.7310314247216793,0.6886064284993944,0.7734564209439642,1.0,1.0,1.0
2.0,0.0,20.0,25,5,16.02690652446887,11.589028904624726,20.464784144313015,16.02690652446887,11.589028904624726,20.464784144313015,0.79,0.6177261117424332,0.9622738882575669,0.8400000000000001,0.6854140788792589,0.9945859211207413,0.8400000000000001,0.6854140788792589,0.9945859211207413,0.52,0.29788439158417657,0.7421156084158235,0.64,0.27166293340160375,1.0,0.64,0.27166293340160375,1.0,0.52,0.29788439158417657,0.7421156084158235,0.64,0.27166293340160375,1.0,0.64,0.27166293340160375,1.0,0.76,0.3157687831683531,1.0,0.76,0.3157687831683531,1.0,0.76,0.3157687831683531,1.0,0.6,0.42440219338298335,0.7755978066170166,0.76,0.5522298732632864,0.9677701267367136,0.76,0.5522298732632864,0.9677701267367136,0.05,0.0,0.11033402535906192,0.43999999999999995,0.11621364305825926,0.7637863569417407,0.7534089940613761,0.7113892931548251,0.795428694967927,1.0,1.0,1.0
2.0,0.0,30.0,25,5,19.633949156597126,13.703714771059838,25.564183542134415,19.633949156597126,13.703714771059838,25.564183542134415,0.82,0.7072202666850479,0.932779733314952,0.9,0.8379168000898118,0.9620831999101882,0.9,0.8379168000898118,0.9620831999101882,0.72,0.3868265873762648,1.0,0.8400000000000001,0.6322298732632865,1.0,0.8400000000000001,0.6322298732632865,1.0,0.72,0.3868265873762648,1.0,0.8400000000000001,0.6322298732632865,1.0,0.8400000000000001,0.6322298732632865,1.0,0.8800000000000001,0.7439825238683491,1.0,0.96,0.8489421957920882,1.0,0.96,0.8489421957920882,1.0,0.76,0.48796504773669774,1.0,0.8400000000000001,0.6322298732632865,1.0,0.8400000000000001,0.6322298732632865,1.0,0.06666666666666667,0.0,0.13530222662890679,0.4400000000000001,0.11621364305825943,0.7637863569417408,0.7078091201131601,0.6107669779266591,0.8048512622996611,1.0,1.0,1.0
2.0,10.0,0.0,25,5,7.193140473179386,6.221519184057388,8.164761762301385,7.193140473179386,6.221519184057388,8.164761762301385,0.44000000000000006,0.34791573335040094,0.5320842666495992,0.55,0.5061005483457459,0.5938994516542542,0.55,0.5061005483457459,0.5938994516542542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.3522298732632865,0.7677701267367136,0.72,0.5839825238683488,0.8560174761316511,0.72,0.5839825238683488,0.8560174761316511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12333333333333332,0.11199854365569573,0.13466812301097092,1.0,1.0,1.0,0.777616532774528,0.7624952734534676,0.7927377920955885,1.0,1.0,1.0
2.0,10.0,10.0,25,5,6.37487137303747,5.165149278484105,7.584593467590835,6.37487137303747,5.165149278484105,7.584593467590835,0.32999999999999996,0.22611493663164317,0.43388506336835675,0.54,0.48805746831582164,0.5919425316841784,0.54,0.48805746831582164,0.5919425316841784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2958556772416729,0.904144322758327,0.8400000000000001,0.6322298732632865,1.0,0.8400000000000001,0.6322298732632865,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.10798797310347273,0.1586786935631939,1.0,1.0,1.0,0.7832356945364097,0.7585762416234771,0.8078951474493423,1.0,1.0,1.0
2.0,10.0,20.0,25,5,7.30291713751279,4.985940936895317,9.619893338130264,7.30291713751279,4.985940936895317,9.619893338130264,0.42000000000000004,0.2839825238683489,0.5560174761316512,0.56,0.49199126193417453,0.6280087380658256,0.56,0.49199126193417453,0.6280087380658256,0.04,0.0,0.15105780420791173,0.04,0.0,0.15105780420791173,0.04,0.0,0.15105780420791173,0.04,0.0,0.15105780420791173,0.04,0.0,0.15105780420791173,0.04,0.0,0.15105780420791173,0.68,0.4578843915841766,0.9021156084158235,0.8,0.6244021933829834,0.9755978066170167,0.8,0.6244021933829834,0.9755978066170167,0.04,0.0,0.15105780420791173,0.04,0.0,0.15105780420791173,0.04,0.0,0.15105780420791173,0.12,0.0859956309670872,0.15400436903291279,0.96,0.8489421957920882,1.0,0.7741815025532492,0.7412847522240698,0.8070782528824287,1.0,1.0,1.0
2.0,10.0,30.0,25,5,8.1281810300405,4.410659368179495,11.845702691901504,8.1281810300405,4.410659368179495,11.845702691901504,0.35,0.15864672656225676,0.5413532734377432,0.55,0.5061005483457459,0.5938994516542542,0.55,0.5061005483457459,0.5938994516542542,0.12000000000000002,0.0,0.25601747613165116,0.12000000000000002,0.0,0.25601747613165116,0.12000000000000002,0.0,0.25601747613165116,0.12000000000000002,0.0,0.25601747613165116,0.12000000000000002,0.0,0.25601747613165116,0.12000000000000002,0.0,0.25601747613165116,0.52,0.23685704460354567,0.8031429553964544,0.76,0.4362136430582594,1.0,0.76,0.4362136430582594,1.0,0.12000000000000002,0.0,0.25601747613165116,0.12000000000000002,0.0,0.25601747613165116,0.12000000000000002,0.0,0.25601747613165116,0.12666666666666665,0.09890221561468872,0.1544311177186446,0.9199999999999999,0.7839825238683489,1.0,0.7748528034934058,0.7404587660641158,0.8092468409226958,1.0,1.0,1.0
2.0,20.0,0.0,25,5,9.279839482404189,8.460917953027572,10.098761011780805,9.279839482404189,8.460917953027572,10.098761011780805,0.33,0.1681068215291297,0.49189317847087033,0.49000000000000005,0.4622355489480221,0.517764451051978,0.49000000000000005,0.4622355489480221,0.517764451051978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.31621364305825933,0.9637863569417406,0.9199999999999999,0.7839825238683489,1.0,0.9199999999999999,0.7839825238683489,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1633333333333333,0.14601915610527383,0.18064751056139278,1.0,1.0,1.0,0.7958618231193426,0.7817347643819713,0.8099888818567139,1.0,1.0,1.0
2.0,20.0,10.0,25,5,9.189948699304283,7.89977471319792,10.480122685410647,9.189948699304283,7.89977471319792,10.480122685410647,0.26,0.140580580595001,0.379419419404999,0.48,0.4459956309670872,0.5140043690329128,0.48,0.4459956309670872,0.5140043690329128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.19685704460354564,0.7631429553964544,0.9199999999999999,0.7839825238683489,1.0,0.9199999999999999,0.7839825238683489,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1633333333333333,0.1540785163160073,0.1725881503506593,1.0,1.0,1.0,0.7752630147256028,0.7302286647700122,0.8202973646811933,1.0,1.0,1.0
2.0,20.0,20.0,25,5,9.525609387043705,8.05235100190722,10.998867772180189,9.525609387043705,8.05235100190722,10.998867772180189,0.35,0.23385296823074048,0.4661470317692595,0.5,0.42396391931041827,0.5760360806895818,0.5,0.42396391931041827,0.5760360806895818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.4578843915841766,0.9021156084158235,0.8799999999999999,0.7439825238683488,1.0,0.8799999999999999,0.7439825238683488,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15666666666666668,0.13815703263201473,0.17517630070131862,1.0,1.0,1.0,0.7809393717332795,0.7292860414839673,0.8325927019825918,1.0,1.0,1.0
2.0,20.0,30.0,25,5,8.718592006406148,8.05953231616505,9.377651696647245,8.718592006406148,8.05953231616505,9.377651696647245,0.33999999999999997,0.2590534107645648,0.42094658923543515,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.5516672003592472,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1633333333333333,0.1540785163160073,0.1725881503506593,1.0,1.0,1.0,0.7792466273955867,0.7293981967905494,0.829095058000624,1.0,1.0,1.0
