seed,mean_delay_alpha,std_delay_alpha,mean_angle_alpha,std_angle_alpha,mean_nmse_gain_db,mean_delay_rmse_reduction_bins,mean_angle_rmse_reduction_bins,mean_local_delay_rmse_reduction_bins,mean_local_angle_rmse_reduction_bins,train_loss_reduction
20260620.0,1.0532339280163638,0.11952894052334737,0.2849229377646683,0.3047384090988498,6.853305739822069,0.056714737355767146,0.0006846722554482253,0.23078846889396362,-0.0028755253257656183,0.07234966853161229
20260621.0,1.0990416070392888,0.11183126067260434,0.060095128704310996,0.09944360646069575,6.325114844306321,0.05078887539377893,0.00852733983988188,0.23174584672501963,-0.002173936136511776,0.07712197654319386
20260622.0,1.0937381636337185,0.06865772148370623,0.1700686081131141,0.24737240039137534,6.607183853664352,0.05321057983654879,0.010270252108694856,0.22585566733843127,-0.005416074968741617,0.07569182662719642
