profile,seed,snr_db,l_value,n_samples,source_alpha,delay_alpha,angle_alpha,estimator_mode,mean_grid_channel_nmse_db,mean_trained_refinement_channel_nmse_db,mean_trained_refinement_gain_vs_grid_db,mean_grid_physical_delay_rmse_ns,mean_trained_refinement_physical_delay_rmse_ns,mean_physical_delay_rmse_reduction_vs_grid_ns,mean_grid_projected_broadside_angle_rmse_deg,mean_trained_refinement_projected_broadside_angle_rmse_deg,mean_projected_angle_rmse_reduction_vs_grid_deg,mean_support_recall,mean_topk_energy_efficiency
C,20260627.0,10.0,8.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-11.822491511186376,-16.89561622984157,5.073124718655192,102.6947752826202,84.51566440772052,18.17911087489969,22.407145838487484,22.407145838487484,0.0,0.90625,0.9991913191215462
C,20260627.0,10.0,16.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-14.026295976292376,-17.97939680156413,3.9531008252717554,244.53748831224345,235.36687314277,9.170615169473436,42.25011903422269,42.25011903422269,0.0,0.890625,0.9958236646640548
C,20260627.0,20.0,4.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-9.346858869123157,-13.122626315044279,3.7757674459211223,78.35824280432381,52.24974076509554,26.108502039228267,18.619186242821257,18.619186242821257,0.0,1.0,1.0
C,20260627.0,20.0,8.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-12.063517772785946,-16.775075814616212,4.711558041830266,106.07630747209788,86.491079147964,19.585228324133872,19.407554382095825,19.407554382095825,0.0,0.96875,0.9999182684432639
C,20260627.0,20.0,16.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-15.495880718997434,-22.436613702764554,6.940732983767122,176.71749382495182,162.91621045960022,13.801283365351615,39.45197094626531,39.45197094626531,0.0,0.96875,0.9998752969886249
C,20260627.0,30.0,4.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-9.353888196675655,-13.13874549386425,3.7848572971885934,78.35824280432381,52.24974076509554,26.108502039228267,18.619186242821257,18.619186242821257,0.0,1.0,1.0
C,20260627.0,30.0,8.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-12.09205104136758,-16.801876529510785,4.709825488143203,106.0657817461499,86.23749414894543,19.828287597204458,19.129694851914955,19.129694851914955,0.0,1.0,1.0
C,20260627.0,30.0,16.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-15.632022651131136,-23.292452345201248,7.660429694070113,192.88696150352598,180.83112074143617,12.055840762089794,38.90131322988637,38.90131322988637,0.0,0.984375,0.9999889751275556
D,20260626.0,0.0,4.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-11.549319016419721,-11.679689291172505,0.13037027475278107,1593.7215173083569,1588.6859036584024,5.035613649954485,32.318907373230076,32.318907373230076,0.0,0.5625,0.9899886992310428
D,20260626.0,0.0,8.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-8.700827851032857,-8.605988078919584,-0.0948397721132741,1696.6023433700411,1698.911615419488,-2.3092720494469745,46.293217125816874,47.615680926002106,-1.3224638001852345,0.28125,0.9835510776317327
D,20260626.0,0.0,16.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-6.2901256864234725,-6.126976694309752,-0.1631489921137208,1359.3186375105593,1358.954812542922,0.3638249676373846,44.29829157802798,46.10298610746578,-1.8046945294378034,0.203125,0.9826363532641988
D,20260626.0,10.0,4.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-18.449870047436946,-18.28463605750618,-0.16523398993076555,121.13650131420724,125.41344333937708,-4.276942025169851,17.03595027915744,18.100322912476344,-1.0643726333188974,0.8125,0.9980194650612659
D,20260626.0,10.0,8.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-19.287659898353684,-18.610474684557033,-0.677185213796653,745.3831040928765,743.6816236976757,1.7014803952008037,34.82085927339464,39.39702176535036,-4.5761624919557224,0.71875,0.9978207543944728
D,20260626.0,10.0,16.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-16.617701272655424,-16.04461116264183,-0.5730901100135912,757.6624613869321,754.1347890692671,3.5276723176650364,44.50183704692485,45.22042103322695,-0.7185839863021055,0.484375,0.996675982782507
D,20260626.0,20.0,4.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-19.72522454051691,-19.138223558988777,-0.5870009815281287,49.27837551840278,58.636680728877245,-9.35830521047446,11.465751367257548,11.465751367257548,0.0,0.9375,0.9999892397337622
D,20260626.0,20.0,8.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-23.981085407534223,-21.853864649939464,-2.127220757594759,230.76662463638075,228.3800992924957,2.3865253438850296,38.39126526936201,39.85376306225858,-1.462497792896575,0.90625,0.9998612866891168
D,20260626.0,20.0,16.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-25.36996059839566,-23.625958913633532,-1.744001684762127,262.6843972481416,263.04281479718526,-0.3584175490436863,42.246902196901814,37.23586670238701,5.011035494514809,0.765625,0.9994433836047854
