profile,seed,sample_index,snr_db,l_value,source_alpha,delay_alpha,angle_alpha,estimator_mode,grid_channel_nmse_db,trained_refinement_channel_nmse_db,trained_refinement_gain_vs_grid_db,grid_physical_delay_rmse_ns,trained_refinement_physical_delay_rmse_ns,physical_delay_rmse_reduction_vs_grid_ns,grid_projected_broadside_angle_rmse_deg,trained_refinement_projected_broadside_angle_rmse_deg,projected_angle_rmse_reduction_vs_grid_deg,matched_physical_paths,support_recall,topk_energy_efficiency
A,20260626.0,0.0,20.0,16.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-12.20252184182959,-21.54276191763641,9.340240075806818,258.00191538977964,273.78811034071816,-15.786194950938523,20.713497281813044,20.713497281813044,0.0,16.0,0.9375,0.9999500132955814
A,20260626.0,1.0,20.0,16.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-12.906032542725345,-24.733733333857572,11.827700791132226,208.98422760877835,220.9359270791764,-11.95169947039804,28.75448655409127,18.53814053063814,10.216346023453127,16.0,1.0,1.0000000000000002
A,20260626.0,2.0,20.0,16.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-14.340240068490438,-26.765059517730784,12.424819449240346,275.6392199035204,277.9406376240506,-2.301417720530196,28.33078992150087,27.41114930207151,0.9196406194293587,16.0,0.9375,0.9985429013265908
A,20260626.0,3.0,20.0,16.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-15.735338025516608,-24.638942557915527,8.90360453239892,329.2734920737059,340.7463462754811,-11.472854201775192,30.18747873721134,27.94620701244356,2.241271724767781,16.0,0.8125,0.9980195217045161
A,20260626.0,0.0,30.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-6.097751881946676,-9.918477140403485,3.820725258456809,59.15706670988463,36.32354541880299,22.833521291081638,20.69247135283536,20.69247135283536,0.0,4.0,1.0,1.0000000000000002
A,20260626.0,1.0,30.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-6.4123978315909955,-10.112885312000943,3.7004874804099472,105.13240290451972,88.34290765378066,16.789495250739066,24.185727784940372,24.185727784940372,0.0,4.0,1.0,1.0
A,20260626.0,2.0,30.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-8.968104383715144,-13.040808165858113,4.07270378214297,139.41839688930034,126.48158360427743,12.936813285022907,30.068375027377886,30.068375027377886,0.0,4.0,1.0,1.0
A,20260626.0,3.0,30.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-10.91810197920144,-16.21465498614957,5.296553006948129,131.37495362987147,126.51373384463457,4.861219785236898,27.16867262672115,27.16867262672115,0.0,4.0,1.0,1.0
A,20260626.0,0.0,30.0,8.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-9.378000695731172,-17.578812903671515,8.200812207940343,81.0223450310025,74.08434285289775,6.938002178104753,42.18360080483876,42.18360080483876,0.0,8.0,1.0,1.0000000000000002
A,20260626.0,1.0,30.0,8.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-9.326306779272329,-18.147612936288585,8.821306157016256,89.80155962002526,85.765539261083,4.0360203589422525,19.759450981254144,19.759450981254144,0.0,8.0,1.0,1.0
A,20260626.0,2.0,30.0,8.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-11.711661759423155,-23.04221913500148,11.330557375578326,160.11988060801826,149.43657162552083,10.683308982497437,27.258413315091886,27.258413315091886,0.0,8.0,1.0,1.0
A,20260626.0,3.0,30.0,8.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-13.350117928981236,-19.137006397538645,5.786888468557409,220.7846336284422,225.19559637053013,-4.410962742087918,40.18034646713547,39.941836420919365,0.23851004621610628,8.0,1.0,1.0
A,20260626.0,0.0,30.0,16.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-12.245581440843656,-22.436731326385946,10.19114988554229,232.44784784939634,247.97833059142175,-15.530482742025413,29.568770755084547,29.568770755084547,0.0,16.0,0.875,0.9996990611679495
A,20260626.0,1.0,30.0,16.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-12.961433568967296,-25.814077692321074,12.852644123353778,208.98422760877835,220.9359270791764,-11.95169947039804,28.75448655409127,18.53814053063814,10.216346023453127,16.0,1.0,1.0000000000000002
A,20260626.0,2.0,30.0,16.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-14.627566744470988,-29.54144787103372,14.913881126562734,279.09129503379495,276.19693589872355,2.8943591350713973,21.82632539170291,21.82632539170291,0.0,16.0,1.0,1.0000000000000002
A,20260626.0,3.0,30.0,16.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-16.18360081123236,-24.244687424467926,8.061086613235567,359.79006615295714,367.3102650823715,-7.5201989294143345,28.680996783301957,28.680996783301957,0.0,16.0,1.0,1.0000000000000002
A,20260627.0,0.0,0.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-6.766793556191773,-10.718871326622972,3.952077770431199,68.5523751852662,41.386618047594325,27.165757137671875,17.058252561413962,17.058252561413962,0.0,4.0,1.0,0.9999999999999999
A,20260627.0,1.0,0.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-7.6949841099985345,-11.511809791880669,3.8168256818821344,114.42669196461893,96.5975046206486,17.829187343970318,44.24239270161041,44.24239270161041,0.0,4.0,0.75,0.9850808098123397
A,20260627.0,2.0,0.0,4.0,0.6419195571509573,0.6419195571509573,0.0,axis-ablation-not-paper-estimator,-5.884475569094391,-10.370934820861379,4.486459251766988,59.15706670988463,25.714926996906186,33.442139712978445,20.636865329112773,20.636865329112773,0.0,4.0,1.0,0.9999999999999999
