split,seed,separation_bins,dynamic_range_db,snr_db,sample_index,pair_axis,grid_nmse_db,candan_nmse_db,local_nmse_db,candan_gain_vs_grid_db,local_gain_vs_grid_db,grid_per_component_half_bin_hit,candan_per_component_half_bin_hit,local_per_component_half_bin_hit,grid_controlled_pair_joint_hit,candan_controlled_pair_joint_hit,local_controlled_pair_joint_hit,grid_distinct_pair_recovery,candan_distinct_pair_recovery,local_distinct_pair_recovery,grid_pair_separation_error_bins,candan_pair_separation_error_bins,local_pair_separation_error_bins,grid_pair_normalized_separation_error,local_pair_normalized_separation_error,grid_strong_component_hit,candan_strong_component_hit,local_strong_component_hit,grid_weak_component_hit,candan_weak_component_hit,local_weak_component_hit,grid_all_targets_joint_hit,local_all_targets_joint_hit,minimum_candidate_margin,mean_candidate_margin,candidate_axis_correctness,boundary_saturation_rate,coarse_design_condition,refined_design_condition,q_sup,duplicate_neighborhood_rate,coarse_mean_absolute_bin_error,coarse_maximum_absolute_bin_error,theory_ratio_min,theory_ratio_mean,theory_condition_fraction,theory_any_component_condition,theory_all_components_condition,noiseless_candidate_gap_min,interference_envelope_max,noise_envelope,theory_eta,residual_reduction_fraction,harmful_local_update,gate_pass,gated_gain_vs_grid_db,gated_per_component_half_bin_hit
validation,20260821,0.5,0.0,10.0,3,0,-2.0255439812692964,-17.68257764866911,-11.94325735757976,15.657033667399814,9.917713376310465,0.75,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.4382009988003285,0.40000000000000036,1.0,0.8000000000000007,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0023657307473537214,0.02450999026231386,0.9166666666666666,0.75,1.0000000000000049,11.029987746076475,0.75,0.25,0.32623585192137217,0.5891480509388316,0.008729431757750756,0.6017250888246404,0.25,1.0,0.0,0.012755490548088666,0.9602208788581852,0.008460751366568774,0.05,0.5110577220665052,0.0,1,9.917713376310465,1.0
validation,20260821,0.5,0.0,10.0,4,1,-4.053499141426174,-21.980933931075185,-13.134786893454828,17.927434789649013,9.081287752028654,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.47307455530159204,0.7249999999999996,1.0,1.4499999999999993,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.006259489898604006,0.04686131479381772,0.8333333333333334,0.16666666666666666,1.0000000000000053,1.1877761281449464,1.0,0.0,0.1625180104686453,0.42449600082412076,0.01109642792894909,1.1640432330113377,0.5,1.0,0.0,0.019305851944521724,0.8666958399635464,0.006300955891279413,0.05,0.31402275936732416,0.0,1,9.081287752028654,1.0
validation,20260821,0.5,0.0,20.0,0,0,-2.563931774153892,-25.204479794143136,-12.094550701839493,22.640548019989243,9.530618927685602,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.1632171262817217,0.7250000000000014,1.0,1.4500000000000028,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.028129242743390168,0.05785292405849653,0.8333333333333334,0.3333333333333333,1.000000000000006,1.1857930437805486,1.0,0.0,0.27718502563958286,0.41581075010342516,0.0024250067635290667,2.418774725304493,0.5,1.0,0.0,0.004595484102235092,0.9454791251978647,0.00204072739573616,0.05,0.48690868219138317,0.0,1,9.530618927685602,1.0
validation,20260821,0.5,0.0,20.0,1,1,-3.8258074858493147,-23.220503078609323,-17.377113670521826,19.39469559276001,13.551306184672512,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.25013985885260476,0.1750000000000007,1.0,0.3500000000000014,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.019732051482570446,0.07442244222615015,0.9166666666666666,0.3333333333333333,1.0000000000000022,3.3420904541236545,1.0,0.0,0.23187052249276485,0.4687761198988607,0.029646310874158394,2.307974159879104,0.5,1.0,0.0,0.00931298307186712,0.9880940371303661,0.0025548781682941586,0.05,0.3918824116412317,0.0,1,13.551306184672512,1.0
validation,20260821,0.5,0.0,20.0,2,2,-2.840738876264522,-4.389278941681748,-3.8631785441120483,1.5485400654172259,1.0224396678475265,0.5,0.75,0.75,0.0,1.0,1.0,0.0,1.0,0.0,0.5,0.2261820247284817,0.7249999999999996,1.0,1.4499999999999993,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.026747507605318948,0.02941370571953919,0.5833333333333334,0.25,1.000000000000007,11.029987639637932,0.5,0.25,6.333814888923979,63.574376220064764,1.5970716870251347e-06,0.7869181921894126,0.25,1.0,0.0,3.021965582785268e-06,0.9737517566249012,0.0020083423010686164,0.05,0.10824954325131786,0.0,1,1.0224396678475265,0.75
validation,20260821,0.5,0.0,20.0,3,0,-3.890526704377865,-23.063487428012515,-13.464692796530207,19.17296072363465,9.574166092152343,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.2917106198377769,0.17499999999999716,1.0,0.3499999999999943,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.003271617588520923,0.024843771216678377,0.9166666666666666,0.25,1.0000000000000053,3.33592380664217,1.0,0.0,0.2215009027626215,0.4857567369657261,0.000919424063722885,1.6048739644299717,0.25,1.0,0.0,0.0017616061772945946,0.9552950858835879,0.0026992971226544836,0.05,0.35977193314020534,0.0,1,9.574166092152343,1.0
validation,20260821,0.5,0.0,20.0,4,1,-2.608978950455725,-5.456613166305787,-5.160958424811258,2.847634215850062,2.5519794743555333,0.25,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,34.29942528261063,34.730035751932576,34.74640052544374,68.59885056522126,69.49280105088748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028351546807281972,0.04921419629297592,0.5,0.3333333333333333,1.0000000000000073,11.01390788850473,0.25,0.5,5.657908380115966,35.85655065922572,7.977254451308785e-07,2.7554802575910324,0.5,1.0,0.0,1.5771101684472767e-06,0.9865221075931325,0.0019822569558313563,0.05,0.24132757245037273,0.0,1,2.5519794743555333,0.5
validation,20260821,0.5,0.0,30.0,0,0,-2.5147977569976563,-12.869459664010687,-12.088490789549553,10.354661907013032,9.573693032551898,1.0,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,1.1445155840002734,0.7249999999999943,1.0,1.4499999999999886,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.015808166866090417,0.03146513482678534,0.8333333333333334,0.3333333333333333,1.0000000000000064,1.1857930638885894,1.0,0.0,0.2437501791401203,0.49336397038440083,0.007057250308892379,4.999984707219107,0.5,1.0,0.0,0.007736527433984786,0.9522196488263663,0.0006242317446038498,0.05,0.49796378293542526,0.0,1,9.573693032551898,1.0
validation,20260821,0.5,0.0,30.0,1,1,-2.177108588596885,-6.831935159190197,-6.469776095178919,4.654826570593311,4.292667506582035,0.75,0.75,0.75,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.36583831964210234,0.4000000000000057,1.0,0.8000000000000114,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.02573434109815572,0.07008558237603871,0.6666666666666666,0.5,1.0000000000000078,16.424362245416038,0.75,0.25,5.7499655879584095,45.47001650451489,1.961014915684887e-07,0.8919545537476375,0.25,1.0,0.0,6.889871615862163e-07,1.7558777774947993,0.0008328830806369078,0.05,0.37991802225422355,0.0,1,4.292667506582035,0.75
validation,20260821,0.5,0.0,30.0,2,2,-2.830247173848816,-20.676836469256624,-17.842556474260412,17.84658929540781,15.012309300411596,0.75,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.46262755827081026,0.4000000000000057,1.0,0.8000000000000114,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.046736535732422695,0.09698994884468003,0.8333333333333334,0.4166666666666667,1.0000000000000038,11.008830414150655,0.75,0.25,0.3294198874924989,0.5374103047879686,0.026767200864707186,9.040157619955274,0.5,1.0,0.0,0.023483908776311457,0.9995218154291626,0.0008576135240812471,0.05,0.504213881710071,0.0,1,15.012309300411596,1.0
validation,20260821,0.5,0.0,30.0,3,0,-3.246013045667584,-12.644574808987631,-14.062274022823631,9.398561763320046,10.816260977156048,1.0,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,1.1172378021644134,0.7250000000000014,1.0,1.4500000000000028,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.035116128793379504,0.05847938006733393,0.8333333333333334,0.16666666666666666,1.0000000000000098,1.1857930437805482,1.0,0.0,0.2721784922356926,0.36179904118058026,0.005267876867509221,13.173726403622446,0.5,1.0,0.0,0.007796491628920932,0.910849685110176,0.0006262863184179726,0.05,0.4337437254541976,0.0,1,10.816260977156048,1.0
validation,20260821,0.5,0.0,30.0,4,1,-4.084414906157954,-15.639183542722838,-11.245074985588612,11.554768636564884,7.1606600794306585,0.75,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.25511029786824807,0.17499999999999716,1.0,0.3499999999999943,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.001619837129042207,0.018998713342177207,0.8333333333333334,0.3333333333333333,1.0000000000000113,3.337387370882064,0.75,0.25,0.29431770238199234,0.7449351286507202,0.00544864727759593,0.18026855818694498,0.0,0.0,0.0,0.0012917908694166647,0.9802532359854484,0.0008298150098016452,0.05,0.31518261708713097,0.0,1,7.1606600794306585,1.0
validation,20260821,0.5,10.0,0.0,0,0,-2.6988999772094164,-24.39650073467601,-15.323223564206696,21.697600757466596,12.62432358699728,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.453141344599588,0.4000000000000057,1.0,0.8000000000000114,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005733368882531138,0.03438483432923148,0.9166666666666666,0.5,1.0000000000000193,11.008830455972351,1.0,0.0,0.22205911928582425,0.4690347243802506,0.0005575411486136766,0.3574594708860689,0.25,1.0,0.0,0.0011024120803841964,0.9702068495339975,0.018430565951243937,0.05,0.25446399767671934,0.0,1,12.62432358699728,1.0
validation,20260821,0.5,10.0,0.0,1,1,-2.833618772793429,-17.892962709430535,-13.444103876268745,15.059343936637106,10.610485103475316,0.5,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,62.919239982831705,62.79634776639812,62.789123275646666,125.83847996566341,125.57824655129333,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.014078408550218082,0.04695257769898476,0.6666666666666666,0.4166666666666667,1.0000000000000029,11.029987710629337,0.5,0.25,6.157338199475951,62.77664702723048,2.2538588417776023e-06,0.2955897387211343,0.0,0.0,0.0,4.543904991920277e-06,0.990940516439515,0.017087339541148872,0.05,0.2351906685533065,0.0,1,10.610485103475316,0.75
validation,20260821,0.5,10.0,0.0,2,2,-1.8554397774648486,-25.670349574021284,-17.241705697259967,23.814909796556435,15.386265919795118,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.4390150255336044,0.3999999999999986,1.0,0.7999999999999972,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03743816417953026,0.08201040097710578,0.9166666666666666,0.5833333333333334,1.0000000000000022,11.013862719809191,1.0,0.0,0.304818447493364,0.425403112082293,0.0013787611135172666,0.2991997365671445,0.0,0.0,0.0,0.00270337166870227,0.9604660899177637,0.019896513218713167,0.05,0.31617672427871235,0.0,1,15.386265919795118,1.0
validation,20260821,0.5,10.0,0.0,3,0,-3.870024496724377,-9.241464607051917,-9.197635375567021,5.37144011032754,5.327610878842644,0.75,0.75,0.75,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.4298031882771889,0.4000000000000057,1.0,0.8000000000000114,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.12032135568067928,0.1357407104958167,0.6666666666666666,0.3333333333333333,1.0000000000000104,11.01395598007945,0.75,0.25,1.4397398271835578,7.1623401433262615,1.9546995792101213e-06,0.5017832607838844,0.25,1.0,0.0,3.964288844913772e-06,0.9945436078467479,0.019496832709265673,0.05,0.14445217255758047,0.0,1,5.327610878842644,0.75
validation,20260821,0.5,10.0,0.0,4,1,-2.3467740026869635,-19.88754824124372,-15.865698837691344,17.540774238556757,13.51892483500438,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,46.891982444291145,47.00701014742807,47.09888391548695,93.78396488858229,94.1977678309739,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.022649282525578605,0.08605886963251992,0.6666666666666666,0.4166666666666667,1.0000000000000104,11.008830470433837,0.5,0.25,4.703965726729517,46.677128363322765,9.217051827202393e-06,0.6195096533730876,0.5,1.0,0.0,1.8650224560510113e-05,0.9948976013331223,0.01682637017951946,0.05,0.2773007110677672,0.0,1,13.51892483500438,0.5
validation,20260821,0.5,10.0,10.0,0,0,-4.800362519267297,-20.510054701432843,-14.83111168677689,15.709692182165545,10.030749167509592,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,51.09457335805772,51.42920926425315,51.3223105910958,102.18914671611545,102.6446211821916,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05599156091547871,0.06519451067730517,0.75,0.25,1.0000000000000042,11.008830410347699,0.75,0.25,5.310354559929855,50.193828596430606,3.9681268919482973e-07,1.2157792018694038,0.5,1.0,0.0,7.818446568998498e-07,0.9798248884636194,0.005330927100502404,0.05,0.2726476687679659,0.0,1,10.030749167509592,0.75
validation,20260821,0.5,10.0,10.0,1,1,-3.6890657825419924,-8.580412019417238,-8.05260127386617,4.891346236875246,4.3635354913241775,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,53.98853090330111,0.4984867642030445,0.3999999999999986,107.97706180660222,0.7999999999999972,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021016238610373814,0.10932587944736587,0.5833333333333334,0.5,1.0000000000000062,16.428142451698665,0.25,0.5,11.39246062005769,60.615411707358646,5.9035752140685026e-08,1.407423502928252,0.25,1.0,0.0,1.1824917334075157e-07,0.9954737467761341,0.006031011382600959,0.05,0.24677612309146726,0.0,1,4.3635354913241775,0.25
validation,20260821,0.5,10.0,10.0,2,2,-4.022391581680842,-15.989055804244739,-12.580543609775741,11.966664222563896,8.558152028094899,0.5,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,48.018037882832814,47.70142000886112,47.713153029023104,96.03607576566563,95.42630605804621,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.017804541510317004,0.045209944157781706,0.8333333333333334,0.3333333333333333,1.000000000000001,11.01388044244426,0.5,0.25,5.456057964929251,47.03068958875576,7.159661055108622e-08,0.6955319641424217,0.25,1.0,0.0,1.416444557520929e-07,0.9835698152192405,0.005614272280443258,0.05,0.3103732666619844,0.0,1,8.558152028094899,0.75
validation,20260821,0.5,10.0,10.0,3,0,-3.4280247523172007,-24.1444311232506,-13.890909013915117,20.716406370933402,10.462884261597916,0.75,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.41145213107129686,0.40000000000000036,1.0,0.8000000000000007,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.010531443418571127,0.04392636147769517,0.9166666666666666,0.3333333333333333,1.0000000000000255,11.030071850138222,0.75,0.25,0.2901300718558925,0.7872683121276793,0.0039887520512548345,0.3555464285273275,0.25,1.0,0.0,0.003362321041170624,0.9576993647277939,0.006279422883074702,0.05,0.37607834410106045,0.0,1,10.462884261597916,1.0
validation,20260821,0.5,10.0,10.0,4,1,-3.6158000899304215,-21.723478807777504,-13.649779271616856,18.107678717847083,10.033979181686433,0.75,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.47251620761956903,0.4000000000000057,1.0,0.8000000000000114,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.007290796595770766,0.07614503516596907,0.9166666666666666,0.3333333333333333,1.0000000000000089,11.008830380938104,0.75,0.25,0.2651200642680642,0.6601895399773117,0.008505804527020636,0.553989266996266,0.25,1.0,0.0,0.0033505713588311004,0.9818222100599832,0.0062216844999056905,0.05,0.3555381022075109,0.0,1,10.033979181686433,1.0
validation,20260821,0.5,10.0,20.0,0,0,-2.0986628033822936,-7.777266644417843,-7.331399539284935,5.6786038410355495,5.232736735902641,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,58.71148537234985,58.22889134622,58.2907624546578,117.4229707446997,116.5815249093156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046767035106318876,0.06470926683068771,0.5,0.75,1.0000000000000018,16.42814248926924,0.0,0.5,8.073221818168044,59.04912234393163,1.5119128713052782e-06,2.51794560462191,0.25,1.0,0.0,2.9993588764234952e-06,0.9902258715104284,0.0016827673233893402,0.05,0.42785146833435517,0.0,1,5.232736735902641,0.25
validation,20260821,0.5,10.0,20.0,1,1,-4.205716077197152,-16.76765460511865,-11.684962716879246,12.561938527921498,7.479246639682095,0.75,1.0,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.49584466041783176,0.4000000000000057,1.0,0.8000000000000114,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.002478887377245056,0.008088599874446979,0.9166666666666666,0.3333333333333333,1.000000000000002,11.008830390033555,0.75,0.25,0.26610191045698545,0.5641813466801686,0.01133215432502317,0.6892891349797646,0.25,1.0,0.0,0.002606086202206259,0.9881944150113894,0.0018719682642771348,0.05,0.30871406120443157,0.0,1,7.479246639682095,0.75
validation,20260821,0.5,10.0,20.0,2,2,-5.128983446893449,-26.749188026727893,-16.48439660853363,21.620204579834443,11.355413161640179,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.3438014481192827,0.40000000000000036,1.0,0.8000000000000007,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.019604604009659098,0.05941802684472737,0.8333333333333334,0.25,1.0000000000000002,11.013857979868188,1.0,0.0,0.17931224595502857,0.4912233208564878,0.010053491346360084,1.4170447031696312,0.5,1.0,0.0,0.00947925155656637,0.8572627732905513,0.001987162127588779,0.05,0.2815095340397993,0.0,1,11.355413161640179,1.0
validation,20260821,0.5,10.0,20.0,3,0,-4.024237400713765,-26.011271978631726,-14.236345782759097,21.98703457791796,10.212108382045333,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.44688905649029903,0.4000000000000057,1.0,0.8000000000000114,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004882389350821799,0.06747698903848633,0.9166666666666666,0.25,1.0000000000000062,11.008830387866205,1.0,0.0,0.20783570293716927,0.44545955039143337,0.0067848715931312295,0.33653379626763236,0.0,0.0,0.0,0.0010355453825720007,0.9812411281058724,0.00188712753571459,0.05,0.35504086547142377,0.0,1,10.212108382045333,1.0
validation,20260821,0.5,10.0,20.0,4,1,-6.318235590790708,-17.796835278088498,-14.293638696111433,11.47859968729779,7.975403105320725,0.5,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,29.08039891549808,29.10757952884262,29.2136858198373,58.16079783099616,58.4273716396746,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.026598938560850507,0.06824057083167094,0.75,0.16666666666666666,1.0000000000000104,3.3373873708332256,0.5,0.25,3.711810947924263,26.969727948840188,1.6963886071438957e-07,2.892981917516971,0.5,1.0,0.0,3.3685291826474925e-07,0.9911400981028905,0.0017129452569314644,0.05,0.19413246777099663,0.0,1,7.975403105320725,0.75
validation,20260821,0.5,10.0,30.0,0,0,-4.538928631156917,-21.788568305539293,-14.253213289159778,17.249639674382376,9.71428465800286,0.5,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,33.055923471125034,33.571889686018196,33.618305204098284,66.11184694225007,67.23661040819657,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.005714743053025302,0.07716507113143328,0.6666666666666666,0.3333333333333333,1.0000000000000069,11.013856954535894,0.5,0.25,3.486403122716284,32.839723063969984,7.128676157854668e-07,6.0624704281274,0.25,1.0,0.0,1.4229952579084774e-06,0.9974560696234617,0.000622133396437549,0.05,0.3138607365198449,0.0,1,9.71428465800286,0.75
validation,20260821,0.5,10.0,30.0,1,1,-5.547702448276068,-20.724793615373898,-15.27339297153725,15.17709116709783,9.725690523261182,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,11.74744871391589,11.739191411627498,11.814777708103383,23.49489742783178,23.629555416206767,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.050666311816462285,0.0760965790484311,0.75,0.08333333333333333,1.0000000000000073,3.3359221434102153,0.75,0.25,1.5281534398485743,9.701821473141226,6.639873343056848e-06,4.734075003730503,0.5,1.0,0.0,1.1912639189822806e-05,0.8965204144288131,0.0005327802890920797,0.05,0.24881729798050717,0.0,1,9.725690523261182,0.75
validation,20260821,0.5,10.0,30.0,2,2,-6.429793335183209,-16.287888936148917,-12.574951568539063,9.858095600965708,6.145158233355854,0.5,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,38.035697735995385,38.35891360059554,38.306611872205494,76.07139547199077,76.61322374441099,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.012634828860861242,0.03860919227589141,0.6666666666666666,0.16666666666666666,1.000000000000003,11.029987639637978,0.5,0.25,4.067987987992825,37.99493986416168,7.348209794055908e-07,1.6368564809594155,0.5,1.0,0.0,1.3665654385582667e-06,0.9824254748833539,0.0005836713138488988,0.05,0.17199261647741376,0.0,1,6.145158233355854,0.5
validation,20260821,0.5,10.0,30.0,3,0,-1.6508820175487793,-8.292816055084236,-7.931355709074509,6.6419340375354565,6.28047369152573,0.25,0.75,0.75,0.0,1.0,1.0,0.0,0.0,0.0,0.9142135623730951,0.48141015536449666,0.35857864376268844,1.8284271247461903,0.7171572875253769,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.03744682276730426,0.051745477203422006,0.5833333333333334,0.6666666666666666,1.0000000000000009,16.428142541568835,0.25,0.5,5.182196833302612,58.47160336459382,7.297687517218036e-05,1.6214667781599474,0.25,1.0,0.0,0.00017769879975089008,1.2169097175601742,0.0005910272417282842,0.05,0.5222683544219737,0.0,1,6.28047369152573,0.75
validation,20260821,0.5,10.0,30.0,4,1,-3.995992344323915,-25.49915949809376,-15.43080541097774,21.503167153769844,11.434813066653826,0.75,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.46177551555378804,0.3999999999999986,1.0,0.7999999999999972,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.03256113687693493,0.06889237807748123,0.9166666666666666,0.4166666666666667,1.0000000000000058,11.013857313826419,0.75,0.25,0.26263500605899015,0.5383491993123783,0.009989657099692274,3.9329136721407547,0.5,1.0,0.0,0.01517577748795429,0.9795243326119758,0.000628686422779394,0.05,0.3694534638114186,0.0,1,11.434813066653826,1.0
validation,20260821,0.5,20.0,0.0,0,0,-2.8934229897105537,-12.906814484882673,-11.633972152912342,10.013391495172119,8.740549163201788,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.9142135623730951,0.49045997715629674,0.3585786437626898,1.8284271247461903,0.7171572875253795,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.050578347780250804,0.09343689020978685,0.8333333333333334,0.75,1.0000000000000067,16.428157757820323,0.5,0.5,6.652239569879768,59.921172865573084,1.2685441126398662e-07,0.29838780666867315,0.0,0.0,0.0,2.7205984507262316e-07,1.0556393940954383,0.016691644146744154,0.05,0.22169844190261934,0.0,1,8.740549163201788,0.5
validation,20260821,0.5,20.0,0.0,1,1,-3.3835476118856933,-12.882854682513713,-10.91076012351823,9.49930707062802,7.527212511632537,0.25,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,16.791616465790582,15.886489944232231,15.883261274850007,33.583232931581165,31.766522549700014,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03683876357392962,0.04525578056655994,0.5833333333333334,0.5,1.000000000000006,11.015498354900421,0.25,0.5,5.427947278399185,24.43151011518735,6.927404807897671e-07,0.19707015831119817,0.0,0.0,0.0,1.3754902376600841e-06,0.9820191668253151,0.016721309325686134,0.05,0.19026679895568166,0.0,1,7.527212511632537,0.5
validation,20260821,0.5,20.0,0.0,2,2,-2.925949652356841,-12.921943271876888,-12.350342834305447,9.995993619520046,9.424393181948606,0.5,0.5,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.48198583379962523,0.3999999999999986,1.0,0.7999999999999972,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.10026657868684871,0.1091630839262843,0.75,0.5,1.00000000000001,11.030028247233925,0.5,0.5,4.6892918496793605,40.73980331823992,3.3165139341733764e-07,0.5281766264436453,0.25,1.0,0.0,6.629417715630051e-07,0.9931147300946374,0.01671715308745515,0.05,0.22595543903764215,0.0,1,9.424393181948606,0.75
validation,20260821,0.5,20.0,0.0,3,0,-6.929881889746655,-13.447562301743773,-11.64154458833205,6.517680411997118,4.711662698585394,0.0,0.75,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.31641192115211697,0.1750000000000007,1.0,0.3500000000000014,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.024832532706180133,0.04347105748561231,0.6666666666666666,0.16666666666666666,1.000000000000008,3.3420904488297847,0.0,0.5,2.5733913823725505,19.324510215743217,1.467899388519486e-07,0.18951721718357195,0.0,0.0,0.0,2.9268096604085617e-07,0.9844091284344281,0.017729839018659672,0.05,0.06438427561484916,0.0,1,4.711662698585394,0.5
validation,20260821,0.5,20.0,0.0,4,1,-2.3176540836627986,-12.875176891063628,-10.869087428156465,10.55752280740083,8.551433344493667,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,29.114185789921695,28.89659491248275,28.782396589077205,58.22837157984339,57.56479317815441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03334199518376932,0.09716032096097088,0.5,0.5833333333333334,1.0000000000000053,16.42435871701426,0.25,0.5,5.66966000133596,27.309579503633273,3.2008705213215885e-07,0.4733474842754111,0.25,1.0,0.0,6.400481396032052e-07,0.9929472777986958,0.01686453930307285,0.05,0.25053645674436886,0.0,1,8.551433344493667,0.25
validation,20260821,0.5,20.0,10.0,0,0,-2.956649593797609,-12.905167531953142,-11.193377228857697,9.948517938155533,8.236727635060088,0.25,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.37808523749108713,0.3999999999999986,1.0,0.7999999999999972,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.020596828733565976,0.04845300073371081,0.6666666666666666,0.5,1.0000000000000124,11.029987639637946,0.25,0.5,4.96043688622724,46.90423651958828,4.1352468740440717e-07,0.8127134682175491,0.25,1.0,0.0,8.233031788396829e-07,0.9900922467013366,0.005378161616186944,0.05,0.39118903450912584,0.0,1,8.236727635060088,0.5
validation,20260821,0.5,20.0,10.0,1,1,-5.9522295100491105,-12.967991019764407,-10.694713641042204,7.015761509715296,4.742484130993094,0.5,0.75,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.471958797251984,0.3999999999999986,1.0,0.7999999999999972,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.011953681430171786,0.023617267329598117,0.6666666666666666,0.3333333333333333,1.0000000000000013,11.013856728228644,0.5,0.5,0.7728929401847494,3.423745027915732,0.00014125087968566873,0.13076470720962782,0.0,0.0,0.0,0.00027144260803715816,0.9758791685194188,0.005431816586996928,0.05,0.1532168505718187,0.0,1,4.742484130993094,0.5
