profile,seed,snr_db,l_value,sample_index,component_index,delay_resolution_ns,spatial_resolution,gate_pass,grid_delay_error_bins,grid_projected_spatial_error_bins,candan_delay_error_bins,candan_projected_spatial_error_bins,gated_candan_delay_error_bins,gated_candan_projected_spatial_error_bins
A,20260702,10.0,16,7,0,130.20833333333334,0.25,1,2.2932992174464752,0.0693359375,1.7932992174464781,0.3183706767962242,1.7932992174464781,0.3183706767962242
A,20260702,10.0,16,7,1,130.20833333333334,0.25,1,1.450662382718299,0.10546875,0.950662382718289,0.39453125,0.950662382718289,0.39453125
A,20260702,10.0,16,7,2,130.20833333333334,0.25,1,3.3091200051130802,0.580078125,1.8091200051130765,0.21277816261071703,1.8091200051130765,0.21277816261071703
A,20260702,10.0,16,7,3,130.20833333333334,0.25,1,2.354047988366802,1.3310546875,3.8540479883668057,1.1496174266832746,3.8540479883668057,1.1496174266832746
A,20260702,10.0,16,7,4,130.20833333333334,0.25,1,0.5850624074810185,0.5478515625,0.2802770276603681,1.0478515625,0.2802770276603681,1.0478515625
A,20260702,10.0,16,7,5,130.20833333333334,0.25,1,0.5151743607711978,0.2958984375,0.20602918966856262,0.2958984375,0.20602918966856262,0.2958984375
A,20260702,10.0,16,7,6,130.20833333333334,0.25,1,0.4575103705283254,0.255859375,0.9575103705283253,0.255859375,0.9575103705283253,0.255859375
A,20260702,10.0,16,7,7,130.20833333333334,0.25,1,1.4128000273340218,1.3876953125,0.13654100212398393,1.1123046875,0.13654100212398393,1.1123046875
A,20260702,10.0,16,7,8,130.20833333333334,0.25,1,0.44159999561088625,0.140625,0.9415999956108831,0.9080346526553846,0.9415999956108831,0.9080346526553846
A,20260702,10.0,16,7,9,130.20833333333334,0.25,1,0.9291391072329133,0.0908203125,1.4291391072329134,0.5908203125,1.4291391072329134,0.5908203125
A,20260702,10.0,16,7,10,130.20833333333334,0.25,1,2.1342079455498606,0.615234375,2.63420794554986,0.115234375,2.63420794554986,0.115234375
A,20260702,10.0,16,7,11,130.20833333333334,0.25,1,5.417804445140064,0.09375,5.401188102455862,0.09774096622914907,5.401188102455862,0.09774096622914907
A,20260702,10.0,16,7,12,130.20833333333334,0.25,1,0.9155455811414867,0.16015625,1.4155455811414868,0.05015784921217126,1.4155455811414868,0.05015784921217126
A,20260702,10.0,16,7,13,130.20833333333334,0.25,1,1.5093760379822923,0.26953125,2.0093760379822925,0.4757424191226818,2.0093760379822925,0.4757424191226818
A,20260702,10.0,16,7,14,130.20833333333334,0.25,1,10.000000000000004,0.1728515625,10.21659601308884,0.15728360903008465,10.21659601308884,0.15728360903008465
A,20260702,10.0,16,7,15,130.20833333333334,0.25,1,1.1808000635937788,0.3583984375,0.9519986366794129,0.5917329861472806,0.9519986366794129,0.5917329861472806
A,20260702,10.0,16,8,0,130.20833333333334,0.25,1,0.45066238271829206,0.5869140625,0.09805157738468752,0.9408368106291216,0.09805157738468752,0.9408368106291216
A,20260702,10.0,16,8,1,130.20833333333334,0.25,1,2.2932992174464752,0.2392578125,1.7932992174464781,0.013242713786179472,1.7932992174464781,0.013242713786179472
A,20260702,10.0,16,8,2,130.20833333333334,0.25,1,1.3091200051130796,0.70703125,0.8091200051130696,0.9152628066069055,0.8091200051130696,0.9152628066069055
A,20260702,10.0,16,8,3,130.20833333333334,0.25,1,1.3540479883668082,0.3388671875,0.110309370632919,1.1611328125,0.110309370632919,1.1611328125
A,20260702,10.0,16,8,4,130.20833333333334,0.25,1,0.4575103705283254,0.4560546875,0.9575103705283253,0.4560546875,0.9575103705283253,0.4560546875
A,20260702,10.0,16,8,5,130.20833333333334,0.25,1,0.4848256392288022,0.7021484375,0.20893314540207794,0.2978515625,0.20893314540207794,0.2978515625
A,20260702,10.0,16,8,6,130.20833333333334,0.25,1,0.4128000273340149,0.2890625,0.9128000273340118,0.2890625,0.9128000273340118,0.2890625
A,20260702,10.0,16,8,7,130.20833333333334,0.25,1,0.9291391072329133,0.09765625,1.3418241704796259,0.4451995752074618,1.3418241704796259,0.4451995752074618
A,20260702,10.0,16,8,8,130.20833333333334,0.25,1,0.44159999561088625,0.1494140625,0.05840000438911377,0.3505859375,0.05840000438911377,0.3505859375
A,20260702,10.0,16,8,9,130.20833333333334,0.25,1,0.3486974532715975,0.875,0.8486974532715975,0.6290936446378286,0.8486974532715975,0.6290936446378286
A,20260702,10.0,16,8,10,130.20833333333334,0.25,1,0.6679423060850239,0.4501953125,1.167942306085024,0.3986074828273942,1.167942306085024,0.3986074828273942
A,20260702,10.0,16,8,11,130.20833333333334,0.25,1,1.4236673673149196,0.66796875,0.9236673673149198,0.4150133513535632,0.9236673673149198,0.4150133513535632
A,20260702,10.0,16,8,12,130.20833333333334,0.25,1,0.5850624074810185,0.2099609375,0.2289886189531245,0.7099609375,0.2289886189531245,0.7099609375
A,20260702,10.0,16,8,13,130.20833333333334,0.25,1,3.0000000000000075,0.16796875,3.500000000000005,0.36729241869106444,3.500000000000005,0.36729241869106444
A,20260702,10.0,16,8,14,130.20833333333334,0.25,1,3.4178044451400633,0.9765625,3.334532540650109,1.0188506539993134,3.334532540650109,1.0188506539993134
A,20260702,10.0,16,8,15,130.20833333333334,0.25,1,1.0737022936809806,0.623046875,1.5737022936809808,0.123046875,1.5737022936809808,0.123046875
A,20260702,10.0,16,9,0,130.20833333333334,0.25,1,1.2932992174464812,0.6708984375,0.7932992174464712,0.1708984375,0.7932992174464712,0.1708984375
A,20260702,10.0,16,9,1,130.20833333333334,0.25,1,1.3091200051130796,0.1044921875,0.8091200051130696,0.3955078125,0.8091200051130696,0.3955078125
A,20260702,10.0,16,9,2,130.20833333333334,0.25,1,0.45066238271829206,0.48828125,0.06537457300240844,0.01171875,0.06537457300240844,0.01171875
A,20260702,10.0,16,9,3,130.20833333333334,0.25,1,0.5850624074810185,0.6533203125,0.31445912402330833,1.1658400521080683,0.31445912402330833,1.1658400521080683
A,20260702,10.0,16,9,4,130.20833333333334,0.25,1,0.4848256392288022,0.712890625,0.015174360771197801,0.287109375,0.015174360771197801,0.287109375
A,20260702,10.0,16,9,5,130.20833333333334,0.25,1,0.4128000273340149,0.2822265625,0.05815698932337908,0.2822265625,0.05815698932337908,0.2822265625
A,20260702,10.0,16,9,6,130.20833333333334,0.25,1,0.08445441885851333,0.138671875,1.4155455811414868,0.361328125,1.4155455811414868,0.361328125
A,20260702,10.0,16,9,7,130.20833333333334,0.25,1,0.4575103705283254,0.5048828125,1.1022319387180417,0.9951171875,1.1022319387180417,0.9951171875
A,20260702,10.0,16,9,8,130.20833333333334,0.25,1,2.000000000000001,0.0537109375,1.6409542234875487,0.4462890625,1.6409542234875487,0.4462890625
A,20260702,10.0,16,9,9,130.20833333333334,0.25,1,0.9291391072329133,0.17578125,0.42913910723291326,0.5916909381677495,0.42913910723291326,0.5916909381677495
A,20260702,10.0,16,9,10,130.20833333333334,0.25,1,0.44159999561088625,0.00390625,0.05840000438911377,0.42832987245090504,0.05840000438911377,0.42832987245090504
A,20260702,10.0,16,9,11,130.20833333333334,0.25,1,1.3540479883668082,0.4853515625,0.8540479883667982,0.7012636268226684,0.8540479883667982,0.7012636268226684
A,20260702,10.0,16,9,12,130.20833333333334,0.25,1,0.6837888183072207,0.4892578125,0.18378881830722096,0.05595155863861123,0.18378881830722096,0.05595155863861123
A,20260702,10.0,16,9,13,130.20833333333334,0.25,1,1.1342079455498604,0.75390625,1.6342079455498604,0.8042708983528692,1.6342079455498604,0.8042708983528692
A,20260702,10.0,16,9,14,130.20833333333334,0.25,1,0.3486974532715975,0.064453125,0.8486974532715975,0.564453125,0.8486974532715975,0.564453125
A,20260702,10.0,16,9,15,130.20833333333334,0.25,1,0.6679423060850239,0.1953125,1.167942306085024,0.3046875,1.167942306085024,0.3046875
A,20260702,10.0,16,10,0,130.20833333333334,0.25,1,2.3091200051130736,0.1884765625,1.8091200051130765,0.012018565540943271,1.8091200051130765,0.012018565540943271
A,20260702,10.0,16,10,1,130.20833333333334,0.25,1,3.293299217446482,0.326171875,2.9855724630130926,0.173828125,2.9855724630130926,0.173828125
A,20260702,10.0,16,10,2,130.20833333333334,0.25,1,0.45066238271829206,0.1494140625,0.950662382718289,0.1582391293919514,0.950662382718289,0.1582391293919514
A,20260702,10.0,16,10,3,130.20833333333334,0.25,1,0.5850624074810185,0.5888671875,1.0850624074810153,1.0888671875,1.0850624074810153,1.0888671875
A,20260702,10.0,16,10,4,130.20833333333334,0.25,1,1.3540479883668082,1.3359375,0.030676008263597503,0.3359375,0.030676008263597503,0.3359375
A,20260702,10.0,16,10,5,130.20833333333334,0.25,1,0.5151743607711978,0.3251953125,0.015174360771197801,0.3251953125,0.015174360771197801,0.3251953125
A,20260702,10.0,16,10,6,130.20833333333334,0.25,1,0.4575103705283254,0.5,1.1158410882113117,1.0,1.1158410882113117,1.0
A,20260702,10.0,16,10,7,130.20833333333334,0.25,1,0.3486974532715975,0.1455078125,0.8486974532715975,0.3544921875,0.8486974532715975,0.3544921875
A,20260702,10.0,16,10,8,130.20833333333334,0.25,1,0.9291391072329133,0.0478515625,1.4291391072329134,0.5478515625,1.4291391072329134,0.5478515625
A,20260702,10.0,16,10,9,130.20833333333334,0.25,1,1.1342079455498604,0.3212890625,1.6342079455498604,0.7373143604441941,1.6342079455498604,0.7373143604441941
A,20260702,10.0,16,10,10,130.20833333333334,0.25,1,0.4128000273340149,0.51171875,0.15578321933261918,1.01171875,0.15578321933261918,1.01171875
A,20260702,10.0,16,10,11,130.20833333333334,0.25,1,1.4415999956108931,0.873046875,0.05840000438911377,0.373046875,0.05840000438911377,0.373046875
A,20260702,10.0,16,10,12,130.20833333333334,0.25,1,0.6679423060850239,0.5078125,1.167942306085024,0.06859606723218459,1.167942306085024,0.06859606723218459
A,20260702,10.0,16,10,13,130.20833333333334,0.25,1,5.000000000000009,0.080078125,4.933905708196322,0.15487813067465872,4.933905708196322,0.15487813067465872
A,20260702,10.0,16,10,14,130.20833333333334,0.25,1,0.7081855912692844,0.8359375,1.4367742171499387,0.45303867604164516,1.4367742171499387,0.45303867604164516
A,20260702,10.0,16,10,15,130.20833333333334,0.25,1,4.417804445140064,0.9931640625,3.9178044451400638,0.7978835155275341,3.9178044451400638,0.7978835155275341
A,20260702,10.0,16,11,0,130.20833333333334,0.25,1,3.293299217446482,0.0400390625,3.793299217446479,0.09271484047506595,3.793299217446479,0.09271484047506595
A,20260702,10.0,16,11,1,130.20833333333334,0.25,1,2.3091200051130736,0.103515625,1.8091200051130765,0.07431833047407732,1.8091200051130765,0.07431833047407732
A,20260702,10.0,16,11,2,130.20833333333334,0.25,1,0.45066238271829206,0.0625,0.1591074126643406,0.0364323974072196,0.1591074126643406,0.0364323974072196
A,20260702,10.0,16,11,3,130.20833333333334,0.25,1,1.5850624074810253,0.619140625,1.0850624074810153,1.119140625,1.0850624074810153,1.119140625
A,20260702,10.0,16,11,4,130.20833333333334,0.25,1,1.4575103705283254,0.63671875,1.128610496366214,1.13671875,1.128610496366214,1.13671875
A,20260702,10.0,16,11,5,130.20833333333334,0.25,1,0.4848256392288022,0.7216796875,0.015174360771197801,1.2216796875,0.015174360771197801,1.2216796875
A,20260702,10.0,16,11,6,130.20833333333334,0.25,1,0.4128000273340149,0.298828125,0.2565435879578075,0.298828125,0.2565435879578075,0.298828125
A,20260702,10.0,16,11,7,130.20833333333334,0.25,1,0.3486974532715975,0.9130859375,0.8486974532715975,0.9296055895040749,0.8486974532715975,0.9296055895040749
A,20260702,10.0,16,11,8,130.20833333333334,0.25,1,9.000000000000004,0.072265625,8.519471581923145,0.24892248093620317,8.519471581923145,0.24892248093620317
A,20260702,10.0,16,11,9,130.20833333333334,0.25,1,0.3540479883668013,0.638671875,0.0056028950700408656,1.138671875,0.0056028950700408656,1.138671875
A,20260702,10.0,16,11,10,130.20833333333334,0.25,1,0.9291391072329133,0.01171875,1.4291391072329134,0.51171875,1.4291391072329134,0.51171875
A,20260702,10.0,16,11,11,130.20833333333334,0.25,1,0.6679423060850239,0.435546875,1.167942306085024,0.4325301049616659,1.167942306085024,0.4325301049616659
A,20260702,10.0,16,11,12,130.20833333333334,0.25,1,1.4415999956108931,0.7880859375,0.9415999956108831,0.8212315186670818,0.9415999956108831,0.8212315186670818
A,20260702,10.0,16,11,13,130.20833333333334,0.25,1,1.5821955548599353,0.8916015625,1.7735322023245466,1.0127370142319219,1.7735322023245466,1.0127370142319219
A,20260702,10.0,16,11,14,130.20833333333334,0.25,1,0.13420794554986046,0.2822265625,0.6342079455498606,0.013837820992778749,0.6342079455498606,0.013837820992778749
A,20260702,10.0,16,11,15,130.20833333333334,0.25,1,0.4906239620177077,0.3251953125,0.9906239620177071,0.21836584167838158,0.9906239620177071,0.21836584167838158
A,20260702,10.0,16,12,0,130.20833333333334,0.25,1,2.2932992174464752,0.0693359375,1.885264645296843,0.20647173391363882,1.885264645296843,0.20647173391363882
A,20260702,10.0,16,12,1,130.20833333333334,0.25,1,1.3091200051130796,0.1572265625,0.8091200051130696,0.25589716331922086,0.8091200051130696,0.25589716331922086
A,20260702,10.0,16,12,2,130.20833333333334,0.25,1,1.450662382718299,0.6357421875,0.950662382718289,0.1357421875,0.950662382718289,0.1357421875
A,20260702,10.0,16,12,3,130.20833333333334,0.25,1,0.5850624074810185,0.619140625,0.1013041620693826,1.119140625,0.1013041620693826,1.119140625
A,20260702,10.0,16,12,4,130.20833333333334,0.25,1,0.4575103705283254,0.6064453125,0.897917608837595,0.3935546875,0.897917608837595,0.3935546875
A,20260702,10.0,16,12,5,130.20833333333334,0.25,1,0.4848256392288022,0.375,0.015174360771197801,1.125,0.015174360771197801,1.125
A,20260702,10.0,16,12,6,130.20833333333334,0.25,1,0.3540479883668013,0.1640625,0.08947457682384652,0.1640625,0.08947457682384652,0.1640625
A,20260702,10.0,16,12,7,130.20833333333334,0.25,1,0.07086089276708672,0.0751953125,0.42913910723291326,0.5751953125,0.42913910723291326,0.5751953125
A,20260702,10.0,16,12,8,130.20833333333334,0.25,1,3.4178044451400633,0.892578125,3.1699704941481097,1.1385751829774509,3.1699704941481097,1.1385751829774509
A,20260702,10.0,16,12,9,130.20833333333334,0.25,1,3.0000000000000075,0.0380859375,2.764750244634859,0.2203101543193262,2.764750244634859,0.2203101543193262
A,20260702,10.0,16,12,10,130.20833333333334,0.25,1,0.44159999561088625,0.89453125,0.23354037052953916,0.7426638201442879,0.23354037052953916,0.7426638201442879
A,20260702,10.0,16,12,11,130.20833333333334,0.25,1,0.1808000635937787,0.7177734375,0.6808000635937786,0.07294005476665655,0.6808000635937786,0.07294005476665655
A,20260702,10.0,16,12,12,130.20833333333334,0.25,1,0.29181440873071557,0.197265625,0.2081855912692844,0.029101337136946626,0.2081855912692844,0.029101337136946626
A,20260702,10.0,16,12,13,130.20833333333334,0.25,1,0.4128000273340149,0.5244140625,0.06777212182214495,1.0244140625,0.06777212182214495,1.0244140625
A,20260702,10.0,16,12,14,130.20833333333334,0.25,1,0.13420794554986046,0.12890625,0.17290788386620898,0.0702465025710568,0.17290788386620898,0.0702465025710568
A,20260702,10.0,16,12,15,130.20833333333334,0.25,1,0.6679423060850239,0.220703125,1.167942306085024,0.279296875,1.167942306085024,0.279296875
A,20260702,10.0,16,13,0,130.20833333333334,0.25,1,0.45066238271829206,0.0869140625,0.1696370664616964,0.15192367150286312,0.1696370664616964,0.15192367150286312
A,20260702,10.0,16,13,1,130.20833333333334,0.25,1,1.3091200051130796,0.1796875,0.8091200051130696,0.019670034268151504,0.8091200051130696,0.019670034268151504
A,20260702,10.0,16,13,2,130.20833333333334,0.25,1,2.2932992174464752,0.2607421875,2.793299217446472,0.014012443319977308,2.793299217446472,0.014012443319977308
A,20260702,10.0,16,13,3,130.20833333333334,0.25,1,0.4575103705283254,0.365234375,0.9575103705283253,0.365234375,0.9575103705283253,0.365234375
A,20260702,10.0,16,13,4,130.20833333333334,0.25,1,0.5850624074810185,0.5400390625,1.0850624074810153,1.0400390625,1.0850624074810153,1.0400390625
A,20260702,10.0,16,13,5,130.20833333333334,0.25,1,0.4128000273340149,0.3447265625,0.9128000273340118,1.1552734375,0.9128000273340118,1.1552734375
A,20260702,10.0,16,13,6,130.20833333333334,0.25,1,1.4415999956108931,0.11328125,0.044034223960402116,0.38671875,0.044034223960402116,0.38671875
A,20260702,10.0,16,13,7,130.20833333333334,0.25,1,0.5151743607711978,0.603515625,0.015174360771197801,1.103515625,0.015174360771197801,1.103515625
A,20260702,10.0,16,13,8,130.20833333333334,0.25,1,0.9291391072329133,0.2138671875,1.6381122790652183,0.7138671875,1.6381122790652183,0.7138671875
A,20260702,10.0,16,13,9,130.20833333333334,0.25,1,1.3540479883668082,1.123046875,0.09346638582782418,0.123046875,0.09346638582782418,0.123046875
A,20260702,10.0,16,13,10,130.20833333333334,0.25,1,3.0000000000000075,0.1064453125,2.8409048913018977,0.057679974283583846,2.8409048913018977,0.057679974283583846
A,20260702,10.0,16,13,11,130.20833333333334,0.25,1,0.6679423060850239,0.4609375,1.167942306085024,0.2800737858407132,1.167942306085024,0.2800737858407132
A,20260702,10.0,16,13,12,130.20833333333334,0.25,1,0.3486974532715975,0.0693359375,1.8486974532715974,0.4306640625,1.8486974532715974,0.4306640625
A,20260702,10.0,16,13,13,130.20833333333334,0.25,1,2.42366736731492,0.6337890625,1.9236673673149198,0.6361635165738093,1.9236673673149198,0.6361635165738093
A,20260702,10.0,16,13,14,130.20833333333334,0.25,1,4.417804445140064,0.9033203125,4.917804445140064,0.4033203125,4.917804445140064,0.4033203125
A,20260702,10.0,16,13,15,130.20833333333334,0.25,1,2.073702293680981,0.62109375,1.5737022936809808,0.694623500018027,1.5737022936809808,0.694623500018027
A,20260702,10.0,16,14,0,130.20833333333334,0.25,1,2.2932992174464752,0.1044921875,1.7932992174464781,0.1766023355355335,1.7932992174464781,0.1766023355355335
A,20260702,10.0,16,14,1,130.20833333333334,0.25,1,0.45066238271829206,0.232421875,0.950662382718289,0.267578125,0.950662382718289,0.267578125
A,20260702,10.0,16,14,2,130.20833333333334,0.25,1,1.3091200051130796,0.2099609375,0.8091200051130696,0.02878796298295594,0.8091200051130696,0.02878796298295594
A,20260702,10.0,16,14,3,130.20833333333334,0.25,1,0.4575103705283254,0.3955078125,0.9575103705283253,0.3955078125,0.9575103705283253,0.3955078125
A,20260702,10.0,16,14,4,130.20833333333334,0.25,1,1.3540479883668082,1.31640625,0.8540479883667982,1.18359375,0.8540479883667982,1.18359375
A,20260702,10.0,16,14,5,130.20833333333334,0.25,1,0.5850624074810185,0.51171875,0.13895500283211956,1.01171875,0.13895500283211956,1.01171875
A,20260702,10.0,16,14,6,130.20833333333334,0.25,1,0.4128000273340149,0.30078125,0.06522093463350842,0.30078125,0.06522093463350842,0.30078125
A,20260702,10.0,16,14,7,130.20833333333334,0.25,1,1.1342079455498604,0.322265625,1.6342079455498604,0.5184048706250088,1.6342079455498604,0.5184048706250088
A,20260702,10.0,16,14,8,130.20833333333334,0.25,1,0.9291391072329133,0.0546875,1.4172664044075418,0.4453125,1.4172664044075418,0.4453125
A,20260702,10.0,16,14,9,130.20833333333334,0.25,1,0.3486974532715975,0.21875,0.8486974532715975,0.28125,0.8486974532715975,0.28125
A,20260702,10.0,16,14,10,130.20833333333334,0.25,1,1.4415999956108931,0.0478515625,0.04616791369806353,0.4521484375,0.04616791369806353,0.4521484375
A,20260702,10.0,16,14,11,130.20833333333334,0.25,1,3.0000000000000075,0.125,2.499999999999998,0.1979002396006173,2.499999999999998,0.1979002396006173
A,20260702,10.0,16,14,12,130.20833333333334,0.25,1,0.5151743607711978,0.5791015625,0.015174360771197801,1.0791015625,0.015174360771197801,1.0791015625
A,20260702,10.0,16,14,13,130.20833333333334,0.25,1,0.6679423060850239,0.5634765625,1.167942306085024,0.2924569455454691,1.167942306085024,0.2924569455454691
A,20260702,10.0,16,14,14,130.20833333333334,0.25,1,0.42366736731491966,0.25390625,0.07633263268508013,0.3734967867325558,0.07633263268508013,0.3734967867325558
A,20260702,10.0,16,14,15,130.20833333333334,0.25,1,0.7081855912692844,0.759765625,1.2081855912692845,0.4567466946731047,1.2081855912692845,0.4567466946731047
A,20260702,10.0,16,15,0,130.20833333333334,0.25,1,2.2932992174464752,0.05078125,1.7932992174464781,0.13551722892224305,1.7932992174464781,0.13551722892224305
A,20260702,10.0,16,15,1,130.20833333333334,0.25,1,1.3091200051130796,0.197265625,0.8091200051130696,0.024743759130458898,0.8091200051130696,0.024743759130458898
A,20260702,10.0,16,15,2,130.20833333333334,0.25,1,0.45066238271829206,0.3408203125,0.13465558427814983,0.2680008659957629,0.13465558427814983,0.2680008659957629
A,20260702,10.0,16,15,3,130.20833333333334,0.25,1,0.5850624074810185,0.6240234375,0.217323398705588,1.1240234375,0.217323398705588,1.1240234375
A,20260702,10.0,16,15,4,130.20833333333334,0.25,1,0.5151743607711978,0.6650390625,0.09603687072196719,0.3349609375,0.09603687072196719,0.3349609375
A,20260702,10.0,16,15,5,130.20833333333334,0.25,1,1.3540479883668082,0.3798828125,0.05108707612791364,1.1201171875,0.05108707612791364,1.1201171875
A,20260702,10.0,16,15,6,130.20833333333334,0.25,1,0.6679423060850239,0.361328125,1.167942306085024,0.1818842279827475,1.167942306085024,0.1818842279827475
A,20260702,10.0,16,15,7,130.20833333333334,0.25,1,1.1342079455498604,0.298828125,1.6342079455498604,0.4200203048167408,1.6342079455498604,0.4200203048167408
A,20260702,10.0,16,15,8,130.20833333333334,0.25,1,3.0000000000000075,0.0537109375,3.500000000000005,0.03653593690776269,3.500000000000005,0.03653593690776269
A,20260702,10.0,16,15,9,130.20833333333334,0.25,1,1.3486974532715974,0.1591796875,1.8486974532715974,0.3408203125,1.8486974532715974,0.3408203125
A,20260702,10.0,16,15,10,130.20833333333334,0.25,1,0.4128000273340149,0.220703125,0.9128000273340118,0.220703125,0.9128000273340118,0.220703125
A,20260702,10.0,16,15,11,130.20833333333334,0.25,1,3.4178044451400633,0.9853515625,2.917804445140064,0.9790324386606564,2.917804445140064,0.9790324386606564
A,20260702,10.0,16,15,12,130.20833333333334,0.25,1,0.5093760379822923,0.28515625,1.0093760379822925,0.3496570157015775,1.0093760379822925,0.3496570157015775
A,20260702,10.0,16,15,13,130.20833333333334,0.25,1,1.4236673673149196,1.279296875,1.9236673673149198,0.779296875,1.9236673673149198,0.779296875
A,20260702,10.0,16,15,14,130.20833333333334,0.25,1,0.1808000635937787,0.56640625,0.6808000635937786,0.06640625,0.6808000635937786,0.06640625
A,20260702,10.0,16,15,15,130.20833333333334,0.25,1,0.4575103705283254,0.265625,0.9575103705283253,0.265625,0.9575103705283253,0.265625
A,20260702,10.0,16,16,0,130.20833333333334,0.25,1,7.293299217446477,0.7431640625,7.722512808771204,0.6291083847325876,7.722512808771204,0.6291083847325876
A,20260702,10.0,16,16,1,130.20833333333334,0.25,1,4.3091200051130745,0.3232421875,2.825175344942218,0.23555298945991865,2.825175344942218,0.23555298945991865
A,20260702,10.0,16,16,2,130.20833333333334,0.25,1,1.450662382718299,0.357421875,0.950662382718289,0.2925012661114508,0.950662382718289,0.2925012661114508
A,20260702,10.0,16,16,3,130.20833333333334,0.25,1,1.4575103705283254,0.591796875,0.9575103705283253,1.091796875,0.9575103705283253,1.091796875
A,20260702,10.0,16,16,4,130.20833333333334,0.25,1,3.354047988366809,1.6337890625,3.909182540672781,1.625498545169307,3.909182540672781,1.625498545169307
A,20260702,10.0,16,16,5,130.20833333333334,0.25,1,0.5850624074810185,0.2041015625,0.2940075141255676,0.2041015625,0.2940075141255676,0.2041015625
A,20260702,10.0,16,16,6,130.20833333333334,0.25,1,2.441599995610887,0.84375,1.94159999561089,0.7719411528022384,1.94159999561089,0.7719411528022384
A,20260702,10.0,16,16,7,130.20833333333334,0.25,1,1.1342079455498604,0.3046875,1.6342079455498604,0.41120723846620244,1.6342079455498604,0.41120723846620244
A,20260702,10.0,16,16,8,130.20833333333334,0.25,1,0.4128000273340149,0.65234375,0.022026808980264434,1.15234375,0.022026808980264434,1.15234375
A,20260702,10.0,16,16,9,130.20833333333334,0.25,1,0.4848256392288022,0.66015625,0.015174360771197801,1.16015625,0.015174360771197801,1.16015625
A,20260702,10.0,16,16,10,130.20833333333334,0.25,1,3.4178044451400633,0.90625,3.354741443557067,1.0695492100514525,3.354741443557067,1.0695492100514525
A,20260702,10.0,16,16,11,130.20833333333334,0.25,1,12.000000000000005,0.091796875,12.001091534203699,0.10970943614697637,12.001091534203699,0.10970943614697637
A,20260702,10.0,16,16,12,130.20833333333334,0.25,1,0.9291391072329133,0.189453125,1.23997656912627,0.689453125,1.23997656912627,0.689453125
A,20260702,10.0,16,16,13,130.20833333333334,0.25,1,0.6679423060850239,0.4091796875,1.167942306085024,0.23521806797267786,1.167942306085024,0.23521806797267786
A,20260702,10.0,16,16,14,130.20833333333334,0.25,1,1.0737022936809806,0.619140625,1.5737022936809808,0.6539970707467271,1.5737022936809808,0.6539970707467271
A,20260702,10.0,16,16,15,130.20833333333334,0.25,1,1.1808000635937788,0.29296875,0.8332875327317737,0.2902869759386504,0.8332875327317737,0.2902869759386504
A,20260702,10.0,16,17,0,130.20833333333334,0.25,1,4.3091200051130745,0.1669921875,2.9406233281232446,0.01238843671013079,2.9406233281232446,0.01238843671013079
A,20260702,10.0,16,17,1,130.20833333333334,0.25,1,5.293299217446483,0.4091796875,4.361769662710145,0.5601708622718373,4.361769662710145,0.5601708622718373
A,20260702,10.0,16,17,2,130.20833333333334,0.25,1,2.450662382718293,0.0615234375,1.9506623827182958,0.15743532901179158,1.9506623827182958,0.15743532901179158
A,20260702,10.0,16,17,3,130.20833333333334,0.25,1,1.5850624074810253,0.59375,1.0850624074810153,1.09375,1.0850624074810153,1.09375
A,20260702,10.0,16,17,4,130.20833333333334,0.25,1,11.354047988366807,0.3369140625,11.339717773463004,0.3369140625,11.339717773463004,0.3369140625
A,20260702,10.0,16,17,5,130.20833333333334,0.25,1,0.4128000273340149,0.634765625,4.912800027334013,1.456357106880633,4.912800027334013,1.456357106880633
A,20260702,10.0,16,17,6,130.20833333333334,0.25,1,0.5151743607711978,0.330078125,0.29787822819553605,0.330078125,0.29787822819553605,0.330078125
A,20260702,10.0,16,17,7,130.20833333333334,0.25,1,1.4575103705283254,0.59765625,1.169598159539433,1.09765625,1.169598159539433,1.09765625
A,20260702,10.0,16,17,8,130.20833333333334,0.25,1,0.9291391072329133,0.1396484375,1.4291391072329134,0.6396484375,1.4291391072329134,0.6396484375
A,20260702,10.0,16,17,9,130.20833333333334,0.25,1,1.4236673673149196,0.34765625,1.9236673673149198,0.6084242989887674,1.9236673673149198,0.6084242989887674
A,20260702,10.0,16,17,10,130.20833333333334,0.25,1,1.3486974532715974,0.693359375,1.8486974532715974,0.37480799138839593,1.8486974532715974,0.37480799138839593
A,20260702,10.0,16,17,11,130.20833333333334,0.25,1,2.1808000635937854,0.35546875,1.6808000635937757,0.6091982515528365,1.6808000635937757,0.6091982515528365
A,20260702,10.0,16,17,12,130.20833333333334,0.25,1,1.667942306085024,0.568359375,1.3460611730223704,0.24009175915951975,1.3460611730223704,0.24009175915951975
A,20260702,10.0,16,17,13,130.20833333333334,0.25,1,4.417804445140064,0.908203125,4.851552190485435,0.408203125,4.851552190485435,0.408203125
A,20260702,10.0,16,17,14,130.20833333333334,0.25,1,2.1342079455498606,0.87109375,2.63420794554986,0.37109375,2.63420794554986,0.37109375
A,20260702,10.0,16,17,15,130.20833333333334,0.25,1,3.441599995610894,1.3173828125,0.12396168416410802,0.8173828125,0.12396168416410802,0.8173828125
A,20260702,10.0,16,18,0,130.20833333333334,0.25,1,4.293299217446476,0.224609375,3.793299217446479,0.275390625,3.793299217446479,0.275390625
