profile,seed,sample_index,snr_db,l_value,source_alpha,delay_alpha,angle_alpha,estimator_mode,grid_channel_nmse_db,trained_refinement_channel_nmse_db,trained_refinement_gain_vs_grid_db,grid_physical_delay_rmse_ns,trained_refinement_physical_delay_rmse_ns,physical_delay_rmse_reduction_vs_grid_ns,grid_projected_broadside_angle_rmse_deg,trained_refinement_projected_broadside_angle_rmse_deg,projected_angle_rmse_reduction_vs_grid_deg,matched_physical_paths,support_recall,topk_energy_efficiency
A,20260626.0,10.0,0.0,4.0,0.6419195571509573,1.1543117422582825,0.06017386551370457,source-trained-feature-controller,-7.508359188281464,-9.950214049165599,2.441854860884135,139.41839688930034,119.91336175019298,19.505035139107363,29.34559364520911,29.501849097398566,-0.15625545218945547,4.0,0.75,0.9935186957561349
A,20260626.0,11.0,0.0,4.0,0.6419195571509573,1.1377597717157426,0.32621792220627777,source-trained-feature-controller,-8.15288674490091,-15.845925200501163,7.693038455600254,118.37657498839731,87.69533404488801,30.681240943509295,15.53991135382976,16.977203385263948,-1.437292031434188,4.0,0.75,0.9823671078312648
A,20260626.0,12.0,0.0,4.0,0.6419195571509573,1.1102329036476664,0.5171763403705677,source-trained-feature-controller,-8.399847411763103,-19.352892503796355,10.953045092033252,57.411629567463706,19.91269399774741,37.498935569716295,28.403022933994368,27.167465336637974,1.2355575973563937,4.0,0.75,0.9842856064205205
A,20260626.0,13.0,0.0,4.0,0.6419195571509573,1.0943353873058097,0.026311288328502887,source-trained-feature-controller,-8.94985778635975,-12.879439714382922,3.929581928023172,100.10482505777858,102.21769902815248,-2.1128739703738972,26.627805635805757,26.627805635805757,0.0,4.0,1.0,1.0
A,20260626.0,14.0,0.0,4.0,0.6419195571509573,1.1351515816951159,0.0918510997315292,source-trained-feature-controller,-8.780286530010237,-12.453755812359567,3.6734692823493305,100.10482505777858,103.28717394976952,-3.182348891990941,26.990455359145415,26.67214759844587,0.31830776069954325,4.0,1.0,1.0
A,20260626.0,15.0,0.0,4.0,0.6419195571509573,1.1255139828791745,0.14698957735114315,source-trained-feature-controller,-7.230225072602644,-11.124757651167599,3.894532578564955,133.3330526566277,105.26354872474174,28.06950393188596,14.989120821411975,14.805567106898895,0.18355371451307967,4.0,1.0,1.0000000000000002
A,20260626.0,16.0,0.0,4.0,0.6419195571509573,1.1196053497549847,0.04268517523503581,source-trained-feature-controller,-9.018733318863498,-15.908127691664228,6.88939437280073,176.48256939258638,172.0239852583152,4.458584134271177,25.94916997283128,25.947087205790545,0.0020827670407363996,4.0,0.75,0.9791949186018883
A,20260626.0,17.0,0.0,4.0,0.6419195571509573,1.12338036987295,0.666933025952735,source-trained-feature-controller,-6.536027544623055,-14.682079707970924,8.14605216334787,66.25017653523346,15.034768945441028,51.215407589792434,46.01193968672385,40.459559850210795,5.552379836513055,4.0,0.75,0.9924576442465153
A,20260626.0,18.0,0.0,4.0,0.6419195571509573,0.7102583092125024,1.0979766911552866,source-trained-feature-controller,-7.809665208370968,-11.58068791695149,3.7710227085805217,55.509624191285745,35.98743300314862,19.52219118813713,25.178583695564015,19.720933693262367,5.457650002301648,4.0,1.0,1.0
A,20260626.0,19.0,0.0,4.0,0.6419195571509573,1.048554149201458,0.8938300090596666,source-trained-feature-controller,-6.2353998099575065,-15.65088196915564,9.415482159198133,59.15706670988463,10.790613237666706,48.36645347221793,18.528931963275237,19.16118465416156,-0.6322526908863217,4.0,1.0,1.0
A,20260626.0,20.0,0.0,4.0,0.6419195571509573,0.7328786442815743,1.077590503615108,source-trained-feature-controller,-5.598811513134054,-10.892662082256471,5.293850569122418,103.12410957975978,87.09847524606955,16.02563433369022,26.494321408853967,21.306712319546445,5.1876090893075215,4.0,0.75,0.9996475788812674
