user_index,sample_index,snr_db,l_value,grid_channel_nmse_db,source_alpha_channel_nmse_db,source_alpha_gain_vs_grid_db,bounded_refine_channel_nmse_db,bounded_gain_vs_grid_db,oracle_alpha_channel_nmse_db,oracle_alpha_gain_vs_grid_db,source_alpha_gap_vs_oracle_db,oracle_alpha,support_recall,dominant_energy_recall,delay_bin_rmse,tx_bin_rmse,noise_variance,rx_x_m,rx_y_m,rx_z_m
2495.0,0.0,0.0,4.0,-1.3833139226615951,-3.9336398261440575,2.550325903482462,-4.375680417270804,2.9923664946092083,-4.375680417270804,2.9923664946092083,0.4420405911267462,1.0,1.0,0.28863862541682517,0.0,0.0,1.0000000000000002,270.822998046875,299.77099609375,2.0
9983.0,1.0,0.0,4.0,-1.867677685693117,-2.3405420326128796,0.47286434691976265,-2.3037677316427048,0.4360900459495878,-2.3451218111486374,0.4774441254555204,0.00457977853575775,0.8,0.75,0.3569418725209127,0.0,1.224744871391589,1.0,248.0229949951172,308.1709899902344,2.0
12479.0,2.0,0.0,4.0,-2.4250383514967333,-3.1583570753982575,0.7333187239015242,-3.164469923490616,0.7394315719938827,-3.196972903586182,0.7719345520894487,0.03861582818792453,0.8,1.0,0.4317117726272255,0.0,0.0,1.0,276.62298583984375,310.77099609375,2.0
24958.0,3.0,0.0,4.0,-1.3506881957939176,-1.5510053250331055,0.20031712923918787,-1.5071514867682387,0.1564632909743211,-1.5505083323223823,0.19982013652846464,-0.0004969927107232319,0.6,0.75,0.2715538661276961,2.5,0.5,1.0000000000000004,274.62298583984375,324.5710144042969,2.0
27454.0,4.0,0.0,4.0,-3.3941384630503055,-6.896198169121729,3.5020597060714236,-7.721306029437014,4.327167566386708,-7.721306029437014,4.327167566386708,0.8251078603152848,1.0,1.0,0.5468624718942902,0.0,0.0,1.0,267.02301025390625,327.3710021972656,2.0
33694.0,5.0,0.0,4.0,-2.0207233522372006,-4.997962664691294,2.9772393124540937,-5.90995491833756,3.889231566100359,-5.90995491833756,3.889231566100359,0.9119922536462655,1.0,0.75,0.38178159421051283,0.5,1.0,1.0000000000000004,248.0229949951172,334.3710021972656,2.0
34942.0,6.0,0.0,4.0,-1.2062123164739382,-1.6660093045598956,0.45979698808595737,-1.7534866741901536,0.5472743577162154,-1.7534866741901536,0.5472743577162154,0.08747736963025798,1.0,1.0,0.252622439546971,0.0,0.0,1.0,244.22300720214844,335.77099609375,2.0
37438.0,7.0,0.0,4.0,-1.3738188960291726,-2.704837972815385,1.3310190767862125,-2.8044015629229597,1.430582666893787,-2.8458336239493622,1.4720147279201896,0.14099565113397716,0.8,0.75,0.27278307769341203,0.0,1.118033988749895,1.0,272.822998046875,338.3710021972656,2.0
39934.0,8.0,0.0,4.0,-1.03987696951894,-2.0296482038233927,0.9897712343044527,-2.2214337442513896,1.1815567747324496,-2.2214337442513896,1.1815567747324496,0.1917855404279969,1.0,0.5,0.219309140236827,1.0,1.5,0.9999999999999996,265.2229919433594,341.1709899902344,2.0
41182.0,9.0,0.0,4.0,-2.2965614657931557,-6.680310103812879,4.383748638019723,-7.404860759612646,5.10829929381949,-7.431548098441214,5.134986632648058,0.751237994628335,0.8,1.0,0.41406314034604874,0.0,0.0,1.0,261.4230041503906,342.5710144042969,2.0
