profile,seed,snr_db,l_value,n_samples,mean_channel_nmse_db,mean_support_recall,mean_dominant_energy_recall,mean_topk_energy_efficiency,mean_clean_topk_energy_fraction,mean_effective_support_95,mean_effective_support_99,mean_delay_support_recall,mean_angle_support_recall,mean_delay_bin_rmse,mean_angle_bin_rmse,mean_physical_delay_rmse_ns,mean_projected_broadside_angle_rmse_deg,mean_matched_physical_paths,mean_clean_grid_physical_delay_rmse_ns,mean_clean_grid_projected_broadside_angle_rmse_deg,mean_physical_delay_rmse_gap_vs_clean_grid_ns,mean_projected_angle_rmse_gap_vs_clean_grid_deg
C,20260627.0,0.0,16.0,50.0,-11.043495222853826,0.865,0.9291913703156665,0.9939115249228477,0.9349000660342597,20.4,73.76,0.91125,0.88875,3.4262768087088413,0.8057923169984719,279.3019341445637,49.86672696485613,16.0,123.48635304419201,53.503675375852794,155.8155811003717,-3.6369484109966668
C,20260627.0,10.0,4.0,50.0,-6.48476858910022,0.99,0.7607577448561696,0.9998589863685183,0.7608673221955123,20.4,73.76,0.995,0.99,0.01,0.0423606797749979,23.85061265071309,10.95788405001553,4.0,24.266285209300662,11.041850680966098,-0.4156725585875733,-0.08396663095056794
C,20260627.0,10.0,8.0,50.0,-8.955171639681252,0.96,0.865235531817503,0.9995196972810574,0.8656471898685291,20.4,73.76,0.9725,0.965,0.08071067811865476,0.1742300577298344,33.69969474747417,8.362436082569987,8.0,35.02757824028495,8.236349171249168,-1.3278834928107852,0.12608691132081992
C,20260627.0,10.0,16.0,50.0,-12.047693891893827,0.96,0.9345899431105218,0.999669925737772,0.9349000660342597,20.4,73.76,0.9725,0.96,0.1771172613980616,0.27692549651036114,122.60904059051286,52.251273134512374,16.0,123.48635304419201,53.503675375852794,-0.8773124536791473,-1.2524022413404097
C,20260627.0,20.0,4.0,50.0,-6.490750556585243,1.0,0.7608673221955123,1.0,0.7608673221955123,20.4,73.76,1.0,1.0,0.0,0.0,24.266285209300662,11.041850680966098,4.0,24.266285209300662,11.041850680966098,0.0,0.0
C,20260627.0,20.0,8.0,50.0,-8.981972068627531,0.9925,0.8656211956692194,0.9999697759916403,0.8656471898685291,20.4,73.76,0.995,0.9925,0.01414213562373095,0.04448764167960489,35.04742433789448,8.192915374983373,8.0,35.02757824028495,8.236349171249168,0.019846097609524663,-0.043433796265794716
C,20260627.0,20.0,16.0,50.0,-12.124294230341688,0.98125,0.934853768636765,0.9999508863816385,0.9349000660342597,20.4,73.76,0.98625,0.9825,0.0835337115112852,0.131104905727807,123.71976407389216,53.33940107164205,16.0,123.48635304419201,53.503675375852794,0.23341102970014788,-0.16427430421074832
C,20260627.0,30.0,4.0,50.0,-6.491186312993872,1.0,0.7608673221955123,1.0,0.7608673221955123,20.4,73.76,1.0,1.0,0.0,0.0,24.266285209300662,11.041850680966098,4.0,24.266285209300662,11.041850680966098,0.0,0.0
C,20260627.0,30.0,8.0,50.0,-8.984204820588511,1.0,0.865647189868529,1.0,0.8656471898685291,20.4,73.76,1.0,1.0,0.0,0.0,35.02757824028495,8.236349171249168,8.0,35.02757824028495,8.236349171249168,0.0,0.0
C,20260627.0,30.0,16.0,50.0,-12.133488132276764,0.995,0.9348964943498528,0.999996218618392,0.9349000660342597,20.4,73.76,0.9975,0.995,0.02280238966157534,0.04549885641328031,123.80535137044028,53.67827813544181,16.0,123.48635304419201,53.503675375852794,0.3189983262482599,0.17460275958902613
C,20260628.0,0.0,4.0,50.0,-6.242895436676364,0.955,0.7426988922328759,0.9983133071041692,0.7436766059298273,21.72,80.24,0.97,0.955,0.06732050807568876,0.20937478448453398,23.735854884869255,10.833704982246095,4.0,23.496067704757287,10.819364958239985,0.23978718011196867,0.014340024006109875
C,20260628.0,0.0,8.0,50.0,-8.510222583141745,0.9175,0.8500672274610885,0.9966306058303915,0.8529729111136781,21.72,80.24,0.94,0.925,0.22114944592917823,0.3519009144647083,41.13518819148217,8.972378603726025,8.0,39.412086416341076,8.756959638119064,1.7231017751410962,0.2154189656069619
C,20260628.0,0.0,16.0,50.0,-10.77035154899079,0.88125,0.9221554115857644,0.9941512700014664,0.9276159053284627,21.72,80.24,0.91,0.9075,1.997393104635688,0.6283904527737618,208.25086321401943,53.93696113990129,16.0,135.9465165510104,54.33341877975935,72.30434666300906,-0.39645763985805615
C,20260628.0,10.0,4.0,50.0,-6.278897208890762,0.965,0.7434288684079733,0.9996131414733598,0.7436766059298273,21.72,80.24,0.98,0.965,0.04,0.1735169201082649,22.934532389802612,10.529029627254113,4.0,23.496067704757287,10.819364958239985,-0.5615353149546738,-0.29033533098587067
C,20260628.0,10.0,8.0,50.0,-8.737950889297176,0.9675,0.8527086514202974,0.9996913716158775,0.8529729111136781,21.72,80.24,0.9825,0.9675,0.07277916867529369,0.1941289719692248,39.594621511955786,8.78632038688092,8.0,39.412086416341076,8.756959638119064,0.18253509561470757,0.029360748761857715
C,20260628.0,10.0,16.0,50.0,-11.7417186637541,0.96625,0.9272549616578156,0.9996134511597292,0.9276159053284627,21.72,80.24,0.97375,0.97,0.16728399973829622,0.244713255647871,136.1283008490965,54.011370285348086,16.0,135.9465165510104,54.33341877975935,0.18178429808610302,-0.32204849441125355
C,20260628.0,20.0,4.0,50.0,-6.2853696785696425,0.99,0.7436598817052478,0.9999807073218926,0.7436766059298273,21.72,80.24,0.995,0.99,0.01414213562373095,0.03,23.907308761509025,10.937816900947166,4.0,23.496067704757287,10.819364958239985,0.4112410567517408,0.11845194270717968
C,20260628.0,20.0,8.0,50.0,-8.758138949259187,0.99,0.8529385177436372,0.9999584844537038,0.8529729111136781,21.72,80.24,0.995,0.99,0.01414213562373095,0.07185815445805621,39.33299432037259,8.608566427693205,8.0,39.412086416341076,8.756959638119064,-0.07909209596848,-0.14839321042585873
C,20260628.0,20.0,16.0,50.0,-11.81646158516704,0.98875,0.9275758035201886,0.9999577806490575,0.9276159053284627,21.72,80.24,0.99,0.98875,0.05944195999091938,0.1123167716550679,135.6960915177452,54.3105233499736,16.0,135.9465165510104,54.33341877975935,-0.2504250332651657,-0.022895429785747864
C,20260628.0,30.0,4.0,50.0,-6.286271803740983,1.0,0.7436766059298273,1.0,0.7436766059298273,21.72,80.24,1.0,1.0,0.0,0.0,23.496067704757287,10.819364958239985,4.0,23.496067704757287,10.819364958239985,0.0,0.0
C,20260628.0,30.0,8.0,50.0,-8.760456686176191,0.99,0.8529672749043593,0.9999930873233893,0.8529729111136781,21.72,80.24,0.995,0.99,0.029318516525781366,0.07055317265894971,38.841472873926534,8.662252498744927,8.0,39.412086416341076,8.756959638119064,-0.5706135424145468,-0.09470713937413647
C,20260628.0,30.0,16.0,50.0,-11.825295941556346,0.99375,0.9276122093128396,0.9999961446967862,0.9276159053284627,21.72,80.24,0.99375,0.99375,0.03573132184970986,0.046905599463006896,135.378544026686,54.43589185677488,16.0,135.9465165510104,54.33341877975935,-0.5679725243243939,0.10247307701553666
C,20260629.0,0.0,4.0,50.0,-6.5291103623217746,0.94,0.7582027022312107,0.9983255128569083,0.7595458746835861,20.76,75.84,0.96,0.94,0.08,0.3085421856552859,24.4588614888886,9.772761219065094,4.0,25.590147191908546,10.016973943188164,-1.1312857030199468,-0.24421272412306994
C,20260629.0,0.0,8.0,50.0,-8.95547934687758,0.9375,0.8645156142388253,0.9973783855307599,0.8667420309038489,20.76,75.84,0.9425,0.9425,0.21484071308750097,0.3777548685297197,37.73346631426553,8.797773563971408,8.0,35.430824774256806,8.011307223502422,2.3026415400087235,0.7864663404689841
C,20260629.0,0.0,16.0,50.0,-11.027895878619272,0.84625,0.9275115750593694,0.9925240806182962,0.9345143492885244,20.76,75.84,0.8875,0.87625,3.881495402270101,0.9066209904349857,310.62020980867317,51.59143346790036,16.0,133.24528394773526,52.765777287157455,177.3749258609379,-1.174343819257087
C,20260629.0,10.0,4.0,50.0,-6.5932033275225645,0.99,0.7594542005240065,0.9998825865901787,0.7595458746835861,20.76,75.84,0.99,0.99,0.02,0.07864763012391603,24.948225867449942,9.767984099905831,4.0,25.590147191908546,10.016973943188164,-0.6419213244586046,-0.24898984328233312
C,20260629.0,10.0,8.0,50.0,-9.160307326998506,0.9675,0.866410724919695,0.9996153315591304,0.8667420309038489,20.76,75.84,0.9725,0.9675,0.12682835214817031,0.18969032926235435,36.72468661336741,7.964799578935276,8.0,35.430824774256806,8.011307223502422,1.293861839110612,-0.046507644567146365
C,20260629.0,10.0,16.0,50.0,-12.233689867186404,0.9625,0.9340968323989212,0.9995527788295265,0.9345143492885244,20.76,75.84,0.9675,0.965,0.1886478338704804,0.30272467558816357,134.68847027387764,52.632227492255225,16.0,133.24528394773526,52.765777287157455,1.4431863261423705,-0.13354979490222418
C,20260629.0,20.0,4.0,50.0,-6.5986213557625675,1.0,0.7595458746835861,1.0,0.7595458746835861,20.76,75.84,1.0,1.0,0.0,0.0,25.590147191908546,10.016973943188164,4.0,25.590147191908546,10.016973943188164,0.0,0.0
C,20260629.0,20.0,8.0,50.0,-9.183758116314037,0.99,0.8667166684996175,0.9999701317150931,0.8667420309038489,20.76,75.84,0.9925,0.99,0.026389584337646838,0.05078116022520108,34.90795352975367,7.828941716125291,8.0,35.430824774256806,8.011307223502422,-0.5228712445031377,-0.18236550737713134
C,20260629.0,20.0,16.0,50.0,-12.319371908591938,0.99125,0.9344672965497383,0.9999499949929879,0.9345143492885244,20.76,75.84,0.99125,0.99125,0.05512289773726411,0.07269336769028381,132.64330447880607,53.14179348643886,16.0,133.24528394773526,52.765777287157455,-0.6019794689291811,0.3760161992814025
C,20260629.0,30.0,4.0,50.0,-6.599007522356267,1.0,0.7595458746835861,1.0,0.7595458746835861,20.76,75.84,1.0,1.0,0.0,0.0,25.590147191908546,10.016973943188164,4.0,25.590147191908546,10.016973943188164,0.0,0.0
C,20260629.0,30.0,8.0,50.0,-9.186193862593985,1.0,0.8667420309038489,1.0,0.8667420309038489,20.76,75.84,1.0,1.0,0.0,0.0,35.430824774256806,8.011307223502422,8.0,35.430824774256806,8.011307223502422,0.0,0.0
C,20260629.0,30.0,16.0,50.0,-12.330676131903667,0.9975,0.9345135003966385,0.9999990675776921,0.9345143492885244,20.76,75.84,0.9975,0.9975,0.01,0.017071067811865473,133.18926205937134,52.99266999889238,16.0,133.24528394773526,52.765777287157455,-0.056021888363904114,0.22689271173493353
C,20260630.0,0.0,4.0,50.0,-6.729778318352642,0.955,0.7701692610573585,0.9991365345162342,0.7708767264283652,19.62,73.08,0.98,0.955,0.05414213562373095,0.20350536285661414,23.880345429666228,9.429042921886287,4.0,22.838038309535246,9.014413048955088,1.042307120130981,0.4146298729312006
C,20260630.0,0.0,8.0,50.0,-9.109267915397481,0.93,0.8705169946720859,0.997464023088451,0.8726669047060643,19.62,73.08,0.955,0.9325,0.1702081528017131,0.3441073022257444,33.388219293483616,8.135556265808326,8.0,31.067796916468197,8.10092563113273,2.32042237701542,0.034630634675594935
C,20260630.0,0.0,16.0,50.0,-11.240803998400953,0.86875,0.9317593620772133,0.9939526117909436,0.9374652062796882,19.62,73.08,0.8975,0.89375,3.6917654327080878,0.8373840633039532,292.0585876513219,50.63629093350647,16.0,125.95637907860335,52.972072161987015,166.10220857271855,-2.3357812284805415
C,20260630.0,10.0,4.0,50.0,-6.7916150172220195,0.975,0.7707167006722725,0.9997930365160318,0.7708767264283652,19.62,73.08,0.98,0.975,0.04,0.1305502584421288,23.07651917151738,9.082527885008483,4.0,22.838038309535246,9.014413048955088,0.23848086198213295,0.0681148360533949
C,20260630.0,10.0,8.0,50.0,-9.33149993304765,0.98,0.8725028655458905,0.9998128718689463,0.8726669047060643,19.62,73.08,0.99,0.98,0.03995352392457285,0.10352740713516717,32.189603773868484,8.20936865200539,8.0,31.067796916468197,8.10092563113273,1.1218068574002857,0.10844302087265917
C,20260630.0,10.0,16.0,50.0,-12.39199182861471,0.9625,0.9371479128858837,0.9996625268862903,0.9374652062796882,19.62,73.08,0.9675,0.96375,0.16937093215649912,0.2914387219129837,126.83001318123516,53.304899358782734,16.0,125.95637907860335,52.972072161987015,0.8736341026318039,0.3328271967957178
C,20260630.0,20.0,4.0,50.0,-6.7987165096576625,0.985,0.7708388791004236,0.9999470509173161,0.7708767264283652,19.62,73.08,0.995,0.985,0.01414213562373095,0.07738768882709854,22.40805940519242,8.725528972217813,4.0,22.838038309535246,9.014413048955088,-0.4299789043428264,-0.28888407673727395
C,20260630.0,20.0,8.0,50.0,-9.350591354230497,0.9875,0.8726388698599762,0.9999679211676746,0.8726669047060643,19.62,73.08,0.99,0.9875,0.031213203435596425,0.08122417494872465,31.569921242961744,7.793488829047011,8.0,31.067796916468197,8.10092563113273,0.5021243264935498,-0.3074368020857191
C,20260630.0,20.0,16.0,50.0,-12.476281840019269,0.9825,0.9374264943256354,0.999958998041246,0.9374652062796882,19.62,73.08,0.9875,0.9825,0.0836067467586918,0.15456174933977004,125.9268394550416,53.66463168037078,16.0,125.95637907860335,52.972072161987015,-0.029539623561741734,0.6925595183837677
C,20260630.0,30.0,4.0,50.0,-6.799768170574976,1.0,0.7708767264283652,1.0,0.7708767264283652,19.62,73.08,1.0,1.0,0.0,0.0,22.838038309535246,9.014413048955088,4.0,22.838038309535246,9.014413048955088,0.0,0.0
C,20260630.0,30.0,8.0,50.0,-9.352966761388881,0.9975,0.8726635924581458,0.9999965660565764,0.8726669047060643,19.62,73.08,0.9975,0.9975,0.007071067811865475,0.022360679774997897,31.213485363824567,8.008259504405554,8.0,31.067796916468197,8.10092563113273,0.1456884473563671,-0.0926661267271759
C,20260630.0,30.0,16.0,50.0,-12.485307221506803,0.995,0.9374623548924322,0.9999970358529652,0.9374652062796882,19.62,73.08,0.9975,0.995,0.017071067811865473,0.03995352392457285,125.876543891412,53.02937099377603,16.0,125.95637907860335,52.972072161987015,-0.07983518719133371,0.05729883178901119
D,20260626.0,0.0,4.0,50.0,-15.104242687745817,0.82,0.970614658554753,0.9979797871186012,0.9725806262680093,1.92,12.42,0.865,0.86,1.770280365974742,0.6096780249146991,203.10415188480766,11.090104178371691,4.0,130.8269429292698,9.157489882892133,72.27720895553787,1.9326142954795598
D,20260626.0,0.0,8.0,50.0,-14.800934915000855,0.645,0.9778291861445649,0.9933940939771267,0.9843357316922661,1.92,12.42,0.69,0.7025,15.136585676161642,2.176250075376528,948.0142710762572,36.93580323838048,8.0,329.4966661111778,34.04148570427774,618.5176049650795,2.8943175341027376
D,20260626.0,0.0,16.0,50.0,-13.161061853301531,0.45625,0.9820872619704332,0.98930556064968,0.9927020270806723,1.92,12.42,0.4975,0.62875,23.214930815365182,2.6945068843725126,764.7786178651305,51.981843340253405,13.0,347.8269627441436,54.47011729767979,416.95165512098697,-2.48827395742637
D,20260626.0,10.0,4.0,50.0,-15.825833088213464,0.95,0.9724490836908931,0.9998651879681583,0.9725806262680093,1.92,12.42,0.975,0.955,0.14,0.15650281539872885,126.64140752239453,9.23295309693221,4.0,130.8269429292698,9.157489882892133,-4.1855354068752515,0.07546321404007748
D,20260626.0,10.0,8.0,50.0,-18.173090890923017,0.9325,0.9841029233204529,0.9997628003508647,0.9843357316922661,1.92,12.42,0.9425,0.9475,0.33430779664717086,0.32095607694255884,328.8834904069752,34.5460164139598,8.0,329.4966661111778,34.04148570427774,-0.6131757042025362,0.5045307096820536
D,20260626.0,10.0,16.0,50.0,-20.82442466368471,0.90125,0.9922195239568715,0.9995142169779725,0.9927020270806723,1.92,12.42,0.9275,0.9125,2.1640483148140266,0.8178845039823653,341.43878804066276,53.6478056607858,13.0,347.8269627441436,54.47011729767979,-6.3881747034808845,-0.8223116368939796
D,20260626.0,20.0,4.0,50.0,-15.878580644307583,0.975,0.9725698999475408,0.9999890086233353,0.9725806262680093,1.92,12.42,0.985,0.98,0.0482842712474619,0.06059964873437686,131.75059558621035,9.333205688692205,4.0,130.8269429292698,9.157489882892133,0.9236526569405646,0.17571580580007187
D,20260626.0,20.0,8.0,50.0,-18.34481054411846,0.9825,0.98432452920497,0.9999886258453929,0.9843357316922661,1.92,12.42,0.99,0.985,0.09570261566850617,0.09346065214951231,331.5900090236414,33.712943921748476,8.0,329.4966661111778,34.04148570427774,2.093342912463647,-0.32854178252926913
D,20260626.0,20.0,16.0,50.0,-21.617085128461625,0.97,0.9926684076403908,0.9999660853165578,0.9927020270806723,1.92,12.42,0.97375,0.97125,0.4421270277060026,0.33868353450407257,340.0525622815651,54.400896179062826,13.0,347.8269627441436,54.47011729767979,-7.774400462578513,-0.069221118616951
D,20260626.0,30.0,4.0,50.0,-15.883387280124277,1.0,0.9725806262680093,1.0,0.9725806262680093,1.92,12.42,1.0,1.0,0.0,0.0,130.8269429292698,9.157489882892133,4.0,130.8269429292698,9.157489882892133,0.0,0.0
D,20260626.0,30.0,8.0,50.0,-18.3595075307877,0.9925,0.9843354524087214,0.9999997171384243,0.9843357316922661,1.92,12.42,0.995,0.9925,0.03313189637653067,0.029953523924572848,328.58505420871063,34.214829593197436,8.0,329.4966661111778,34.04148570427774,-0.9116119024670946,0.17334388891969651
D,20260626.0,30.0,16.0,50.0,-21.682794820007107,0.9825,0.9926976746906164,0.9999956231702589,0.9927020270806723,1.92,12.42,0.985,0.9825,0.368480727023665,0.20805089006989141,343.984818796187,54.79016947767514,13.0,347.8269627441436,54.47011729767979,-3.8421439479565835,0.3200521799953593
D,20260627.0,0.0,4.0,50.0,-15.188303596561331,0.795,0.9718140654267086,0.997671119653072,0.9740897371877456,1.8,11.54,0.85,0.835,3.6938921771926747,0.8301855411184513,296.9368079538306,11.941813266772664,4.0,100.13540827025425,7.594819726136672,196.8013996835764,4.346993540635995
D,20260627.0,0.0,8.0,50.0,-15.171210596557884,0.6625,0.9800921589928894,0.9943507526506052,0.9856667597938186,1.8,11.54,0.7025,0.7175,14.83439801102247,2.1443490082235677,913.6333588388177,37.295894394579726,8.0,335.97787378499555,30.904139531055435,577.6554850538221,6.391754863524287
D,20260627.0,0.0,16.0,50.0,-13.182925799030558,0.43875,0.9828309613145555,0.9893753462305444,0.9933857236158345,1.8,11.54,0.4675,0.6225,24.40747960570098,2.7943904849769035,803.5507960634296,53.28699117131178,13.0,340.66762357813224,52.52324475744228,462.88317248529734,0.7637464138694976
D,20260627.0,10.0,4.0,50.0,-16.063121372655765,0.93,0.9739242463751491,0.9998289077284455,0.9740897371877456,1.8,11.54,0.94,0.935,0.3321090483770944,0.24605721787823398,103.1075401800478,7.783327584342049,4.0,100.13540827025425,7.594819726136672,2.9721319097935464,0.18850785820537866
D,20260627.0,10.0,8.0,50.0,-18.546353814047208,0.9425,0.9855451598719971,0.9998764365457447,0.9856667597938186,1.8,11.54,0.95,0.955,0.4887215178303611,0.34029504658593657,336.1329643792807,30.90880626703873,8.0,335.97787378499555,30.904139531055435,0.1550905942851921,0.0046667359832999016
D,20260627.0,10.0,16.0,50.0,-21.13039276866071,0.8925,0.9929248931737217,0.9995362714639843,0.9933857236158345,1.8,11.54,0.91625,0.9025,2.065859727848401,0.9015327865475985,322.95577338943514,51.66746804920632,13.0,340.66762357813224,52.52324475744228,-17.71185018869712,-0.8557767082359652
D,20260627.0,20.0,4.0,50.0,-16.12388255831518,0.97,0.9740806022125189,0.999990613787566,0.9740897371877456,1.8,11.54,0.985,0.97,0.2,0.17146264369941974,98.92021855231667,7.486785738406849,4.0,100.13540827025425,7.594819726136672,-1.2151897179375748,-0.10803398772982213
D,20260627.0,20.0,8.0,50.0,-18.698108112652132,0.975,0.9856577065028037,0.9999908229564848,0.9856667597938186,1.8,11.54,0.9825,0.9775,0.1389484732906895,0.11676619087329466,332.20631833512795,31.51906401652109,8.0,335.97787378499555,30.904139531055435,-3.7715554498675306,0.6149244854656566
D,20260627.0,20.0,16.0,50.0,-22.002575209628613,0.98,0.9933613206473828,0.9999754424214745,0.9933857236158345,1.8,11.54,0.9875,0.9825,0.31672446559746165,0.21596400648018302,336.7650777880046,53.009092056730495,13.0,340.66762357813224,52.52324475744228,-3.9025457901276663,0.4858472992882048
D,20260627.0,30.0,4.0,50.0,-16.12871850739642,0.99,0.9740892881275325,0.9999995364123052,0.9740897371877456,1.8,11.54,0.995,0.99,0.01,0.04,100.61822156430306,7.731155294304706,4.0,100.13540827025425,7.594819726136672,0.48281329404880213,0.1363355681680355
D,20260627.0,30.0,8.0,50.0,-18.7133746567632,0.9925,0.9856656962177311,0.9999989284733521,0.9856667597938186,1.8,11.54,0.9925,0.995,0.08245165457218395,0.05088448176547862,337.21450581067506,31.063178088594867,8.0,335.97787378499555,30.904139531055435,1.2366320256794519,0.1590385575394373
D,20260627.0,30.0,16.0,50.0,-22.072800520840495,0.98875,0.9933810591110039,0.999995302338537,0.9933857236158345,1.8,11.54,0.99,0.99,0.13417224642687592,0.1065641361696521,338.2537841403249,52.9382724598435,13.0,340.66762357813224,52.52324475744228,-2.4138394378073498,0.41502770240120723
D,20260628.0,0.0,4.0,50.0,-15.271829524259822,0.82,0.9720249188145285,0.9979225911589829,0.9740486690335493,1.76,12.2,0.845,0.855,2.8556673249937097,0.7108095033667365,237.20299995935278,9.632867812699208,4.0,101.37577481411104,7.742822903032895,135.82722514524178,1.8900449096663121
D,20260628.0,0.0,8.0,50.0,-14.963535008298013,0.6525,0.979135502444739,0.9936491516460125,0.9853962270835368,1.76,12.2,0.695,0.7025,16.219840858397678,2.2416650113272967,1017.4253316003512,37.443262686407444,8.0,346.6486066419482,32.58154749731868,670.7767249584031,4.861715189088765
D,20260628.0,0.0,16.0,50.0,-12.986264687690893,0.41875,0.9815585237021657,0.9885541932208239,0.992921818258286,1.76,12.2,0.45125,0.62375,25.31599028419251,2.640478599897289,846.5057631501359,51.98491712770029,13.0,347.53336229546215,53.441029025881846,498.97240085467377,-1.456111898181557
D,20260628.0,10.0,4.0,50.0,-16.006956363939846,0.965,0.9739684705063574,0.9999174321016732,0.9740486690335493,1.76,12.2,0.98,0.97,0.0882842712474619,0.1016227766016838,101.48169293348188,7.8430426727675675,4.0,101.37577481411104,7.742822903032895,0.105918119370871,0.1002197697346721
D,20260628.0,10.0,8.0,50.0,-18.393900361818794,0.93,0.9851583318154549,0.999758666794833,0.9853962270835368,1.76,12.2,0.9375,0.95,0.3154276842746046,0.2662881156455541,349.96894601943904,31.95923204549275,8.0,346.6486066419482,32.58154749731868,3.320339377490764,-0.6223154518259308
D,20260628.0,10.0,16.0,50.0,-20.88314971333479,0.88875,0.9924033819457871,0.9994779867873081,0.992921818258286,1.76,12.2,0.91375,0.905,1.9306408527282537,0.9207385959095447,355.49862559154695,53.30929085099569,13.0,347.53336229546215,53.441029025881846,7.965263296084726,-0.13173817488615255
D,20260628.0,20.0,4.0,50.0,-16.049374926316,0.975,0.9740293310625343,0.9999800802445842,0.9740486690335493,1.76,12.2,0.985,0.975,0.0582842712474619,0.05,101.43946368433816,7.715456182349162,4.0,101.37577481411104,7.742822903032895,0.063688870227126,-0.027366720683732932
D,20260628.0,20.0,8.0,50.0,-18.577543116683444,0.97,0.98535505593421,0.9999581676530718,0.9853962270835368,1.76,12.2,0.9725,0.98,0.19525874211917799,0.11971912909254835,343.70668986503466,33.09016448853495,8.0,346.6486066419482,32.58154749731868,-2.9419167769135783,0.5086169912162697
D,20260628.0,20.0,16.0,50.0,-21.74038497017266,0.965,0.9928723024552234,0.9999500494856913,0.992921818258286,1.76,12.2,0.97125,0.9675,0.4417797732319265,0.34464539193199956,351.0907806784775,53.05674073096572,13.0,347.53336229546215,53.441029025881846,3.5574183830152912,-0.3842882949161223
D,20260628.0,30.0,4.0,50.0,-16.055365495906553,0.995,0.9740482963438493,0.9999996219578374,0.9740486690335493,1.76,12.2,1.0,0.995,0.0,0.01,101.37577481411104,7.735395843516764,4.0,101.37577481411104,7.742822903032895,0.0,-0.007427059516131962
D,20260628.0,30.0,8.0,50.0,-18.60235864255498,0.9975,0.9853961473089626,0.9999999189297946,0.9853962270835368,1.76,12.2,0.9975,1.0,0.01,0.0,346.3176685236763,32.58154749731868,8.0,346.6486066419482,32.58154749731868,-0.33093811827197783,0.0
D,20260628.0,30.0,16.0,50.0,-21.820204935312002,0.99125,0.9929199268022059,0.9999980970976569,0.992921818258286,1.76,12.2,0.9925,0.99125,0.07976232764691077,0.0770943190848918,348.8370969722549,53.565848935405775,13.0,347.53336229546215,53.441029025881846,1.3037346767928364,0.12481990952393218
D,20260629.0,0.0,4.0,50.0,-15.12468830466927,0.765,0.9710757285856506,0.99791189940807,0.9731107118880845,1.82,12.16,0.835,0.825,3.8728395905535926,0.9258358934549692,316.3163760333536,11.288756928784958,4.0,113.57170049194819,8.547250872633919,202.74467554140546,2.7415060561510383
D,20260629.0,0.0,8.0,50.0,-15.013646985243001,0.6525,0.9787189220217282,0.9939649741334126,0.9846649020562636,1.82,12.16,0.6925,0.7175,16.56776400847089,2.0837071132821445,967.8568629712361,40.02556423533111,8.0,330.1982497584438,33.65083787801706,637.6586132127923,6.374726357314047
D,20260629.0,0.0,16.0,50.0,-13.102313721618652,0.44625,0.9817832558210924,0.988727819107495,0.9929750280531471,1.82,12.16,0.4825,0.62625,24.73102428391344,2.751025890679122,768.3763441999313,54.8296111708484,13.0,342.9613005729428,52.32982297243453,425.41504362698856,2.4997881984138615
D,20260629.0,10.0,4.0,50.0,-15.876884110511508,0.935,0.9729979044629624,0.9998841534983535,0.9731107118880845,1.82,12.16,0.95,0.955,0.27402608699987663,0.19542219948179643,120.71428600713169,9.066053199415936,4.0,113.57170049194819,8.547250872633919,7.142585515183489,0.518802326782016
D,20260629.0,10.0,8.0,50.0,-18.171030465983044,0.9275,0.984430833347185,0.9997623106968899,0.9846649020562636,1.82,12.16,0.94,0.94,0.431193810041686,0.33177350531832756,329.4011505596299,32.81859320814712,8.0,330.1982497584438,33.65083787801706,-0.7970991988138616,-0.832244669869943
D,20260629.0,10.0,16.0,50.0,-20.942124901483243,0.9075,0.992533833206469,0.9995556520589257,0.9929750280531471,1.82,12.16,0.92875,0.915,1.5718251427320644,0.8611556358454159,329.0351907639152,52.45100434323064,13.0,342.9613005729428,52.32982297243453,-13.926109809027675,0.12118137079609938
D,20260629.0,20.0,4.0,50.0,-15.921283657868532,0.95,0.9730737239312546,0.9999616914528491,0.9731107118880845,1.82,12.16,0.955,0.97,0.2629126786466034,0.1887367098025452,119.93000998522984,8.89074829236926,4.0,113.57170049194819,8.547250872633919,6.3583094932816335,0.34349741973533904
D,20260629.0,20.0,8.0,50.0,-18.341438304411284,0.9775,0.9846465115854376,0.9999813242592396,0.9846649020562636,1.82,12.16,0.9775,0.98,0.11592140033838375,0.08017093063328944,329.4831699560107,33.78158830444817,8.0,330.1982497584438,33.65083787801706,-0.715079802433031,0.1307504264311089
D,20260629.0,20.0,16.0,50.0,-21.681550895395574,0.96625,0.9929306194093804,0.9999552445900397,0.9929750280531471,1.82,12.16,0.975,0.9675,0.3630795392901938,0.3234175361134534,348.0858325395423,52.55609485814621,13.0,342.9613005729428,52.32982297243453,5.1245319665995535,0.22627188571167495
D,20260629.0,30.0,4.0,50.0,-15.929468922183752,0.99,0.9731099621828847,0.9999992310742027,0.9731107118880845,1.82,12.16,0.995,0.99,0.02,0.02414213562373095,113.73299675443326,8.51591349418162,4.0,113.57170049194819,8.547250872633919,0.16129626248507065,-0.03133737845230063
D,20260629.0,30.0,8.0,50.0,-18.357999984703053,0.9925,0.9846629894166133,0.9999980565688708,0.9846649020562636,1.82,12.16,0.9925,0.9925,0.04020296418839615,0.03285042255760066,329.9464312345277,33.86076655533781,8.0,330.1982497584438,33.65083787801706,-0.25181852391604936,0.2099286773207524
