profile,seed,sample_index,snr_db,l_value,channel_nmse_db,support_recall,dominant_energy_recall,topk_energy_efficiency,clean_topk_energy_fraction,effective_support_95,effective_support_99,delay_support_recall,angle_support_recall,delay_bin_rmse,angle_bin_rmse,physical_delay_rmse_ns,projected_broadside_angle_rmse_deg,matched_physical_paths,clean_grid_physical_delay_rmse_ns,clean_grid_projected_broadside_angle_rmse_deg,physical_delay_rmse_gap_vs_clean_grid_ns,projected_angle_rmse_gap_vs_clean_grid_deg,physical_truth_path_count,noise_variance
A,20260629.0,15.0,0.0,8.0,-9.559461001234018,1.0,0.8941017855203527,1.0,0.8941017855203527,19.0,108.0,1.0,1.0,0.0,0.0,33.63275313702801,40.308262264868006,8.0,33.63275313702801,40.308262264868006,0.0,0.0,23.0,0.9999998517596218
A,20260629.0,16.0,0.0,8.0,-7.151769102302938,1.0,0.8129174562419215,1.0,0.8129174562419215,39.0,172.0,1.0,1.0,0.0,0.0,59.668990518948945,41.658853755073025,8.0,59.668990518948945,41.658853755073025,0.0,0.0,23.0,1.00000000951583
A,20260629.0,17.0,0.0,8.0,-8.673218716087712,0.875,0.8671916341822276,0.9940319599861079,0.8723981411969358,26.0,115.0,0.875,0.875,0.3535533905932738,0.5,89.05162981157105,33.90659475603972,8.0,95.29739715748336,34.980292309608984,-6.245767345912313,-1.0736975535692608,23.0,1.0000000777658162
A,20260629.0,18.0,0.0,8.0,-7.48036425154972,0.875,0.8269296922490651,0.998914050583773,0.8278286723124988,40.0,188.0,1.0,0.875,0.0,0.3535533905932738,113.43656384674078,32.06508886979585,8.0,113.43656384674078,31.897650005014402,0.0,0.16743886478144887,23.0,0.9999999791751728
A,20260629.0,19.0,0.0,8.0,-9.151476840056333,1.0,0.8823501525339624,1.0,0.8823501525339624,25.0,123.0,1.0,1.0,0.0,0.0,89.25574750146919,39.58684401814808,8.0,89.25574750146919,39.58684401814808,0.0,0.0,23.0,0.9999998981505648
A,20260629.0,20.0,0.0,8.0,-8.03042911714372,1.0,0.8492631974241661,1.0,0.8492631974241661,35.0,161.0,1.0,1.0,0.0,0.0,58.542777011175744,34.20858830467502,8.0,58.542777011175744,34.20858830467502,0.0,0.0,23.0,1.0000001087384474
A,20260629.0,21.0,0.0,8.0,-6.544160050995491,0.875,0.7825048091303944,0.9940516384478154,0.7871872837031428,57.0,252.0,0.875,0.875,0.5,0.5,62.04634801778445,38.21777552645522,8.0,57.7984586296045,36.83945869712022,4.247889388179956,1.3783168293349988,23.0,1.0000000696758096
A,20260629.0,22.0,0.0,8.0,-8.215047698719356,1.0,0.85214926393852,1.0,0.85214926393852,27.0,119.0,1.0,1.0,0.0,0.0,56.03266455375072,36.361402620135564,8.0,56.03266455375072,36.361402620135564,0.0,0.0,23.0,1.0000001147241777
A,20260629.0,23.0,0.0,8.0,-7.8676040645131025,1.0,0.8399456321422457,1.0,0.8399456321422457,35.0,153.0,1.0,1.0,0.0,0.0,54.6349358086316,41.60929789684789,8.0,54.6349358086316,41.60929789684789,0.0,0.0,23.0,1.000000073578455
A,20260629.0,24.0,0.0,8.0,-7.603709705570135,1.0,0.8279458077056707,1.0,0.8279458077056707,34.0,166.0,1.0,1.0,0.0,0.0,62.04634801778445,41.53946899285999,8.0,62.04634801778445,41.53946899285999,0.0,0.0,23.0,1.0000001288403404
A,20260629.0,25.0,0.0,8.0,-6.520862088021762,0.875,0.7817495146252822,0.9960457106010562,0.7848530507234868,45.0,202.0,0.875,0.875,0.3535533905932738,0.3535533905932738,56.03266455375072,36.45717195591202,8.0,62.04634801778445,37.27200524805742,-6.013683464033733,-0.8148332921454013,23.0,0.9999999561503348
A,20260629.0,26.0,0.0,8.0,-8.220786403865818,0.875,0.8525186293917933,0.9976849266297486,0.8544968522995157,35.0,176.0,0.875,0.875,0.6123724356957945,0.5,48.133684048712766,47.28373560891597,8.0,51.259940004957265,42.167778655869775,-3.126255956244499,5.115956953046194,23.0,1.0000000715851245
A,20260629.0,27.0,0.0,8.0,-8.26138891007833,1.0,0.8566887899991191,0.9999999999999999,0.8566887899991192,25.0,134.0,1.0,1.0,0.0,0.0,62.04634801778445,37.35523883072592,8.0,62.04634801778445,37.35523883072592,0.0,0.0,23.0,0.9999999380931093
A,20260629.0,28.0,0.0,8.0,-6.777042828495715,1.0,0.7992984179671505,1.0,0.7992984179671505,46.0,194.0,1.0,1.0,0.0,0.0,80.72800594394046,31.91324006089758,8.0,80.72800594394046,31.91324006089758,0.0,0.0,23.0,0.9999998690459997
A,20260629.0,29.0,0.0,8.0,-7.600402012528512,1.0,0.8302187698811493,0.9999999999999999,0.8302187698811494,34.0,169.0,1.0,1.0,0.0,0.0,97.23397389968929,36.06280067854702,8.0,97.23397389968929,36.06280067854702,0.0,0.0,23.0,0.9999999881930557
A,20260629.0,30.0,0.0,8.0,-7.041970368835797,1.0,0.8057281831746205,0.9999999999999999,0.8057281831746206,42.0,186.0,1.0,1.0,0.0,0.0,89.05162981157105,34.45666216618219,8.0,89.05162981157105,34.45666216618219,0.0,0.0,23.0,0.9999998452433255
A,20260629.0,31.0,0.0,8.0,-8.28954303416417,1.0,0.8582771054132469,1.0,0.8582771054132469,30.0,136.0,1.0,1.0,0.0,0.0,96.09338816389099,35.36528836366989,8.0,96.09338816389099,35.36528836366989,0.0,0.0,23.0,1.0000001864440675
A,20260629.0,32.0,0.0,8.0,-6.099467028142415,1.0,0.7579514827725681,1.0,0.7579514827725681,56.0,239.0,1.0,1.0,0.0,0.0,63.04792562482316,38.61505598316049,8.0,63.04792562482316,38.61505598316049,0.0,0.0,23.0,0.9999998292776855
A,20260629.0,33.0,0.0,8.0,-8.103301643044414,1.0,0.8489840384989669,1.0,0.8489840384989669,35.0,183.0,1.0,1.0,0.0,0.0,62.04634801778445,37.471993601144185,8.0,62.04634801778445,37.471993601144185,0.0,0.0,23.0,1.0000000929229924
A,20260629.0,34.0,0.0,8.0,-8.881802397454443,0.875,0.8765203390033083,0.9927889757360008,0.8828868575555071,25.0,119.0,0.875,0.875,0.6123724356957945,0.3535533905932738,83.43197564850348,40.115757808768706,8.0,70.63797388798193,38.966976149155656,12.794001760521553,1.14878165961305,23.0,1.0000000556624102
A,20260629.0,35.0,0.0,8.0,-7.177988805387714,0.875,0.8122009620534287,0.9999136731963271,0.8122710828197245,43.0,210.0,0.875,1.0,0.6123724356957945,0.0,33.500378744357654,35.48609761267627,8.0,64.64626641811459,35.23428664607395,-31.14588767375694,0.2518109666023207,23.0,0.9999999414744761
A,20260629.0,36.0,0.0,8.0,-8.952404906645228,1.0,0.8761268152673518,1.0,0.8761268152673518,24.0,136.0,1.0,1.0,0.0,0.0,70.63797388798193,39.94241320080069,8.0,70.63797388798193,39.94241320080069,0.0,0.0,23.0,1.000000014806951
A,20260629.0,37.0,0.0,8.0,-7.367340613089482,1.0,0.822455038313303,1.0,0.822455038313303,33.0,140.0,1.0,1.0,0.0,0.0,54.134456818769046,37.23768911134557,8.0,54.134456818769046,37.23768911134557,0.0,0.0,23.0,0.9999999413089169
A,20260629.0,38.0,0.0,8.0,-7.039639765957659,1.0,0.8068867196841438,1.0000000000000002,0.8068867196841437,50.0,226.0,1.0,1.0,0.0,0.0,102.87461657399531,31.73488794150007,8.0,102.87461657399531,31.73488794150007,0.0,0.0,23.0,0.999999962672452
A,20260629.0,39.0,0.0,8.0,-7.786129644568295,0.875,0.8390199733023289,0.9938661540663738,0.844198154720838,35.0,169.0,1.0,0.875,0.0,0.3535533905932738,66.78064181186737,36.5134097231578,8.0,66.78064181186737,35.71456439319995,0.0,0.7988453299578495,23.0,1.0000000764313308
A,20260629.0,40.0,0.0,8.0,-7.082784172915063,1.0,0.8067059496399601,1.0,0.8067059496399601,39.0,184.0,1.0,1.0,0.0,0.0,68.63939906847133,32.81750105993081,8.0,68.63939906847133,32.81750105993081,0.0,0.0,23.0,0.9999999762159121
A,20260629.0,41.0,0.0,8.0,-8.276341519288833,0.875,0.855850470705105,0.9930341341107352,0.8618540302962713,30.0,139.0,0.875,0.875,0.5,0.3535533905932738,36.75443773435506,37.654672491093315,8.0,51.25994000495727,38.5475440099635,-14.505502270602214,-0.8928715188701872,23.0,0.9999999574433143
A,20260629.0,42.0,0.0,8.0,-8.875286523314331,0.875,0.8750545671871441,0.9977876300432628,0.8769948041440472,26.0,128.0,0.875,1.0,0.7905694150420949,0.0,92.2507678621449,42.548753200713165,8.0,83.43197564850348,42.548753200713165,8.818792213641416,0.0,23.0,0.9999998782687801
A,20260629.0,43.0,0.0,8.0,-9.841123775592397,1.0,0.9013104642531244,1.0,0.9013104642531244,19.0,106.0,1.0,1.0,0.0,0.0,54.94092127466324,39.866203942141446,8.0,54.94092127466324,39.866203942141446,0.0,0.0,23.0,0.9999998502511185
A,20260629.0,44.0,0.0,8.0,-9.581598128880955,1.0,0.8940332550371106,1.0,0.8940332550371106,19.0,84.0,1.0,1.0,0.0,0.0,40.314706355941496,38.928519725802246,8.0,40.314706355941496,38.928519725802246,0.0,0.0,23.0,1.0000000797387123
A,20260629.0,45.0,0.0,8.0,-8.189012604256614,0.875,0.8518219911375218,0.992108170479694,0.8585978993859686,28.0,123.0,0.875,0.875,0.3535533905932738,0.3535533905932738,83.42045376206421,43.34315384583269,8.0,101.72046826180195,41.70671955417277,-18.300014499737742,1.636434291659917,23.0,1.0000000100391644
A,20260629.0,46.0,0.0,8.0,-8.58046723650263,1.0,0.8657641512342182,0.9999999999999999,0.8657641512342183,33.0,149.0,1.0,1.0,0.0,0.0,75.74838362517453,37.12005039037963,8.0,75.74838362517453,37.12005039037963,0.0,0.0,23.0,1.0000000054287026
A,20260629.0,47.0,0.0,8.0,-6.773772351835511,1.0,0.7943130414272266,1.0000000000000002,0.7943130414272265,41.0,183.0,1.0,1.0,0.0,0.0,59.668990518948945,39.63284666667069,8.0,59.668990518948945,39.63284666667069,0.0,0.0,23.0,1.000000024168112
A,20260629.0,48.0,0.0,8.0,-10.177005862553429,1.0,0.9067346504326708,1.0,0.9067346504326708,20.0,114.0,1.0,1.0,0.0,0.0,89.11728155467945,39.05509240263754,8.0,89.11728155467945,39.05509240263754,0.0,0.0,23.0,1.0000000732285808
A,20260629.0,49.0,0.0,8.0,-8.373255593609766,0.875,0.8593808695334468,0.9903607255026806,0.8677453047193971,27.0,132.0,0.875,0.875,0.6123724356957945,0.5,82.19674306096549,40.99459770567656,8.0,70.87490370148424,40.185430427733266,11.321839359481245,0.8091672779432955,23.0,1.0000000282434203
A,20260629.0,0.0,0.0,16.0,-8.713666491063176,0.9375,0.8738121919656087,0.9964257801282053,0.8769465919008834,49.0,216.0,0.9375,0.9375,0.3535533905932738,0.6614378277661477,243.24162290154752,41.21246832946495,16.0,233.99577986986787,35.103672403399734,9.245843031679641,6.108795926065213,23.0,1.0000000360736188
A,20260629.0,1.0,0.0,16.0,-8.60800530580751,0.8125,0.869018341759781,0.9887096590690542,0.8789418954175368,47.0,208.0,0.8125,0.875,0.6614378277661477,0.4330127018922193,163.21211217291636,26.728844331285533,16.0,149.02863380769165,27.668543894231274,14.183478365224715,-0.9396995629457408,23.0,0.9999999151853767
A,20260629.0,2.0,0.0,16.0,-11.298950935350636,0.9375,0.9375567077107857,0.9979357449853938,0.939496067178662,21.0,124.0,1.0,0.9375,0.0,0.25,155.31598245562554,29.199266264303322,16.0,156.24455456813217,29.206696312493136,-0.9285721125066289,-0.007430048189814187,23.0,1.0000000297966474
A,20260629.0,3.0,0.0,16.0,-8.387591306385623,0.875,0.8640741821253319,0.9948741518849181,0.8685261150751895,49.0,214.0,0.875,0.9375,0.5,0.5,259.1228735543485,33.08297722956316,16.0,246.33162781839718,32.37116221536751,12.791245735951293,0.7118150141956505,23.0,1.0000000335111936
A,20260629.0,4.0,0.0,16.0,-8.866128056194329,0.8125,0.8771533663089964,0.9865976343624866,0.8890689940441524,43.0,199.0,0.9375,0.8125,0.5,0.5590169943749475,236.08741498448654,33.46997155580049,16.0,254.23830369012154,24.46724779069085,-18.150888705634998,9.002723765109643,23.0,0.999999974912828
A,20260629.0,5.0,0.0,16.0,-8.657882550167637,0.8125,0.8760750439420484,0.9932509932348046,0.8820278559086667,41.0,196.0,0.9375,0.8125,0.25,0.6123724356957945,148.57145408806093,22.3865022779424,16.0,145.91304352021234,21.929616815458083,2.658410567848591,0.45688546248431905,23.0,1.0000001435420929
A,20260629.0,6.0,0.0,16.0,-7.9596425076874775,0.9375,0.8465020540708212,0.9971692592961426,0.8489050842465092,54.0,228.0,0.9375,0.9375,0.25,0.9354143466934853,128.09636633321577,21.453736186420485,16.0,128.92365407335456,30.951958562988413,-0.8272877401387859,-9.498222376567927,23.0,0.9999999599694855
A,20260629.0,7.0,0.0,16.0,-6.810191822772933,0.9375,0.800096379415427,0.9976868173122694,0.8019514396019148,64.0,297.0,0.9375,0.9375,0.4330127018922193,0.5,123.12596955122319,37.244061122453665,16.0,143.10323915188178,36.62342498187248,-19.977269600658587,0.6206361405811833,23.0,1.000000089286209
A,20260629.0,8.0,0.0,16.0,-9.743343199090848,0.875,0.9068778345845288,0.9958841580624832,0.9106258265508325,36.0,167.0,0.875,0.875,0.6123724356957945,1.0307764064044151,162.86403299998406,38.651085854454514,16.0,182.74540189937062,27.11912071874594,-19.88136889938656,11.531965135708575,23.0,1.0000000118466332
A,20260629.0,9.0,0.0,16.0,-10.232059127535347,1.0,0.9132941939869526,1.0,0.9132941939869526,33.0,151.0,1.0,1.0,0.0,0.0,135.75885367000248,32.0688322862765,16.0,135.75885367000248,32.0688322862765,0.0,0.0,23.0,0.9999999080357975
A,20260629.0,10.0,0.0,16.0,-8.215537654936924,0.9375,0.8612741632177714,0.9953600106051157,0.8652890954441413,48.0,206.0,0.9375,0.9375,0.3535533905932738,0.3535533905932738,140.7317847127285,30.006172269340162,16.0,145.51929216389837,30.617748545649086,-4.7875074511698585,-0.6115762763089236,23.0,1.0000001606499036
A,20260629.0,11.0,0.0,16.0,-9.234494536191738,0.6875,0.8945240238073419,0.9791318781865744,0.9135889084359783,33.0,156.0,0.75,0.75,8.01950746617272,1.9685019685029528,465.902181706084,41.662137648077184,16.0,173.16909804852486,26.45445633477382,292.7330836575591,15.207681313303365,23.0,0.9999999767745704
A,20260629.0,12.0,0.0,16.0,-10.345512807083619,0.8125,0.9180690693312492,0.9873473516962857,0.9298339310415784,25.0,133.0,0.8125,0.9375,1.0897247358851685,0.4330127018922193,83.75245502654295,27.002148322273563,16.0,126.85576516129922,27.81417826521162,-43.10331013475627,-0.8120299429380573,23.0,0.9999998950531805
A,20260629.0,13.0,0.0,16.0,-7.427838033142873,0.875,0.8287213631122262,0.9909819183200657,0.8362628497975956,52.0,228.0,0.875,0.875,0.4330127018922193,0.5590169943749475,117.16612687364173,24.442084690199803,16.0,126.5073217712026,25.891099797413304,-9.341194897560868,-1.4490151072135014,23.0,1.0000000512132035
A,20260629.0,14.0,0.0,16.0,-9.471716345408003,0.8125,0.8950653312753724,0.988820409697653,0.9051849279173478,33.0,145.0,0.875,0.8125,0.6123724356957945,0.75,160.0414939746147,33.192254912522976,16.0,187.04334924836888,35.51527207315921,-27.001855273754188,-2.3230171606362333,23.0,1.0000001216423149
A,20260629.0,15.0,0.0,16.0,-11.102904769963322,0.8125,0.9335782884286453,0.9893656769351573,0.943612973638494,19.0,108.0,0.8125,0.875,1.0,0.5,171.53816199627332,30.48343562978209,16.0,214.60053942921536,29.528384112154097,-43.06237743294204,0.955051517627993,23.0,0.9999998517596218
A,20260629.0,16.0,0.0,16.0,-9.145313574434946,0.9375,0.8894259459858822,0.9957829306358889,0.8931926011404021,39.0,172.0,0.9375,0.9375,0.5590169943749475,0.25,183.96372842927585,29.930486288452617,16.0,167.53553270264928,29.571798070249997,16.42819572662657,0.3586882182026194,23.0,1.00000000951583
A,20260629.0,17.0,0.0,16.0,-10.59753020968546,0.9375,0.9195305467209061,0.9960293478315975,0.9231962378646443,26.0,115.0,0.9375,0.9375,0.25,0.7071067811865476,116.60522474755027,32.870519549463886,16.0,117.07703299187816,25.690777270863126,-0.4718082443278888,7.179742278600759,23.0,1.0000000777658162
A,20260629.0,18.0,0.0,16.0,-9.210942468783927,0.875,0.8911100707107112,0.9946178970635805,0.8959320693318948,40.0,188.0,0.875,0.875,0.5590169943749475,0.5,162.4288132921259,25.869778100469297,16.0,165.2755004437913,26.120153474307305,-2.8466871516653782,-0.2503753738380077,23.0,0.9999999791751728
A,20260629.0,19.0,0.0,16.0,-10.022795681352303,0.6875,0.9192858011087078,0.9883888893182379,0.9300851224084526,25.0,123.0,0.75,0.8125,0.9354143466934853,0.9013878188659973,201.21867050714965,34.456963827013965,16.0,215.97616669631688,29.45626311253511,-14.757496189167227,5.000700714478853,23.0,0.9999998981505648
A,20260629.0,20.0,0.0,16.0,-9.55337111154728,0.875,0.900453819215348,0.9930627620095901,0.9067441189650127,35.0,161.0,0.875,0.875,0.4330127018922193,0.3535533905932738,162.98722630004374,27.206104860774207,16.0,151.5901268394549,27.950618428952513,11.397099460588834,-0.7445135681783057,23.0,1.0000001087384474
A,20260629.0,21.0,0.0,16.0,-8.215991836818997,0.8125,0.8582099005573859,0.9944239356474552,0.8630221677021659,57.0,252.0,0.875,0.875,0.5,0.6123724356957945,164.93271517403292,25.16615338260572,16.0,148.59444705100591,30.77940570492282,16.338268123027007,-5.6132523223170985,23.0,1.0000000696758096
A,20260629.0,22.0,0.0,16.0,-9.63398631747533,0.8125,0.9009201120504263,0.9862468930063581,0.9134833462482891,27.0,119.0,0.8125,0.875,2.331844763272204,0.6614378277661477,140.8864721510147,25.40041309443546,16.0,136.78426916122572,21.876130679541436,4.102202989788964,3.5242824148940244,23.0,1.0000001147241777
A,20260629.0,23.0,0.0,16.0,-9.661792292016543,0.9375,0.8988604659249311,0.9957087503092534,0.902734324314974,35.0,153.0,0.9375,0.9375,0.25,0.5,141.98516064601108,28.205978468272562,16.0,140.36511192208758,27.864873627022526,1.620048723923503,0.3411048412500364,23.0,1.000000073578455
A,20260629.0,24.0,0.0,16.0,-9.966566684265118,0.9375,0.9038049963291438,0.9988928272836639,0.9048067737025434,34.0,166.0,0.9375,0.9375,0.25,0.25,224.47032941540496,29.00578140514249,16.0,226.58875682334644,29.093130677784178,-2.118427407941482,-0.08734927264168846,23.0,1.0000001288403404
A,20260629.0,25.0,0.0,16.0,-8.494155200344021,0.875,0.8659058427099945,0.9969361950427191,0.8685669624753569,45.0,202.0,0.9375,0.875,0.3535533905932738,0.7071067811865476,140.32438720669182,33.89701024093184,16.0,154.80280958154378,21.898554314109848,-14.47842237485196,11.998455926821993,23.0,0.9999999561503348
A,20260629.0,26.0,0.0,16.0,-10.014922886617732,0.875,0.9088153011191962,0.9945987575883894,0.9137506901002038,35.0,176.0,0.875,0.9375,0.7905694150420949,0.3535533905932738,182.36720096062962,28.765879354997722,16.0,220.90422105163339,30.412977127967558,-38.53702009100377,-1.6470977729698362,23.0,1.0000000715851245
A,20260629.0,27.0,0.0,16.0,-10.645752272739529,0.9375,0.9237622998988371,0.9969746546737238,0.926565480444589,25.0,134.0,0.9375,1.0,0.25,0.0,122.74438140621443,27.529473845448038,16.0,117.22472224372679,27.529473845448038,5.519659162487642,0.0,23.0,0.9999999380931093
A,20260629.0,28.0,0.0,16.0,-8.610446307671678,0.9375,0.8753586708277109,0.9953366812534437,0.8794598725381622,46.0,194.0,0.9375,0.9375,0.6123724356957945,0.4330127018922193,232.53713802288596,28.033377507301495,16.0,225.36803561020992,26.267751394195738,7.16910241267604,1.765626113105757,23.0,0.9999998690459997
A,20260629.0,29.0,0.0,16.0,-9.75971306767093,0.875,0.9023778756786186,0.9972613775002058,0.9048559344999123,34.0,169.0,0.875,0.875,0.5590169943749475,0.5,154.45668254662607,29.92018065553411,16.0,157.88406832477807,28.87486963266445,-3.4273857781520007,1.0453110228696616,23.0,0.9999999881930557
A,20260629.0,30.0,0.0,16.0,-8.693835357537262,0.875,0.872249596238106,0.9929477802950574,0.8784445804178288,42.0,186.0,0.9375,0.875,0.4330127018922193,0.5590169943749475,111.0025681221758,22.480784293536416,16.0,104.26573942320844,23.757196103871696,6.736828698967358,-1.2764118103352793,23.0,0.9999998452433255
A,20260629.0,31.0,0.0,16.0,-9.82482068432173,0.875,0.9104264279010907,0.9934121401447275,0.9164639640587171,30.0,136.0,0.9375,0.875,0.5,0.8660254037844386,156.80333013966555,36.19291605773012,16.0,177.30008545258227,26.245223761883388,-20.49675531291672,9.947692295846736,23.0,1.0000001864440675
A,20260629.0,32.0,0.0,16.0,-7.717338548153039,0.875,0.8403448956401093,0.9917157382544876,0.8473646864969541,56.0,239.0,0.9375,0.875,0.5,0.82915619758885,154.89792461679718,25.387625040763382,16.0,140.73505392982554,26.640795728955215,14.162870686971644,-1.2531706881918332,23.0,0.9999998292776855
A,20260629.0,33.0,0.0,16.0,-9.619898992325602,0.8125,0.9038474775616929,0.9899119366140707,0.9130584692747966,35.0,183.0,0.875,0.8125,2.0463381929681126,0.7905694150420949,222.39715501275398,25.476872083768747,16.0,142.19458757653328,27.497518827209458,80.2025674362207,-2.020646743440711,23.0,1.0000000929229924
A,20260629.0,34.0,0.0,16.0,-10.814940807913725,0.875,0.9281875873073041,0.9969475443411929,0.9310295136146536,25.0,119.0,0.875,0.875,0.5590169943749475,0.7071067811865476,114.03645716231266,31.9162526510918,16.0,104.13611499341415,27.52787540532687,9.900342168898504,4.388377245764929,23.0,1.0000000556624102
A,20260629.0,35.0,0.0,16.0,-9.36128037977304,0.9375,0.8925638640239271,0.9988109898777288,0.893626394852936,43.0,210.0,0.9375,0.9375,0.4330127018922193,0.4330127018922193,162.23543124477385,28.69047218561978,16.0,154.82899500079682,29.04215033184377,7.406436243977026,-0.3516781462239926,23.0,0.9999999414744761
A,20260629.0,36.0,0.0,16.0,-11.146701700607757,0.9375,0.93047431718149,0.9988267358764513,0.9315672916634702,24.0,136.0,0.9375,0.9375,0.5590169943749475,0.3535533905932738,189.28353747553055,28.490625803522057,16.0,166.2793565941657,28.506681896195595,23.004180881364846,-0.016056092673537137,23.0,1.000000014806951
A,20260629.0,37.0,0.0,16.0,-8.845441579131407,0.75,0.8810192201002784,0.9872614359375366,0.8923869484111198,33.0,140.0,0.9375,0.8125,0.3535533905932738,1.299038105676658,174.2901350554915,20.712132794148864,16.0,169.15036691376238,34.763995173300295,5.139768141729121,-14.05186237915143,23.0,0.9999999413089169
A,20260629.0,38.0,0.0,16.0,-8.002269001206635,0.75,0.8516279541077549,0.9803518792637737,0.8686962019671058,50.0,226.0,0.875,0.875,0.5590169943749475,1.4142135623730951,266.0481450164479,21.394092513446267,16.0,255.68502759240366,25.81202853179411,10.363117424044248,-4.4179360183478416,23.0,0.999999962672452
A,20260629.0,39.0,0.0,16.0,-9.184873430267855,0.75,0.893216821654393,0.9888000011000841,0.9033341632894917,35.0,169.0,0.8125,0.8125,0.6614378277661477,0.8660254037844386,189.79159254735322,24.436488066633054,16.0,157.5632914998926,27.460863132678817,32.228301047460604,-3.0243750660457636,23.0,1.0000000764313308
A,20260629.0,40.0,0.0,16.0,-9.645012450167798,1.0,0.8962337918586861,1.0,0.8962337918586861,39.0,184.0,1.0,1.0,0.0,0.0,222.32506155465313,29.14818642167834,16.0,222.32506155465313,29.14818642167834,0.0,0.0,23.0,0.9999999762159121
A,20260629.0,41.0,0.0,16.0,-10.141312856320235,0.875,0.9116870500722787,0.9932806967900513,0.9178543920349446,30.0,139.0,0.875,0.875,0.7071067811865476,0.7071067811865476,140.14421483026035,32.346323728371736,16.0,160.8944489231099,27.492173362647975,-20.750234092849553,4.854150365723761,23.0,0.9999999574433143
A,20260629.0,42.0,0.0,16.0,-10.788831206276745,0.875,0.926522730542311,0.9990298783479558,0.927422443134988,26.0,128.0,0.875,0.9375,0.7071067811865476,0.4330127018922193,210.32442304600187,30.875668298835716,16.0,191.4983683125907,33.8370810393045,18.826054733411155,-2.961412740468784,23.0,0.9999998782687801
A,20260629.0,43.0,0.0,16.0,-11.091271146302976,0.75,0.9352631581943877,0.9903728601497565,0.9443545919190116,19.0,106.0,0.75,0.75,12.283118496538247,2.0,745.2080060623864,32.60377592867941,16.0,147.4115938708588,29.946673920680258,597.7964121915276,2.6571020079991534,23.0,0.9999998502511185
A,20260629.0,44.0,0.0,16.0,-11.673556815210095,0.9375,0.9412267175684211,0.996199415242944,0.9448175768491928,19.0,84.0,0.9375,0.9375,1.0,0.25,177.67651552710797,28.516591637112278,16.0,145.16500070656556,28.30848285866145,32.5115148205424,0.20810877845082842,23.0,1.0000000797387123
A,20260629.0,45.0,0.0,16.0,-10.072520095662563,0.875,0.9077645391620335,0.9923715316270451,0.9147426243412142,28.0,123.0,1.0,0.875,0.0,0.3535533905932738,126.185926645984,19.23102076461504,16.0,126.185926645984,20.541560354107,0.0,-1.3105395894919596,23.0,1.0000000100391644
A,20260629.0,46.0,0.0,16.0,-9.917767461844033,0.875,0.9077179300743303,0.9893772740284903,0.917463897647796,33.0,149.0,0.875,0.875,0.3535533905932738,1.0606601717798212,158.6892750513949,38.59654303054468,16.0,156.2295595101846,28.672062759129545,2.4597155412103007,9.924480271415135,23.0,1.0000000054287026
A,20260629.0,47.0,0.0,16.0,-8.634519060048921,0.875,0.8712162218313889,0.9930445103420918,0.8773184008955102,41.0,183.0,0.875,0.9375,0.5590169943749475,0.25,236.10367038401972,27.39350667353123,16.0,255.9878849466149,27.819273911065444,-19.88421456259519,-0.4257672375342132,23.0,1.000000024168112
A,20260629.0,48.0,0.0,16.0,-10.99491618910833,0.8125,0.9361495138196863,0.9923913564181839,0.9433269523814777,20.0,114.0,0.8125,0.9375,14.53014108672039,1.541103500742244,818.6649433994228,35.22573276901591,16.0,186.2164578444442,34.74330558933378,632.4484855549786,0.48242717968213356,23.0,1.0000000732285808
A,20260629.0,49.0,0.0,16.0,-10.483276314987,0.875,0.9192824041012061,0.992683009542938,0.9260583643155857,27.0,132.0,0.875,0.9375,0.3535533905932738,0.4330127018922193,121.00561112443339,32.641831845338814,16.0,120.27448875283723,29.843898296647026,0.7311223715961574,2.7979335486917876,23.0,1.0000000282434203
A,20260629.0,0.0,10.0,4.0,-5.18445892706675,1.0,0.6969979419596868,1.0,0.6969979419596868,49.0,216.0,1.0,1.0,0.0,0.0,72.56653918561504,25.55415607189621,4.0,72.56653918561504,25.55415607189621,0.0,0.0,23.0,0.10000000360736187
A,20260629.0,1.0,10.0,4.0,-4.7168771392614435,1.0,0.6626611364611744,0.9999999999999998,0.6626611364611745,47.0,208.0,1.0,1.0,0.0,0.0,28.47140178750838,23.237815975273296,4.0,28.47140178750838,23.237815975273296,0.0,0.0,23.0,0.09999999151853767
A,20260629.0,2.0,10.0,4.0,-6.58579966299674,1.0,0.7808449362943042,1.0,0.7808449362943042,21.0,124.0,1.0,1.0,0.0,0.0,25.04185920889692,19.46638041356015,4.0,25.04185920889692,19.46638041356015,0.0,0.0,23.0,0.10000000297966474
A,20260629.0,3.0,10.0,4.0,-4.926927852710842,1.0,0.6785298376416489,1.0,0.6785298376416489,49.0,214.0,1.0,1.0,0.0,0.0,66.44836011495775,19.602384995306682,4.0,66.44836011495775,19.602384995306682,0.0,0.0,23.0,0.10000000335111936
A,20260629.0,4.0,10.0,4.0,-5.388762799598894,1.0,0.7110124284746067,1.0,0.7110124284746067,43.0,199.0,1.0,1.0,0.0,0.0,23.69806325027751,25.28262827693079,4.0,23.69806325027751,25.28262827693079,0.0,0.0,23.0,0.0999999974912828
A,20260629.0,5.0,10.0,4.0,-5.156484069013592,1.0,0.6952510241411655,1.0,0.6952510241411655,41.0,196.0,1.0,1.0,0.0,0.0,19.403903373800834,21.90086523235831,4.0,19.403903373800834,21.90086523235831,0.0,0.0,23.0,0.10000001435420929
