protocol,split,threshold,is_tau_zero,gated_gain_db,increment_db,pass_rate
primary_ac_only_zero_shot_d,validation,0.024630590224279738,0,7.01249826940487,-0.46361746145963245,0.81
primary_ac_only_zero_shot_d,test,0.024630590224279738,0,4.723471749350736,-0.41484930808920417,0.5426666666666666
primary_ac_only_zero_shot_d,validation,0.02535927711963737,0,6.9608371839633705,-0.5152785469011318,0.8
primary_ac_only_zero_shot_d,test,0.02535927711963737,0,4.680935822489955,-0.4573852349499852,0.5357777777777778
primary_ac_only_zero_shot_d,validation,0.02623419056419762,0,6.909040175540777,-0.5670755553237257,0.79
primary_ac_only_zero_shot_d,test,0.02623419056419762,0,4.648741400872027,-0.4895796565679129,0.5293333333333333
primary_ac_only_zero_shot_d,validation,0.02698249469262734,0,6.861365158996498,-0.6147505718680044,0.78
primary_ac_only_zero_shot_d,test,0.02698249469262734,0,4.610543907821353,-0.5277771496185872,0.523
primary_ac_only_zero_shot_d,validation,0.02782319097239256,0,6.804090136781718,-0.6720255940827844,0.77
primary_ac_only_zero_shot_d,test,0.02782319097239256,0,4.563475054605108,-0.5748460028348319,0.5152222222222222
primary_ac_only_zero_shot_d,validation,0.02875929222274621,0,6.751533272041842,-0.7245824588226606,0.76
primary_ac_only_zero_shot_d,test,0.02875929222274621,0,4.520847912347514,-0.6174731450924265,0.5083333333333333
primary_ac_only_zero_shot_d,validation,0.02954965755100304,0,6.677775524885106,-0.7983402059793967,0.75
primary_ac_only_zero_shot_d,test,0.02954965755100304,0,4.483678644905513,-0.654642412534427,0.502
primary_ac_only_zero_shot_d,validation,0.030461654674619348,0,6.621763862732901,-0.8543518681316016,0.74
primary_ac_only_zero_shot_d,test,0.030461654674619348,0,4.443485427188234,-0.6948356302517062,0.49522222222222223
primary_ac_only_zero_shot_d,validation,0.03110862452272704,0,6.54396984601424,-0.9321458848502626,0.73
primary_ac_only_zero_shot_d,test,0.03110862452272704,0,4.3944628458587385,-0.7438582115812018,0.48844444444444446
primary_ac_only_zero_shot_d,validation,0.03183577958327474,0,6.475592382958256,-1.0005233479062463,0.72
primary_ac_only_zero_shot_d,test,0.03183577958327474,0,4.347655078567967,-0.7906659788719734,0.482
primary_ac_only_zero_shot_d,validation,0.032542749231054637,0,6.402821603720853,-1.0732941271436491,0.71
primary_ac_only_zero_shot_d,test,0.032542749231054637,0,4.299817100249563,-0.838503957190377,0.4748888888888889
primary_ac_only_zero_shot_d,validation,0.03333679363107774,0,6.341550333041213,-1.1345653978232892,0.7
primary_ac_only_zero_shot_d,test,0.03333679363107774,0,4.261501254882294,-0.8768198025576464,0.46855555555555556
primary_ac_only_zero_shot_d,validation,0.034143536770016455,0,6.25470159028642,-1.2214141405780827,0.69
primary_ac_only_zero_shot_d,test,0.034143536770016455,0,4.212122921333236,-0.926198136106704,0.462
primary_ac_only_zero_shot_d,validation,0.034891990856653364,0,6.18647445877581,-1.2896412720886925,0.68
primary_ac_only_zero_shot_d,test,0.034891990856653364,0,4.159756526405856,-0.9785645310340847,0.4547777777777778
primary_ac_only_zero_shot_d,validation,0.03560304162549365,0,6.115811472394821,-1.3603042584696814,0.67
primary_ac_only_zero_shot_d,test,0.03560304162549365,0,4.128996023280448,-1.0093250341594926,0.45011111111111113
primary_ac_only_zero_shot_d,validation,0.036359028619428545,0,6.038389419639625,-1.4377263112248775,0.66
primary_ac_only_zero_shot_d,test,0.036359028619428545,0,4.081012662548223,-1.0573083948917175,0.44466666666666665
primary_ac_only_zero_shot_d,validation,0.03706160341002261,0,5.946365734297859,-1.5297499965666432,0.65
primary_ac_only_zero_shot_d,test,0.03706160341002261,0,4.032380284803241,-1.105940772636699,0.43877777777777777
primary_ac_only_zero_shot_d,validation,0.03773793842385511,0,5.880698957062631,-1.5954167738018716,0.64
primary_ac_only_zero_shot_d,test,0.03773793842385511,0,3.9934028284056113,-1.144918229034329,0.4328888888888889
primary_ac_only_zero_shot_d,validation,0.03864827702982198,0,5.813272986213513,-1.6628427446509892,0.63
primary_ac_only_zero_shot_d,test,0.03864827702982198,0,3.9327490048494638,-1.2055720525904765,0.42477777777777775
primary_ac_only_zero_shot_d,validation,0.03925869684592523,0,5.743733663306233,-1.7323820675582695,0.62
primary_ac_only_zero_shot_d,test,0.03925869684592523,0,3.8953733076172647,-1.2429477498226755,0.4206666666666667
primary_ac_only_zero_shot_d,validation,0.040351560525827924,0,5.672345930132321,-1.803769800732181,0.61
primary_ac_only_zero_shot_d,test,0.040351560525827924,0,3.8159269406825986,-1.3223941167573416,0.41233333333333333
primary_ac_only_zero_shot_d,validation,0.041329142743505465,0,5.595861688527109,-1.880254042337393,0.6
primary_ac_only_zero_shot_d,test,0.041329142743505465,0,3.762266191880683,-1.3760548655592575,0.40555555555555556
primary_ac_only_zero_shot_d,validation,0.04203249021762348,0,5.524957349221238,-1.951158381643264,0.59
primary_ac_only_zero_shot_d,test,0.04203249021762348,0,3.7132603527461607,-1.4250607046937795,0.39955555555555555
primary_ac_only_zero_shot_d,validation,0.042806689795842394,0,5.434985479674659,-2.041130251189843,0.58
primary_ac_only_zero_shot_d,test,0.042806689795842394,0,3.666609621435655,-1.4717114360042851,0.39411111111111113
primary_ac_only_zero_shot_d,validation,0.0436679642524375,0,5.362582903092464,-2.1135328277720387,0.57
primary_ac_only_zero_shot_d,test,0.0436679642524375,0,3.628667743238127,-1.5096533142018131,0.3888888888888889
primary_ac_only_zero_shot_d,validation,0.0445200691394332,0,5.27883507398881,-2.1972806568756926,0.56
primary_ac_only_zero_shot_d,test,0.0445200691394332,0,3.5947925868053394,-1.5435284706346009,0.38466666666666666
primary_ac_only_zero_shot_d,validation,0.04552702739621381,0,5.196922478733905,-2.2791932521305975,0.55
primary_ac_only_zero_shot_d,test,0.04552702739621381,0,3.541465512520063,-1.5968555449198774,0.378
primary_ac_only_zero_shot_d,validation,0.0464920653223018,0,5.129514775196755,-2.346600955667747,0.54
