seed,snr_db,n_targets,sample_index,method,measurement_nmse_db,angle_bin_rmse,delay_bin_rmse,doppler_bin_rmse,normalized_joint_bin_rmse,matched_fraction_within_half_bin,wall_clock_ms,failed
20260630,10.0,4,7,complex_parafac_als_10_sweeps,-0.7331483945126105,20.03734113600831,1.7508774982689872,4.3320766191164495,0.23410946599315427,0.25,35.9833999973489,0
20260630,10.0,4,8,complex_parafac_als_10_sweeps,-7.43328920190772,0.014339461647429013,0.16877560194277746,0.2391490976680449,0.012928059562170044,1.0,36.303699991549365,0
20260630,10.0,4,9,complex_parafac_als_10_sweeps,-38.91185405439169,0.005028415785852592,0.0019294752048637615,0.003036631699935865,0.00015840063882719693,1.0,38.93110000353772,0
20260630,10.0,4,10,complex_parafac_als_10_sweeps,-3.9339243101432944,3.8057383836969567,1.811794222611994,2.3845393731299183,0.1387783228155085,0.5,35.80050000164192,0
20260630,10.0,4,11,complex_parafac_als_10_sweeps,-2.3064884710030094,2.8208388452760205,0.6221942323304187,5.091078713514179,0.16525579679435598,0.25,38.12649998872075,0
20260630,10.0,4,12,complex_parafac_als_10_sweeps,-1.4661222115238255,16.903614447630652,1.0859047830151352,5.047219624197692,0.216617832178913,0.0,36.69090000039432,0
20260630,10.0,4,13,complex_parafac_als_10_sweeps,-2.5558313336741563,2.1366369405246344,0.2613051887998518,0.29153768766623106,0.025067134830567488,0.5,33.865199991851114,0
20260630,10.0,4,14,complex_parafac_als_10_sweeps,-41.88190475273597,0.004430162223149929,0.0016612812975142542,0.001286048650675369,0.0001165921938237937,1.0,31.374999991385266,0
20260630,10.0,4,15,complex_parafac_als_10_sweeps,-1.0064868723111229,24.853920514038983,3.009768766579297,6.688256102923399,0.3417197675436134,0.25,33.13209999760147,0
20260630,10.0,4,16,complex_parafac_als_10_sweeps,-38.0975349602948,0.005782864513169633,0.0013501540169306913,0.0026326321972640625,0.00012621484228682772,1.0,31.05910000158474,0
20260630,10.0,4,17,complex_parafac_als_10_sweeps,-10.714618260644249,0.048507487778813065,3.86342894844719,1.913200745864764,0.24875631492023478,0.75,32.136800000444055,0
20260630,10.0,4,18,complex_parafac_als_10_sweeps,-0.19085816648761286,28.10145998901329,3.800630046888876,4.233115675231716,0.3494613274911793,0.25,33.14210000098683,0
20260630,10.0,4,19,complex_parafac_als_10_sweeps,-42.12944558525041,0.0023640978389235863,0.0012146429968805789,0.00319099157701298,0.0001266807610907025,1.0,31.37620000052266,0
20260630,10.0,8,0,complex_parafac_als_10_sweeps,-2.4823820862476422,10.480087397930351,1.8871670919377397,1.8789242342202797,0.15512239780904857,0.5,62.344199992367066,0
20260630,10.0,8,1,complex_parafac_als_10_sweeps,-2.6162553967037376,21.592872931665813,1.6908813187285818,3.169043584346864,0.2223364828085544,0.125,64.08690000534989,0
20260630,10.0,8,2,complex_parafac_als_10_sweeps,-3.380075049938212,8.135686581533452,1.8452806384308162,1.1149475529896145,0.13621626533259248,0.5,60.8321000036085,0
20260630,10.0,8,3,complex_parafac_als_10_sweeps,-2.0893067197130675,5.714839582724787,1.4701036264563698,2.5413011577449716,0.12939251930918463,0.375,60.89120000251569,0
20260630,10.0,8,4,complex_parafac_als_10_sweeps,-4.625524994875959,10.74170231830803,2.735406245021442,4.813399442214886,0.24268620837879454,0.25,59.21050001052208,0
20260630,10.0,8,5,complex_parafac_als_10_sweeps,-2.8195337779460288,17.697974567801403,2.344948041704919,3.754353868776968,0.2331560850439258,0.25,69.14849999884609,0
20260630,10.0,8,6,complex_parafac_als_10_sweeps,-8.01126940104698,15.155311716939362,1.1335326910768413,4.017011381480869,0.1865370663234391,0.75,62.41879999288358,0
20260630,10.0,8,7,complex_parafac_als_10_sweeps,-1.979141166009909,5.9212083283876105,1.5505937368182034,5.3882472286143,0.1997113791414098,0.25,66.85259999358095,0
20260630,10.0,8,8,complex_parafac_als_10_sweeps,-7.490512709142489,11.419471103646607,2.8764217223578976,3.0021303481749264,0.22154082304216605,0.375,64.0648999979021,0
20260630,10.0,8,9,complex_parafac_als_10_sweeps,-1.35568188118541,18.65326443851229,1.745178218207172,3.7510465964777553,0.21650512353313206,0.125,67.22830000217073,0
20260630,10.0,8,10,complex_parafac_als_10_sweeps,-1.4975329995501285,22.881231451696838,2.3881769893406477,2.982925026985305,0.25084490253899383,0.375,61.60390000150073,0
20260630,10.0,8,11,complex_parafac_als_10_sweeps,-2.1043953869965333,17.612819811682428,2.6202636545034057,3.4808670230715504,0.23997024466867856,0.125,65.45860000187531,0
20260630,10.0,8,12,complex_parafac_als_10_sweeps,-5.851613607620595,4.567963527411578,1.0327721097343017,2.281976947778402,0.10259349245611589,0.5,58.70919999142643,0
20260630,10.0,8,13,complex_parafac_als_10_sweeps,-5.021543346623459,10.41259067273396,0.8546274267969741,1.597237932995944,0.10937097738810271,0.5,69.17810000595637,0
20260630,10.0,8,14,complex_parafac_als_10_sweeps,-1.6796650250575285,20.43295762228164,3.1971893889908505,5.805082822008481,0.3135625316911595,0.375,73.14599999517668,0
20260630,10.0,8,15,complex_parafac_als_10_sweeps,-1.9182834600137377,12.708549213588437,1.4189220857754532,3.362804940175126,0.16960437090242736,0.375,66.4526000036858,0
20260630,10.0,8,16,complex_parafac_als_10_sweeps,-3.3498988182144935,19.87493605410645,2.116323600587871,6.647615679221072,0.291135999425605,0.5,69.64299999526702,0
20260630,10.0,8,17,complex_parafac_als_10_sweeps,-1.8682275916347013,6.757397718133334,2.4122626691601843,2.9407620222590865,0.1842903076318243,0.25,64.6165999933146,0
20260630,10.0,8,18,complex_parafac_als_10_sweeps,-0.019337233540944444,12.956634737704979,1.0091077297247344,3.1495825075064694,0.1546329215433908,0.0,48.646800001733936,0
20260630,10.0,8,19,complex_parafac_als_10_sweeps,-3.3281520451980677,14.825175932900615,2.0497409894566565,4.258741186968227,0.21803285142360485,0.625,58.203300010063685,0
20260630,20.0,2,0,complex_parafac_als_10_sweeps,-54.55374273647199,0.0008763075906858767,0.00039680478558491706,0.0005027543164670185,3.0145686965938945e-05,1.0,19.99650000652764,0
20260630,20.0,2,1,complex_parafac_als_10_sweeps,-58.607046925849495,0.0006831119221340752,0.0007142188224076965,0.002041909430549202,7.805617810123738e-05,1.0,19.023300003027543,0
20260630,20.0,2,2,complex_parafac_als_10_sweeps,-52.51168469153385,0.0018632151923688642,0.0002639808522258552,0.000447818246819566,2.6075647198591804e-05,1.0,11.906600004294887,0
20260630,20.0,2,3,complex_parafac_als_10_sweeps,-53.40031130730065,0.0023218814090376415,0.0003913025163891895,0.0009309839891695521,4.211391331379477e-05,1.0,20.545100007439032,0
20260630,20.0,2,4,complex_parafac_als_10_sweeps,-51.16693932278846,0.0015588119871781541,0.0006198898687685622,5.253446738320199e-05,4.0645212442711936e-05,1.0,21.224500000244007,0
20260630,20.0,2,5,complex_parafac_als_10_sweeps,-13.893504240360313,8.637358195991027,0.3847331306229341,0.3290537344904352,0.07236991275867935,0.5,20.56109999830369,0
20260630,20.0,2,6,complex_parafac_als_10_sweeps,-53.60553238054925,0.0024577213984004133,0.0006880294335038156,0.0006288126673624066,5.102913565942407e-05,1.0,23.9140000048792,0
20260630,20.0,2,7,complex_parafac_als_10_sweeps,-53.341236069377956,0.00086114226926585,0.0002243854019237268,0.000660528141820492,2.584585723002011e-05,1.0,22.498599995742552,0
20260630,20.0,2,8,complex_parafac_als_10_sweeps,-53.67530711777414,0.0024117878048300016,0.00032677892547693815,0.00027813745528006785,2.9115263503705002e-05,1.0,23.557399996207096,0
20260630,20.0,2,9,complex_parafac_als_10_sweeps,-56.60846022486221,0.0005144467780286642,0.00015818048646741115,0.00045831506855268137,1.7861170765544416e-05,1.0,20.55229998950381,0
20260630,20.0,2,10,complex_parafac_als_10_sweeps,-55.31129077714884,0.00029784848653752335,0.0003395594000784527,0.0006625763652190856,2.9740978018023186e-05,1.0,19.850299999234267,0
20260630,20.0,2,11,complex_parafac_als_10_sweeps,-56.6520847296749,0.001499823118706824,0.00020445821108887525,0.00020451062798810022,1.847795017251204e-05,1.0,18.74909999605734,0
20260630,20.0,2,12,complex_parafac_als_10_sweeps,-53.56025348939886,0.0019422523708172944,0.00010058523498664202,0.00032677620622291004,1.934028553232785e-05,1.0,18.127899995306507,0
20260630,20.0,2,13,complex_parafac_als_10_sweeps,-55.91342131032231,0.0005943260465678678,0.000336524694375641,0.0005481464616917886,2.75201717347489e-05,1.0,27.62059999804478,0
20260630,20.0,2,14,complex_parafac_als_10_sweeps,-53.06207308195348,0.002194556569247889,0.00047242096997168515,0.0003099501985560995,3.5490430124301716e-05,1.0,17.196700006024912,0
20260630,20.0,2,15,complex_parafac_als_10_sweeps,-4.937080771315028,0.022623788952724284,0.2115085614792954,1.6697883047425015,0.053829596394169094,0.5,23.030299998936243,0
20260630,20.0,2,16,complex_parafac_als_10_sweeps,-50.66584924458992,0.001436398602306664,0.00018918185323209665,0.0007529294426669527,2.862429036798428e-05,1.0,23.14910000131931,0
20260630,20.0,2,17,complex_parafac_als_10_sweeps,-0.0028842345122180595,18.263397216808897,1.5527813246442819,2.1202783681708164,0.18484336590163294,0.0,13.353600006666966,0
20260630,20.0,2,18,complex_parafac_als_10_sweeps,-12.89567977337924,0.2845087660609517,0.14144118850377524,0.08073213661070269,0.009457924632575837,1.0,11.797599989222363,0
20260630,20.0,2,19,complex_parafac_als_10_sweeps,-56.33783035656385,0.0005134647059983109,0.00048762261584762973,0.0004370326137594367,3.363665345667606e-05,1.0,18.502999999327585,0
20260630,20.0,4,0,complex_parafac_als_10_sweeps,-0.00014862770839912194,14.560924051255405,3.414479440901947,4.1593223037232026,0.27454849878629806,0.0,33.578200003830716,0
20260630,20.0,4,1,complex_parafac_als_10_sweeps,-0.3301291449765834,10.234276398882473,1.8086097275834683,4.0229784995274835,0.18701736955736498,0.25,32.57500000472646,0
20260630,20.0,4,2,complex_parafac_als_10_sweeps,-1.2544242537413441,13.930394910767488,0.3290331484752945,0.5526854074878864,0.1120956549050286,0.25,34.34890000789892,0
20260630,20.0,4,3,complex_parafac_als_10_sweeps,-0.10517162751745124,22.085722727070948,1.4739679595280832,2.7740141134949288,0.2139465408053035,0.25,30.874299991410226,0
20260630,20.0,4,4,complex_parafac_als_10_sweeps,-0.023046361754827223,25.99747635481924,3.379968940877006,1.9017642661425227,0.2990141125307302,0.0,31.63209999911487,0
20260630,20.0,4,5,complex_parafac_als_10_sweeps,-0.015054265000926511,22.171597936562385,0.6450884393940186,0.813490863714651,0.1796536882731578,0.0,34.901999999419786,0
20260630,20.0,4,6,complex_parafac_als_10_sweeps,-1.0355688206480271,13.597484003307791,3.438095337926582,7.0591364056475845,0.325764018137633,0.5,31.398699997225776,0
20260630,20.0,4,7,complex_parafac_als_10_sweeps,-3.0162754491779245,12.376192333358393,0.8010829136868801,4.228239829959902,0.1712148713402194,0.5,32.60449999652337,0
20260630,20.0,4,8,complex_parafac_als_10_sweeps,-0.9551259704154749,13.380540634296791,2.3752549994456356,5.912003788423985,0.2590341572120808,0.25,33.818299998529255,0
20260630,20.0,4,9,complex_parafac_als_10_sweeps,-0.6634057501601442,13.208057334945467,3.5337850478263455,0.8216722993017401,0.24512630490434723,0.25,31.989399998565204,0
20260630,20.0,4,10,complex_parafac_als_10_sweeps,-2.194256334884383,20.20157772843744,0.3915899419196845,2.96030170650819,0.18456886218051127,0.25,28.534400000353344,0
20260630,20.0,4,11,complex_parafac_als_10_sweeps,-7.217920032160137,6.051538964255031,1.001740518055643,5.075063177145923,0.17693964905591633,0.5,32.13950000645127,0
20260630,20.0,4,12,complex_parafac_als_10_sweeps,-3.256386457825532,0.4703541891681387,0.08438728561457558,0.43460706036227187,0.015025863745990011,0.5,21.004399997764267,0
20260630,20.0,4,13,complex_parafac_als_10_sweeps,-0.620383001466425,24.692149207692903,2.478946734691257,3.556232885250301,0.2712346797207536,0.0,29.837599999154918,0
20260630,20.0,4,14,complex_parafac_als_10_sweeps,-0.08786424543373889,34.69473142565291,2.022047054313914,2.8375612517013202,0.3119357801968592,0.0,31.381699998746626,0
20260630,20.0,4,15,complex_parafac_als_10_sweeps,-54.22782209725219,0.0006898873715443497,0.00044424384189899684,0.0004067082148492823,3.1007944938227135e-05,1.0,34.28859999985434,0
20260630,20.0,4,16,complex_parafac_als_10_sweeps,-8.050217690095774,10.96367377065425,3.545606530123854,1.7281605236892619,0.24363874738903038,0.5,32.21180000400636,0
