user_index,sample_index,snr_db,l_value,grid_channel_nmse_db,source_alpha_channel_nmse_db,source_alpha_gain_vs_grid_db,bounded_refine_channel_nmse_db,bounded_gain_vs_grid_db,oracle_alpha_channel_nmse_db,oracle_alpha_gain_vs_grid_db,source_alpha_gap_vs_oracle_db,oracle_alpha,support_recall,dominant_energy_recall,delay_bin_rmse,tx_bin_rmse,noise_variance,rx_x_m,rx_y_m,rx_z_m
2495.0,0.0,0.0,4.0,-1.4029687740207337,-3.3647818556711426,1.961813081650409,-4.005618327040109,2.602649553019375,-4.005618327040109,2.602649553019375,0.6408364713689663,1.0,0.75,0.2843774721379196,0.5,1.0,1.0000000000000002,270.822998046875,299.77099609375,2.0
7487.0,1.0,0.0,4.0,-2.3299762077138486,-4.295295859079177,1.9653196513653284,-3.7612642452329483,1.4312880375190997,-4.267885074586375,1.9379088668725264,-0.027410784492801987,0.6,1.0,0.41778085662660736,0.0,0.0,0.9999999999999998,255.6230010986328,305.3710021972656,2.0
21215.0,2.0,0.0,4.0,-3.607848597441186,-4.560847146585722,0.9529985491445361,-4.398007192893528,0.7901585954523416,-4.550999923176492,0.9431513257353057,-0.009847223409230388,0.6,0.75,0.5688317434798046,0.0,1.224744871391589,1.0,250.0229949951172,320.5710144042969,2.0
23710.0,3.0,0.0,4.0,-4.0764458398741175,-5.601531928490021,1.525086088615904,-5.612211697867995,1.5357658579938773,-5.66863854669644,1.5921927068223223,0.06710661820641839,0.8,1.0,0.6173917622514875,0.0,0.0,1.0000000000000004,278.4230041503906,323.1709899902344,2.0
24958.0,4.0,0.0,4.0,-1.521070488261019,-2.0140422342592594,0.49297174599824034,-1.9581583688580158,0.43708788059699666,-2.017218686982523,0.49614819872150395,0.003176452723263612,0.8,1.0,0.3005252873316596,0.0,0.0,1.0000000000000004,274.62298583984375,324.5710144042969,2.0
32446.0,5.0,0.0,4.0,-2.5043812613162038,-6.678637669793318,4.174256408477114,-6.855312648512431,4.350931387196227,-7.171439205074411,4.667057943758207,0.4928015352810933,0.8,1.0,0.4431005448214834,0.0,0.0,1.0,251.822998046875,332.97100830078125,2.0
33694.0,6.0,0.0,4.0,-2.18755180566552,-6.491678005103665,4.304126199438145,-6.585153859504796,4.397602053839276,-7.031679903674658,4.844128098009138,0.5400018985709929,0.8,1.0,0.3978452249888679,0.0,0.0,1.0000000000000004,248.0229949951172,334.3710021972656,2.0
37438.0,7.0,0.0,4.0,-1.0214074495597287,-1.0984356674415927,0.07702821788186398,-1.1604778740299915,0.13907042447026274,-1.1922081360353929,0.17080068647566415,0.09377246859380017,1.2,0.5,0.21944365374042946,1.0,0.5,1.0,272.822998046875,338.3710021972656,2.0
39934.0,8.0,0.0,4.0,-1.1761428755060979,-1.6574799520649108,0.48133707655881297,-1.759516306019881,0.5833734305137832,-1.759516306019881,0.5833734305137832,0.10203635395497024,1.0,0.75,0.24386459980214828,1.0,0.0,0.9999999999999996,265.2229919433594,341.1709899902344,2.0
43678.0,9.0,0.0,4.0,-2.493845308981299,-4.203039534563425,1.709194225582126,-4.905793523286359,2.41194821430506,-5.100082196396196,2.6062368874148967,0.8970426618327707,1.2,0.75,0.44425570689147564,0.0,1.224744871391589,1.0000000000000002,253.822998046875,345.3710021972656,2.0
49917.0,10.0,0.0,4.0,-2.6956772115418897,-4.67653695061923,1.9808597390773404,-4.819316828483327,2.1236396169414373,-4.882451882606096,2.1867746710642066,0.20591493198686628,0.8,0.75,0.47418143249861366,0.0,1.224744871391589,1.0000000000000002,270.822998046875,352.1709899902344,2.0
54909.0,11.0,0.0,4.0,-3.932569730674447,-5.477693235465066,1.5451235047906184,-4.951911523788183,1.0193417931137354,-5.472507507127652,1.539937776453205,-0.005185728337413487,0.6,1.0,0.6015988470625411,0.0,0.0,1.0000000000000002,255.6230010986328,357.77099609375,2.0
58653.0,12.0,0.0,4.0,-3.3400090727665432,-4.524149145606095,1.1841400728395515,-4.467342608939483,1.12733353617294,-4.563342500292223,1.22333342752568,0.0391933546861285,0.8,1.0,0.5433478691322081,0.0,0.0,1.0000000000000002,244.22300720214844,361.97100830078125,2.0
61149.0,13.0,0.0,4.0,-3.557951937692114,-4.723357946607533,1.165406008915419,-3.723545602696806,0.16559366500469208,-4.778069827064824,1.2201178893727103,0.05471188045729125,0.6,1.0,0.5632204936597179,0.0,0.0,1.0,272.822998046875,364.5710144042969,2.0
66141.0,14.0,0.0,4.0,-4.2518501670621145,-8.00885753641317,3.757007369351056,-7.594561732379523,3.3427115653174084,-8.19809563624949,3.9462454691873763,0.18923809983632012,0.8,0.75,0.6300624777729629,0.0,1.224744871391589,1.0,257.62298583984375,370.1709899902344,2.0
71132.0,15.0,0.0,4.0,-1.3305932514295538,-3.207833096070546,1.8772398446409924,-3.3278907130174913,1.9972974615879375,-3.4409224096475106,2.110329158217957,0.2330893135769645,0.8,0.75,0.2686407838305454,0.7071067811865476,1.118033988749895,1.0,278.4230041503906,375.5710144042969,2.0
79868.0,16.0,0.0,4.0,-1.6886791137117199,-3.270752253179818,1.582073139468098,-3.718981568078228,2.030302454366508,-3.718981568078228,2.030302454366508,0.44822931489841,1.0,0.75,0.33549164327565867,0.5,0.5,1.0000000000000002,251.822998046875,385.3710021972656,2.0
87356.0,17.0,0.0,4.0,-2.692339781031343,-5.697029342433099,3.004689561401756,-6.626005556721494,3.9336657756901507,-6.626005556721494,3.9336657756901507,0.9289762142883946,1.0,1.0,0.47271002022943687,0.0,0.0,1.0,265.2229919433594,393.5710144042969,2.0
104827.0,18.0,0.0,4.0,-2.995575221416309,-3.882688080258905,0.8871128588425963,-3.8911485135327823,0.8955732921164734,-3.920222824877513,0.9246476034612039,0.03753474461860762,0.8,1.0,0.5047131911624633,0.0,0.0,1.0000000000000002,248.0229949951172,412.97100830078125,2.0
113562.0,19.0,0.0,4.0,-3.7624777396823914,-5.938186995528435,2.1757092558460434,-5.704855100925991,1.9423773612436,-5.975140878472763,2.2126631387903712,0.03695388294432789,0.8,1.0,0.5834812205580374,0.0,0.0,1.0000000000000002,257.4230041503906,422.5710144042969,2.0
117306.0,20.0,0.0,4.0,-1.7632192602599566,-1.9236202295571125,0.16040096929715597,-1.7024363775081777,-0.0607828827517789,-1.9670601038675142,0.2038408436075576,0.04343987431040164,0.4,0.75,0.3385682818133493,0.0,0.5,0.9999999999999997,246.0229949951172,426.77099609375,2.0
121050.0,21.0,0.0,4.0,-2.013095421395689,-2.647735405770499,0.6346399843748101,-2.2325140200531255,0.21941859865743663,-2.8094473498392225,0.7963519284435336,0.16171194406872358,0.4,1.0,0.3758826445268871,0.0,0.0,1.0,270.822998046875,430.77099609375,2.0
123546.0,22.0,0.0,4.0,-2.122926216659098,-3.4094527384628694,1.2865265218037716,-3.5351021954282946,1.4121759787691968,-3.5468048006067217,1.4238785839476238,0.1373520621438522,1.2,0.75,0.39676331471259774,0.5,1.0,1.0,263.2229919433594,433.5710144042969,2.0
124794.0,23.0,0.0,4.0,-2.693885130388808,-4.37432649357167,1.6804413631828616,-4.329592155191925,1.635707024803117,-4.42364163375178,1.7297565033629718,0.049315140180110184,0.8,1.0,0.4672652224955962,0.0,0.0,1.0000000000000002,259.4230041503906,434.97100830078125,2.0
129786.0,24.0,0.0,4.0,-1.9795512764321974,-4.089900972932671,2.110349696500474,-4.635024437425087,2.6554731609928894,-4.635024437425087,2.6554731609928894,0.5451234644924154,1.0,1.0,0.3695967552450107,0.0,0.0,1.0,244.22300720214844,440.5710144042969,2.0
138521.0,25.0,0.0,4.0,-2.201532581788906,-2.010763940376524,-0.19076864141238215,-1.8418123626116298,-0.35972021917727637,-2.3237108070918824,0.12217822530297617,0.3129468667153583,0.2,1.0,0.40631978989040546,0.0,0.0,0.9999999999999998,253.6230010986328,450.1709899902344,2.0
148505.0,26.0,0.0,4.0,-2.2067153271954876,-2.297842906640823,0.09112757944533545,-2.2297502255491617,0.023034898353674116,-2.301101378175866,0.09438605098037822,0.003258471535042773,0.6,0.75,0.4047611863837128,0.0,0.5,1.0000000000000002,259.4230041503906,461.1709899902344,2.0
149753.0,27.0,0.0,4.0,-2.307494920746106,-2.609788204715045,0.30229328396893873,-2.591474688153992,0.28397976740788566,-2.636117982110296,0.3286230613641896,0.026329777395250886,0.8,1.0,0.41742808135423415,0.0,0.0,0.9999999999999997,255.6230010986328,462.5710144042969,2.0
153497.0,28.0,0.0,4.0,-1.8322801751831828,-2.4699745002040143,0.6376943250208316,-2.573580834328362,0.7413006591451794,-2.5935499650564076,0.7612697898732248,0.12357546485239324,1.2,0.75,0.35234510880892067,0.0,1.224744871391589,1.0,244.22300720214844,466.77099609375,2.0
158488.0,29.0,0.0,4.0,-3.907246237329996,-3.8684553158455186,-0.03879092148447727,-3.860914716715162,-0.04633152061483381,-3.9184341476777402,0.011187910347744356,0.049978831832221626,0.2,1.0,0.5972867196155685,0.0,0.0,0.9999999999999998,265.02301025390625,472.1709899902344,2.0
175960.0,30.0,0.0,4.0,-1.3572193497292442,-1.643412558566695,0.2861932088374508,-2.032115397335449,0.6748960476062049,-2.2310277181717,0.8738083684424558,0.587615159605005,1.2,0.5,0.27395154025459334,0.0,1.0,1.0000000000000002,248.0229949951172,491.5710144042969,2.0
182199.0,31.0,0.0,4.0,-2.532744686557829,-3.87778485465582,1.345040168097991,-3.8292595798510343,1.2965148932932054,-3.936923045457817,1.4041783588999879,0.05913819080199678,0.8,1.0,0.44936968710935477,0.0,0.0,0.9999999999999999,265.02301025390625,498.3710021972656,2.0
189687.0,32.0,0.0,4.0,-0.8509653624917081,-1.6277125784452346,0.7767472159535266,-1.7369090486419092,0.8859436861502011,-1.7369090486419092,0.8859436861502011,0.10919647019667456,1.0,0.5,0.19448179470815302,1.118033988749895,1.118033988749895,1.0,278.4230041503906,506.5710144042969,2.0
198423.0,33.0,0.0,4.0,-3.876980453980809,-3.771039140587991,-0.10594131339281798,-3.706144498992397,-0.1708359549884122,-3.876980453980811,1.7763568394002505e-15,0.10594131339281976,0.0,1.0,0.5954747926643099,0.0,0.0,0.9999999999999998,251.822998046875,516.3709716796875,2.0
214646.0,34.0,0.0,4.0,-1.977498751053274,-3.1716413728425334,1.1941426217892595,-3.4197842565676506,1.4422855055143766,-3.4197842565676506,1.4422855055143766,0.24814288372511717,1.0,0.75,0.3739448141349228,0.5,0.0,0.9999999999999999,274.62298583984375,534.1710205078125,2.0
219638.0,35.0,0.0,4.0,-1.8513432386946052,-3.40571553303283,1.554372294338225,-4.011514120115528,2.160170881420923,-4.011514120115528,2.160170881420923,0.6057985870826981,1.0,0.75,0.3534603907666373,0.5,0.0,0.9999999999999999,259.4230041503906,539.77099609375,2.0
223382.0,36.0,0.0,4.0,-1.993544070978579,-2.6092498025070068,0.6157057315284278,-3.0009597233936565,1.0074156524150775,-3.2347890284226413,1.2412449574440623,0.6255392259156345,1.2,0.75,0.37380184604489114,0.5,1.224744871391589,0.9999999999999997,248.0229949951172,543.9710083007812,2.0
224630.0,37.0,0.0,4.0,-1.9561575442437837,-2.471293822814456,0.5151362785706721,-2.3616347001982714,0.40547715595448763,-2.4778383575495404,0.5216808133057567,0.0065445347350845395,0.6,0.75,0.37249159191897985,0.0,0.5,1.0,244.22300720214844,545.3709716796875,2.0
227125.0,38.0,0.0,4.0,-1.5522446128863976,-2.726420017594702,1.1741754047083046,-2.9273806985439004,1.3751360856575028,-2.9273806985439004,1.3751360856575028,0.20096068094919817,1.0,1.0,0.3055015020280015,0.0,0.0,1.0,272.62298583984375,547.9710083007812,2.0
235861.0,39.0,0.0,4.0,-2.8536922720067515,-3.2182436592641994,0.36455138725744796,-3.2229863128896072,0.3692940408828558,-3.2363369042805195,0.382644632273768,0.018093245016320036,0.8,1.0,0.4882617795428322,0.0,0.0,1.0000000000000002,246.0229949951172,557.77099609375,2.0
